probe_seed,reference_seed,defense,test_view,subject_id,n_trials,accuracy,balanced_accuracy,macro_f1,macro_auroc_ovr,balanced_accuracy_gap_from_car
7,7,none,car,90,90,0.6666666666666666,0.6669960474308301,0.678284873021715,0.8948182607654589,0.0
7,7,none,car,91,90,0.6111111111111112,0.6141304347826086,0.6110173507326675,0.8518144426669256,0.0
7,7,none,car,92,114,0.7280701754385965,0.7314814814814816,0.7299812538651824,0.9276302986073102,0.0
7,7,none,car,93,90,0.6333333333333333,0.633399209486166,0.6349542998535576,0.8259047704976628,0.0
7,7,none,car,94,90,0.6888888888888889,0.6907114624505929,0.6894950287807431,0.8941559928791292,0.0
7,7,none,car,95,90,0.6444444444444445,0.6413043478260869,0.6473990683229813,0.850333530556934,0.0
7,7,none,car,96,90,0.7777777777777778,0.7811911820063995,0.7794621749408983,0.9437564142080642,0.0
7,7,none,car,97,90,0.5333333333333333,0.5335968379446641,0.5409520959872248,0.8018676019460937,0.0
7,7,none,car,98,90,0.4777777777777778,0.47381422924901184,0.46911369126043034,0.7121051787527195,0.0
7,7,none,car,99,90,0.43333333333333335,0.43417678336156595,0.43333333333333335,0.7008944743364477,0.0
7,7,none,car,100,72,0.6666666666666666,0.6666666666666665,0.6574002574002573,0.8667695473251029,0.0
7,7,none,car,101,90,0.9,0.9053030303030303,0.896969696969697,0.9953775184980094,0.0
7,7,none,car,102,90,0.6333333333333333,0.6319169960474309,0.6219952210274791,0.8614398291615625,0.0
7,7,none,car,103,90,0.7555555555555555,0.7554347826086957,0.7571213073538654,0.9147985369594713,0.0
7,7,none,car,104,87,0.5977011494252874,0.5902738565782044,0.5697401556776557,0.8641311172221499,0.0
7,7,none,car,105,90,0.7111111111111111,0.7135093167701863,0.7059209986039254,0.9342846163498337,0.0
7,7,none,car,106,90,0.35555555555555557,0.3603190287972896,0.35326026134755273,0.7031480314531571,0.0
7,7,none,car,107,90,0.4111111111111111,0.4122729625447017,0.41257144241015214,0.6958816544581374,0.0
7,7,none,car,108,90,0.5888888888888889,0.5839920948616601,0.5765765338393422,0.8975932358667023,0.0
7,7,none,car,109,90,0.37777777777777777,0.3814229249011858,0.3731616274729377,0.6557019237109037,0.0
