seed,probe_seed,reference_seed,encoder,defense,train_view,training_views,test_view,reference_view,montage,n_observed_channels,observed_channel_fraction,missing_channel_fill,channel_policy,n_train,n_val,n_test,probe,probe_objective,consistency_weight,set_queries,set_heads,selected_c,selected_epoch,validation_balanced_accuracy,validation_consistency_loss,validation_prediction_disagreement,accuracy,balanced_accuracy,macro_f1,macro_auroc_ovr,paired_cosine_to_car,relative_l2_to_car,linear_cka_to_car,balanced_accuracy_gap_from_car
7,7,7,reve,none,car,car,car,car,full,64,1.0,none,full,6300,1734,1803,reve_set,car_only,0.0,8,8,,11,0.5560847870372647,0.0,0.0,0.610648918469218,0.610601520117246,0.6159627620348299,0.8423790533338156,1.0,0.0,1.0,0.0
