epoch,train_loss,train_ce_loss,train_consistency_loss,validation_car_balanced_accuracy,validation_balanced_accuracy,validation_consistency_loss,validation_prediction_disagreement,learning_rate
1.0,1.416227958391583,1.416227958391583,0.0,0.24886501016705348,0.24886501016705348,0.0,0.0,6.45769549087854e-06
2.0,1.4117245658995614,1.4117245658995614,0.0,0.25572036610343063,0.25572036610343063,0.0,0.0,1.6733570872048158e-05
3.0,1.417291739478944,1.417291739478944,0.0,0.25230286006919556,0.25230286006919556,0.0,0.0,3.301973581024263e-05
4.0,1.2782240920596653,1.2782240920596653,0.0,0.4081233320723825,0.4081233320723825,0.0,0.0,5.883156775208591e-05
5.0,1.1665785557126243,1.1665785557126243,0.0,0.37570874669503307,0.37570874669503307,0.0,0.0,9.974056448166367e-05
6.0,1.1012455094049847,1.1012455094049847,0.0,0.458196968215108,0.458196968215108,0.0,0.0,9.974056448166367e-05
7.0,1.0513044090119619,1.0513044090119619,0.0,0.4696807735510846,0.4696807735510846,0.0,0.0,9.974056448166367e-05
8.0,0.9896795801132444,0.9896795801132444,0.0,0.4679277140377105,0.4679277140377105,0.0,0.0,9.974056448166367e-05
9.0,0.8843266046614874,0.8843266046614874,0.0,0.5451133024991633,0.5451133024991633,0.0,0.0,9.974056448166367e-05
10.0,0.8434224365249513,0.8434224365249513,0.0,0.5284342518273695,0.5284342518273695,0.0,0.0,9.974056448166367e-05
11.0,0.7835789128333803,0.7835789128333803,0.0,0.5560847870372647,0.5560847870372647,0.0,0.0,9.974056448166367e-05
12.0,0.7305442160651797,0.7305442160651797,0.0,0.5375830118482896,0.5375830118482896,0.0,0.0,9.974056448166367e-05
13.0,0.7009040221335396,0.7009040221335396,0.0,0.5312878585138371,0.5312878585138371,0.0,0.0,9.974056448166367e-05
14.0,0.6730155224648733,0.6730155224648733,0.0,0.5414407910866881,0.5414407910866881,0.0,0.0,9.974056448166367e-05
15.0,0.6286016477100432,0.6286016477100432,0.0,0.5335227988211272,0.5335227988211272,0.0,0.0,9.974056448166367e-05
16.0,0.5793600575886075,0.5793600575886075,0.0,0.5485565078235565,0.5485565078235565,0.0,0.0,9.974056448166367e-05
17.0,0.5521522828889271,0.5521522828889271,0.0,0.5485509102048168,0.5485509102048168,0.0,0.0,4.9870282240831836e-05
