probe_seed,reference_seed,defense,test_view,n_subjects,n_resamples,confidence,point_gap,bootstrap_mean_gap,ci_lower,ci_upper,probability_gap_positive,ci_excludes_zero
7,7,none,native32@car,20,10000,0.95,0.12117476273041194,0.12107296002339471,0.08337680426793147,0.16244980971460515,1.0,True
7,7,none,native32@cz,20,10000,0.95,0.12408981521655854,0.12398482929428419,0.08279788591527963,0.17008478153179432,1.0,True
7,7,none,native32@pz,20,10000,0.95,0.12953911810122365,0.12941551148844851,0.0997800033915067,0.16105306112314366,1.0,True
7,7,none,native32@fz,20,10000,0.95,0.1754612802691881,0.1752709143860016,0.13148165866071582,0.222255865090342,1.0,True
7,7,none,native16@car,20,10000,0.95,0.22678067042735162,0.22657869816088524,0.18369656319280261,0.2707829747530952,1.0,True
7,7,none,native16@cz,20,10000,0.95,0.2262533983170934,0.2259792144174212,0.1790177556502813,0.2723794041995695,1.0,True
7,7,none,native16@pz,20,10000,0.95,0.19066401223627627,0.19032558227894605,0.14127099992469502,0.24078087840335746,1.0,True
7,7,none,native16@fz,20,10000,0.95,0.23863104099631977,0.23839053350471046,0.19211822625577948,0.28569087219796047,1.0,True
