epoch,train_loss,train_ce_loss,train_consistency_loss,train_auxiliary_preservation_loss,train_auxiliary_residual_consistency_loss,train_auxiliary_gate_supervision_loss,validation_auxiliary_preservation_loss,validation_auxiliary_consistency_loss,validation_auxiliary_gate_target_mean,validation_auxiliary_gate_nontarget_mean,validation_auxiliary_gate_supervision_loss,validation_car_balanced_accuracy,validation_balanced_accuracy,validation_consistency_loss,validation_prediction_disagreement,learning_rate
1.0,1.4173751446052834,1.4173751446052834,0.0,0.0,0.0,0.0,4.724645987153053e-05,2.7939378924202174e-05,0.25706398487091064,0.25748851895332336,0.8283576131488279,0.2533529990167158,0.25156578736870033,0.0008608563803136349,0.25222222222222224,6.450892358088527e-06
2.0,1.4091903621179087,1.4091903621179087,0.0,0.0,0.0,0.0,9.716154454508796e-05,6.382066931109875e-05,0.2588599622249603,0.258975625038147,0.8263322384561055,0.2511111111111111,0.25124440074292576,0.0007264710147865117,0.07222222222222222,1.6722788633201854e-05
3.0,1.4155878462614837,1.4155878462614837,0.0,0.0,0.0,0.0,0.0015832643257454038,0.0021906772162765265,0.28180959820747375,0.27960631251335144,0.8088430916469188,0.24888888888888888,0.2548148148148148,0.000986395520158112,0.2911111111111111,3.3002647113295634e-05
4.0,1.4164958222707114,1.4164958222707114,0.0,0.0,0.0,0.0,0.003134391736239195,0.005772660486400127,0.20343367755413055,0.2032138854265213,0.9960201597600393,0.2667559523809524,0.2549652777777778,0.0018358607776463032,0.056666666666666664,5.880448399262659e-05
5.0,1.3264798431043272,1.3264798431043272,0.0,0.0,0.0,0.0,0.004366529174149036,0.008133236318826675,0.1956389844417572,0.19189509749412537,0.9655536928834253,0.4788766417333895,0.4366479179347911,0.03209226205945015,0.6688888888888889,9.969763961567034e-05
6.0,1.219529572416235,1.219529572416235,0.0,0.0,0.0,0.0,0.019848940894007683,0.054934676736593246,0.26835548877716064,0.26920878887176514,0.9947013501261951,0.530859978578452,0.4567739743799847,0.04396287724375725,0.65,9.969763961567034e-05
7.0,1.1348538730762623,1.1348538730762623,0.0,0.0,0.0,0.0,0.0070040300488471985,0.035608403384685516,0.1702955961227417,0.15979067981243134,1.1952268322870048,0.5763962196235426,0.5005563944686363,0.06006421893835068,0.7122222222222222,9.969763961567034e-05
8.0,1.0933601695519906,1.0933601695519906,0.0,0.0,0.0,0.0,0.00544779933989048,0.023633331060409546,0.16442759335041046,0.16207817196846008,1.1430012370531748,0.6156221028234302,0.5289302492547331,0.06518150866031647,0.67,9.969763961567034e-05
9.0,1.0434124540399623,1.0434124540399623,0.0,0.0,0.0,0.0,0.007300104945898056,0.028287189081311226,0.16394436359405518,0.15925398468971252,1.1647527173583534,0.5766476155358898,0.4850302057483105,0.06715530902147293,0.5377777777777778,9.969763961567034e-05
10.0,1.0078733423904136,1.0078733423904136,0.0,0.0,0.0,0.0,0.0086190365254879,0.042839907109737396,0.1643444150686264,0.16115526854991913,1.2823213983090216,0.5998433768787752,0.5387159411043998,0.08200681954622269,0.65,9.969763961567034e-05
