probe_seed,reference_seed,defense,test_view,n_subjects,n_resamples,confidence,point_gap,bootstrap_mean_gap,ci_lower,ci_upper,probability_gap_positive,ci_excludes_zero
21,7,none,cz,20,10000,0.95,0.021612352496614418,0.02165296283755379,0.00010425919408401032,0.0439399812148714,0.9754,True
21,7,none,pz,20,10000,0.95,-0.0031852118340569557,-0.002976450084367238,-0.03206871189279152,0.024326287010261724,0.4238,False
21,7,none,fcz,20,10000,0.95,0.011039762981269408,0.011166215431196795,-0.008702656299263577,0.03098373238909213,0.863,False
21,7,none,random_linear,20,10000,0.95,-0.0011344237744962404,-0.0010752380188723159,-0.008958206946061408,0.006575343647191192,0.3927,False
