probe_seed,reference_seed,defense,test_view,subject_id,n_trials,accuracy,balanced_accuracy,macro_f1,macro_auroc_ovr,balanced_accuracy_gap_from_car
7,7,none,car,90,90,0.43333333333333335,0.4342885375494071,0.4236052949607937,0.7092923764692001,0.0
7,7,none,car,91,90,0.3111111111111111,0.3147233201581027,0.29196366696366693,0.5967554187328875,0.0
7,7,none,car,92,114,0.38596491228070173,0.3768518518518519,0.3547510079546693,0.646454038192544,0.0
7,7,none,car,93,90,0.5777777777777777,0.5785573122529645,0.5867773687170834,0.7865384915691249,0.0
7,7,none,car,94,90,0.4111111111111111,0.40859683794466406,0.3677802460697197,0.7314560654065178,0.0
7,7,none,car,95,90,0.3888888888888889,0.3888339920948617,0.3697153675414545,0.654756508378822,0.0
7,7,none,car,96,90,0.5111111111111111,0.5085933088650479,0.5023938180473135,0.7261623297923971,0.0
7,7,none,car,97,90,0.3111111111111111,0.31521739130434784,0.2728349533066514,0.6371756654995194,0.0
7,7,none,car,98,90,0.34444444444444444,0.3517433653303218,0.31405677655677655,0.659025897736437,0.0
7,7,none,car,99,90,0.2777777777777778,0.2781150009410879,0.26864906702368,0.5385558403055635,0.0
7,7,none,car,100,72,0.3888888888888889,0.38888888888888884,0.3458333333333333,0.7224794238683128,0.0
7,7,none,car,101,90,0.45555555555555555,0.4548983625070582,0.40906190739477766,0.7915445405789003,0.0
7,7,none,car,102,90,0.4777777777777778,0.48221343873517786,0.4360222433393165,0.7457985517078638,0.0
7,7,none,car,103,90,0.34444444444444444,0.3468379446640316,0.33854265800183087,0.6024153312141918,0.0
7,7,none,car,104,87,0.28735632183908044,0.2883022774327122,0.2674968474148802,0.6034169710120796,0.0
7,7,none,car,105,90,0.5222222222222223,0.523338979860719,0.5248322584847892,0.7595582845796371,0.0
7,7,none,car,106,90,0.37777777777777777,0.3802112742330134,0.3621241830065359,0.5686565174316635,0.0
7,7,none,car,107,90,0.32222222222222224,0.3258693299454169,0.2925835916669856,0.5810201311218841,0.0
7,7,none,car,108,90,0.45555555555555555,0.4535573122529645,0.44227865227328844,0.7299995532104647,0.0
7,7,none,car,109,90,0.3888888888888889,0.3883399209486166,0.38739793922003385,0.6253815062099408,0.0
7,7,none,native32@car,90,90,0.25555555555555554,0.2608695652173913,0.12083333333333333,0.5623485036454555,0.1734189723320158
7,7,none,native32@car,91,90,0.26666666666666666,0.27124505928853754,0.16828304597701152,0.5462264502875068,0.04347826086956519
7,7,none,native32@car,92,114,0.24561403508771928,0.2583333333333333,0.1504405699287589,0.4925321565407772,0.11851851851851858
7,7,none,native32@car,93,90,0.3,0.29545454545454547,0.1955680813439434,0.6785498946791271,0.283102766798419
