seed,probe_seed,reference_seed,encoder,defense,train_view,training_views,test_view,reference_view,montage,n_observed_channels,observed_channel_fraction,missing_channel_fill,channel_policy,n_train,n_val,n_test,probe,probe_objective,consistency_weight,selected_c,selected_epoch,validation_balanced_accuracy,validation_consistency_loss,validation_prediction_disagreement,accuracy,balanced_accuracy,macro_f1,macro_auroc_ovr,paired_cosine_to_car,relative_l2_to_car,linear_cka_to_car,balanced_accuracy_gap_from_car
7,7,7,reve,none,car,car,car,car,full,64,1.0,none,full,6300,1734,1803,sklearn_logreg,car_only,0.0,10.0,0,0.36678326299559927,,,0.3987798114254021,0.3988116383143614,0.398849844899491,0.6497606875584729,1.0,0.0,1.0,0.0
7,7,7,reve,none,car,car,native32@car,car,sparse32,32,0.5,removed,remove,6300,1734,1803,sklearn_logreg,car_only,0.0,10.0,0,0.36678326299559927,,,0.2617859123682751,0.26164503329645167,0.15202727002760338,0.5526558907076491,0.9519446025473287,0.32481449921783706,0.7870052061670251,0.13716660501790973
7,7,7,reve,none,car,car,native16@car,car,sparse16,16,0.25,removed,remove,6300,1734,1803,sklearn_logreg,car_only,0.0,10.0,0,0.36678326299559927,,,0.2490293954520244,0.24892461197339244,0.12274067819939102,0.5170770398416196,0.8725919815092508,0.5622449495322184,0.5448847443149816,0.14988702634096895
7,7,7,reve,none,car,car,native8@car,car,sparse8,8,0.125,removed,remove,6300,1734,1803,sklearn_logreg,car_only,0.0,10.0,0,0.36678326299559927,,,0.25013865779256794,0.2500012318305001,0.10105932805924862,0.511621646813911,0.8606463009299898,0.5855729648008906,0.39285124474555294,0.1488104064838613
7,7,7,reve,none,car,car,native32@cz,cz,sparse32,32,0.5,removed,remove,6300,1734,1803,sklearn_logreg,car_only,0.0,10.0,0,0.36678326299559927,,,0.26455906821963393,0.2645187744474949,0.18646385525684372,0.5323231203981564,0.9457822214351584,0.34363298686660276,0.6393397223511504,0.1342928638668665
7,7,7,reve,none,car,car,native16@cz,cz,sparse16,16,0.25,removed,remove,6300,1734,1803,sklearn_logreg,car_only,0.0,10.0,0,0.36678326299559927,,,0.26067665002773155,0.2606270669871058,0.15969530333582335,0.5111048639499635,0.868202476073799,0.5749906279721526,0.4609558364271192,0.1381845713272556
7,7,7,reve,none,car,car,native8@cz,cz,sparse8,8,0.125,removed,remove,6300,1734,1803,sklearn_logreg,car_only,0.0,10.0,0,0.36678326299559927,,,0.25013865779256794,0.24999756897027128,0.10449896637569554,0.5113568994324318,0.8678467507101995,0.5707744319638106,0.3219776000594832,0.1488140693440901
7,7,7,reve,none,car,car,native_drop_left_motor@cz,cz,drop_left_motor,55,0.859375,removed,remove,6300,1734,1803,sklearn_logreg,car_only,0.0,10.0,0,0.36678326299559927,,,0.2778702163061564,0.27829742697954474,0.20943434237566305,0.5632052515625394,0.9754310384332107,0.21653983433928028,0.7351214147415,0.12051421133481666
7,7,7,reve,none,car,car,native_drop_right_motor@cz,cz,drop_right_motor,55,0.859375,removed,remove,6300,1734,1803,sklearn_logreg,car_only,0.0,10.0,0,0.36678326299559927,,,0.27676095396561284,0.27691214841562767,0.23153382509372744,0.5579475649458296,0.9710207789820308,0.23476835075220479,0.7405057568289343,0.12189948989873373
