probe_seed,reference_seed,defense,test_view,subject_id,n_trials,accuracy,balanced_accuracy,macro_f1,macro_auroc_ovr,balanced_accuracy_gap_from_car
7,7,none,car,90,90,0.7666666666666667,0.766798418972332,0.7720603040370482,0.9051145906713816,0.0
7,7,none,car,91,90,0.5666666666666667,0.5696640316205533,0.5730818414322251,0.8316744283696607,0.0
7,7,none,car,92,114,0.7105263157894737,0.7138888888888888,0.7120186830713147,0.9090581858541629,0.0
7,7,none,car,93,90,0.5888888888888889,0.5884387351778656,0.5834752435362192,0.8384844985720086,0.0
7,7,none,car,94,90,0.7,0.7010869565217391,0.706414654527862,0.8984289058080904,0.0
7,7,none,car,95,90,0.5555555555555556,0.5523715415019763,0.5518433179723502,0.8219403809249497,0.0
7,7,none,car,96,90,0.7444444444444445,0.7438005834744964,0.7417281483998126,0.9412070139443502,0.0
7,7,none,car,97,90,0.5666666666666667,0.5686758893280632,0.5653884711779448,0.8088508573153761,0.0
7,7,none,car,98,90,0.5555555555555556,0.5528656126482213,0.540244432761519,0.7434155166845217,0.0
7,7,none,car,99,90,0.43333333333333335,0.4333180406549971,0.427756734006734,0.7107554280143221,0.0
7,7,none,car,100,72,0.5277777777777778,0.5277777777777778,0.5052339901477833,0.8261316872427983,0.0
7,7,none,car,101,90,0.8222222222222222,0.8281808770939205,0.8225,0.9627026865993875,0.0
7,7,none,car,102,90,0.6555555555555556,0.6546442687747035,0.6594817099132635,0.8703041552294329,0.0
7,7,none,car,103,90,0.7,0.6991106719367589,0.6936122357174989,0.9091252858585472,0.0
7,7,none,car,104,87,0.5517241379310345,0.5443252399774139,0.5164247517188694,0.8410241969684905,0.0
7,7,none,car,105,90,0.7888888888888889,0.7852613871635611,0.7723996832775664,0.9650386431291688,0.0
7,7,none,car,106,90,0.4888888888888889,0.4879481931112366,0.4880456349206349,0.7380304462108915,0.0
7,7,none,car,107,90,0.4222222222222222,0.41142010163749293,0.39118553404267686,0.6777044398128158,0.0
7,7,none,car,108,90,0.6888888888888889,0.6837944664031621,0.6663279254140781,0.9151070603157196,0.0
7,7,none,car,109,90,0.4444444444444444,0.4481225296442687,0.42849359761666317,0.7056611270547981,0.0
