epoch,train_loss,train_ce_loss,train_consistency_loss,validation_car_balanced_accuracy,validation_balanced_accuracy,validation_consistency_loss,validation_prediction_disagreement,learning_rate
1.0,1.43218815553756,1.43218815553756,0.0,0.2599428183689918,0.2599428183689918,0.0,0.0,6.45769549087854e-06
2.0,1.4121106564809405,1.4121106564809405,0.0,0.26088603003925587,0.26088603003925587,0.0,0.0,1.6733570872048158e-05
3.0,1.4130076701300485,1.4130076701300485,0.0,0.3204999553886131,0.3204999553886131,0.0,0.0,3.301973581024263e-05
4.0,1.2415998614780486,1.2415998614780486,0.0,0.37458985201232164,0.37458985201232164,0.0,0.0,5.883156775208591e-05
5.0,1.1346084528877622,1.1346084528877622,0.0,0.44933218621056914,0.44933218621056914,0.0,0.0,9.974056448166367e-05
6.0,1.054018829587906,1.054018829587906,0.0,0.5126227697908495,0.5126227697908495,0.0,0.0,9.974056448166367e-05
7.0,0.9929392519451323,0.9929392519451323,0.0,0.5025461467818031,0.5025461467818031,0.0,0.0,9.974056448166367e-05
8.0,0.9523212731830657,0.9523212731830657,0.0,0.49596201748427926,0.49596201748427926,0.0,0.0,9.974056448166367e-05
9.0,0.8820735764125037,0.8820735764125037,0.0,0.5179395306098508,0.5179395306098508,0.0,0.0,9.974056448166367e-05
10.0,0.8407309729333908,0.8407309729333908,0.0,0.5433386290942046,0.5433386290942046,0.0,0.0,9.974056448166367e-05
11.0,0.7929659139920795,0.7929659139920795,0.0,0.5543670556323584,0.5543670556323584,0.0,0.0,9.974056448166367e-05
12.0,0.7420454443447173,0.7420454443447173,0.0,0.5450101113338606,0.5450101113338606,0.0,0.0,9.974056448166367e-05
13.0,0.7122197419499594,0.7122197419499594,0.0,0.5548154209686573,0.5548154209686573,0.0,0.0,9.974056448166367e-05
14.0,0.6943679064417643,0.6943679064417643,0.0,0.5301168172960622,0.5301168172960622,0.0,0.0,9.974056448166367e-05
15.0,0.6418103173422435,0.6418103173422435,0.0,0.5370265074363819,0.5370265074363819,0.0,0.0,9.974056448166367e-05
16.0,0.5917936054865519,0.5917936054865519,0.0,0.5319494555161286,0.5319494555161286,0.0,0.0,9.974056448166367e-05
17.0,0.5643487340684921,0.5643487340684921,0.0,0.5265960822506683,0.5265960822506683,0.0,0.0,9.974056448166367e-05
18.0,0.5268518610606118,0.5268518610606118,0.0,0.5516920282919343,0.5516920282919343,0.0,0.0,9.974056448166367e-05
19.0,0.491498207270153,0.491498207270153,0.0,0.5391067504920352,0.5391067504920352,0.0,0.0,4.9870282240831836e-05
