epoch,train_loss,train_ce_loss,train_consistency_loss,validation_car_balanced_accuracy,validation_balanced_accuracy,validation_consistency_loss,validation_prediction_disagreement,learning_rate
1.0,1.426492960717943,1.426492960717943,0.0,0.2555297004495013,0.2584048311638651,0.0010914901504293084,0.8444444444444444,6.450892358088527e-06
2.0,1.4109749080516674,1.4109749080516674,0.0,0.2544444444444445,0.2558112874779541,0.0009483693866059184,0.54,1.6722788633201854e-05
3.0,1.413692032672741,1.413692032672741,0.0,0.25955383480825955,0.2648043284013048,0.0036810990422964096,0.6855555555555556,3.3002647113295634e-05
4.0,1.403025240721526,1.403025240721526,0.0,0.4312241009973311,0.3585059640867163,0.010115234181284904,0.8188888888888889,5.880448399262659e-05
5.0,1.28924993691621,1.28924993691621,0.0,0.48356703890995933,0.4357051844828394,0.03544091433286667,0.68,9.969763961567034e-05
6.0,1.1792315799218638,1.1792315799218638,0.0,0.5766983161258603,0.5068817113046464,0.06365209072828293,0.72,9.969763961567034e-05
7.0,1.1483749707539876,1.1483749707539876,0.0,0.5053609179660065,0.4479810776326263,0.06842739135026932,0.6211111111111111,9.969763961567034e-05
8.0,1.0916699953432436,1.0916699953432436,0.0,0.5879612217305801,0.5140708940082096,0.06738302111625671,0.7344444444444445,9.969763961567034e-05
9.0,1.060055161582099,1.060055161582099,0.0,0.5909833719623543,0.5251418982456962,0.07262691855430603,0.6488888888888888,9.969763961567034e-05
10.0,1.0235000094661006,1.0235000094661006,0.0,0.606475540806293,0.5348249305458008,0.0862547904253006,0.6477777777777778,9.969763961567034e-05
11.0,0.9966928621574684,0.9966928621574684,0.0,0.6120653796179238,0.5545218731953613,0.08669879287481308,0.6744444444444444,9.969763961567034e-05
12.0,0.9803272430985063,0.9803272430985063,0.0,0.5632130566090744,0.49093513446020826,0.09328216314315796,0.5811111111111111,9.969763961567034e-05
13.0,0.9587944590603864,0.9587944590603864,0.0,0.6334730123612867,0.5408629635482511,0.09398702532052994,0.7144444444444444,9.969763961567034e-05
14.0,0.9392821700484665,0.9392821700484665,0.0,0.6264413014468324,0.5439378677560831,0.09092136472463608,0.68,9.969763961567034e-05
15.0,0.9226545499872278,0.9226545499872278,0.0,0.617452811139205,0.5489473152830454,0.10175757855176926,0.6755555555555556,9.969763961567034e-05
16.0,0.8962034832989728,0.8962034832989728,0.0,0.6478046864025846,0.5516870590828924,0.09915070235729218,0.6822222222222222,9.969763961567034e-05
17.0,0.8832023387485081,0.8832023387485081,0.0,0.645389582455401,0.5618891152003247,0.13035842776298523,0.6966666666666667,9.969763961567034e-05
18.0,0.8678906410711783,0.8678906410711783,0.0,0.6422388151425763,0.5727775973139174,0.11703197658061981,0.7022222222222222,9.969763961567034e-05
19.0,0.850154617274249,0.850154617274249,0.0,0.6510984688860795,0.566123431427635,0.12025898694992065,0.6888888888888889,9.969763961567034e-05
20.0,0.8319904065132141,0.8319904065132141,0.0,0.621289902022756,0.5412778694729284,0.14739857614040375,0.7,9.969763961567034e-05
