seed,encoder,defense,train_view,test_view,n_train,n_val,n_test,probe,selected_c,selected_epoch,validation_balanced_accuracy,accuracy,balanced_accuracy,macro_f1,macro_auroc_ovr,paired_cosine_to_car,relative_l2_to_car,linear_cka_to_car,balanced_accuracy_gap_from_car
21,reve,none,car,car,6300,1734,1803,reve_token,,8,0.5174558938276789,0.5845812534664449,0.5845470909782852,0.5785918766744432,0.8255436008912418,1.0,0.0,1.0,0.0
21,reve,none,car,cz,6300,1734,1803,reve_token,,8,0.5174558938276789,0.5485302273987798,0.548550534762041,0.5437007439939086,0.8090045514721489,0.9802468353200412,0.19137354615585594,0.769689749931577,0.0359965562162442
21,reve,none,car,pz,6300,1734,1803,reve_token,,8,0.5174558938276789,0.5568496949528563,0.5565646240838821,0.5466589023072014,0.8167308422769924,0.9796095710093697,0.19629928226216145,0.7506588487236203,0.02798246689440309
21,reve,none,car,fcz,6300,1734,1803,reve_token,,8,0.5174558938276789,0.5579589572933998,0.5581067561190838,0.5536009022685973,0.8162993665650875,0.9796015742423384,0.19487757014904933,0.7725143085497554,0.026440334859201386
21,reve,none,car,random_linear,6300,1734,1803,reve_token,,8,0.5174558938276789,0.5884636716583472,0.5884456876704531,0.5819765736582899,0.8248739910326361,0.9995659204262937,0.026440508945479984,0.9921563322052317,-0.003898596692167966
