epoch,train_loss,train_ce_loss,train_consistency_loss,validation_car_balanced_accuracy,validation_balanced_accuracy,validation_consistency_loss,validation_prediction_disagreement,learning_rate
1.0,1.4244910157168353,1.4244910157168353,0.0,0.24476927939317322,0.24476927939317322,0.0,0.0,6.450892358088527e-06
2.0,1.408371870076215,1.408371870076215,0.0,0.25337301587301586,0.25337301587301586,0.0,0.0,1.6722788633201854e-05
3.0,1.4002802126495926,1.4002802126495926,0.0,0.2610570304818092,0.2610570304818092,0.0,0.0,3.3002647113295634e-05
4.0,1.310066494235286,1.310066494235286,0.0,0.37399081682820623,0.37399081682820623,0.0,0.0,5.880448399262659e-05
5.0,1.2276549342826562,1.2276549342826562,0.0,0.5201042105632814,0.5201042105632814,0.0,0.0,9.969763961567034e-05
6.0,1.1220652138745344,1.1220652138745344,0.0,0.5798478104368592,0.5798478104368592,0.0,0.0,9.969763961567034e-05
7.0,1.0334571146081994,1.0334571146081994,0.0,0.563072938614974,0.563072938614974,0.0,0.0,9.969763961567034e-05
8.0,0.9666802468123259,0.9666802468123259,0.0,0.5724698430257058,0.5724698430257058,0.0,0.0,9.969763961567034e-05
9.0,0.9240457752015856,0.9240457752015856,0.0,0.5901091708807417,0.5901091708807417,0.0,0.0,9.969763961567034e-05
10.0,0.8852183081485607,0.8852183081485607,0.0,0.6166240430537997,0.6166240430537997,0.0,0.0,9.969763961567034e-05
11.0,0.8322485958205329,0.8322485958205329,0.0,0.6189148317881725,0.6189148317881725,0.0,0.0,9.969763961567034e-05
12.0,0.7734864589020058,0.7734864589020058,0.0,0.6331620487428009,0.6331620487428009,0.0,0.0,9.969763961567034e-05
13.0,0.7394535418793007,0.7394535418793007,0.0,0.6198385043545442,0.6198385043545442,0.0,0.0,9.969763961567034e-05
14.0,0.6850355479452345,0.6850355479452345,0.0,0.6201693970361006,0.6201693970361006,0.0,0.0,9.969763961567034e-05
15.0,0.6404326053018923,0.6404326053018923,0.0,0.5955613060120803,0.5955613060120803,0.0,0.0,9.969763961567034e-05
16.0,0.6049276320139567,0.6049276320139567,0.0,0.6168254846186262,0.6168254846186262,0.0,0.0,9.969763961567034e-05
17.0,0.5544259722586031,0.5544259722586031,0.0,0.6310587424497822,0.6310587424497822,0.0,0.0,9.969763961567034e-05
18.0,0.5488836124208238,0.5488836124208238,0.0,0.6209698079084142,0.6209698079084142,0.0,0.0,4.984881980783517e-05
