probe_seed,reference_seed,defense,test_view,n_subjects,n_resamples,confidence,point_gap,bootstrap_mean_gap,ci_lower,ci_upper,probability_gap_positive,ci_excludes_zero
21,7,none,cz,20,10000,0.95,0.0035394769216622324,0.0036630238410949047,-0.016155026937840967,0.02359501169001372,0.6328,False
21,7,none,pz,20,10000,0.95,-0.0026919302440363557,-0.002542275668166937,-0.02331633689968912,0.017384090061845096,0.4074,False
21,7,none,fcz,20,10000,0.95,0.0005495488761232403,0.0005393721403749308,-0.016103006588321898,0.017772132052042425,0.5193,False
21,7,none,random_linear,20,10000,0.95,-0.006097620896508116,-0.006083136647953386,-0.011156395357513355,-0.0011118879692785496,0.0057,False
