epoch,train_loss,train_ce_loss,train_consistency_loss,validation_car_balanced_accuracy,validation_balanced_accuracy,validation_consistency_loss,validation_prediction_disagreement,learning_rate
1.0,1.4308394901840775,1.4308394901840775,0.0,0.24488692232055065,0.24213274141187124,0.0011481904657557607,0.8377777777777777,6.450892358088527e-06
2.0,1.4072488451004028,1.4072488451004028,0.0,0.26670634920634917,0.2669510582010582,0.0006757639930583537,0.3388888888888889,1.6722788633201854e-05
3.0,1.4074969491252192,1.4074969491252192,0.0,0.25555555555555554,0.2535802469135802,0.0006548331584781408,0.016666666666666666,3.3002647113295634e-05
4.0,1.39410578445152,1.39410578445152,0.0,0.38773502247506664,0.35325411945341884,0.016175270080566406,0.8177777777777778,5.880448399262659e-05
5.0,1.31496536537453,1.31496536537453,0.0,0.45975764679027953,0.4038379102870253,0.0361081138253212,0.4411111111111111,9.969763961567034e-05
6.0,1.2406865439591583,1.2406865439591583,0.0,0.5656655165753617,0.4822357082377363,0.049156635999679565,0.6555555555555556,9.969763961567034e-05
7.0,1.1480126712940357,1.1480126712940357,0.0,0.5931467288242731,0.5052987310951912,0.05352789908647537,0.6677777777777778,9.969763961567034e-05
8.0,1.0815667307818377,1.0815667307818377,0.0,0.6033791175024582,0.5268449210641319,0.06166645511984825,0.6133333333333333,9.969763961567034e-05
9.0,1.03944837058032,1.03944837058032,0.0,0.5889595624385447,0.5053997859796163,0.0708775520324707,0.57,9.969763961567034e-05
10.0,1.0139556059130916,1.0139556059130916,0.0,0.6299676481949712,0.5473323002996675,0.07935572415590286,0.6455555555555555,9.969763961567034e-05
11.0,0.9911713571901675,0.9911713571901675,0.0,0.6511025512712459,0.5615754738883426,0.0817873626947403,0.6588888888888889,9.969763961567034e-05
12.0,0.9514523101735998,0.9514523101735998,0.0,0.5965939299761203,0.5170762123269498,0.0992322713136673,0.6088888888888889,9.969763961567034e-05
13.0,0.9418635425744233,0.9418635425744233,0.0,0.6331865430537996,0.5490142186012392,0.10629066824913025,0.6344444444444445,9.969763961567034e-05
14.0,0.9206594684388902,0.9206594684388902,0.0,0.6476957789015312,0.5690395371931138,0.10808196663856506,0.6855555555555556,9.969763961567034e-05
15.0,0.8962613202907421,0.8962613202907421,0.0,0.6388405587161118,0.5624969174821682,0.10033087432384491,0.6344444444444445,9.969763961567034e-05
16.0,0.8643069024439212,0.8643069024439212,0.0,0.6346185384183172,0.5685137045231071,0.10871229320764542,0.6788888888888889,9.969763961567034e-05
17.0,0.8420542108571087,0.8420542108571087,0.0,0.6509991747436438,0.5756595368809602,0.11943833529949188,0.6522222222222223,9.969763961567034e-05
18.0,0.84930497151834,0.84930497151834,0.0,0.6409500983284169,0.5644685436859109,0.11594077199697495,0.6388888888888888,9.969763961567034e-05
19.0,0.8148725816055581,0.8148725816055581,0.0,0.6223180924287119,0.5533999732718392,0.12689614295959473,0.66,9.969763961567034e-05
20.0,0.8077580775154961,0.8077580775154961,0.0,0.6153783010254249,0.5571396721995909,0.130062997341156,0.6411111111111111,9.969763961567034e-05
