method,run_dir,probe_seed,test_view,n_trials,n_subjects,balanced_accuracy,macro_f1,worst_class_recall,class_0_recall,class_1_recall,class_2_recall,class_3_recall
gated_spectral_control,outputs/reve_gsra_screen/gated_spectral_control_s42,42,pz,1734,19,0.5426547414773443,0.5441314421838482,0.48842592592592593,0.5402298850574713,0.48842592592592593,0.5299539170506913,0.6120092378752887
gqba_gated_ce,outputs/reve_gsra_screen/gqba_gated_ce_s7,7,car,1734,19,0.5559945685054544,0.5530720039640383,0.4055299539170507,0.6114942528735632,0.6111111111111112,0.4055299539170507,0.5958429561200924
gqba_gated_ce,outputs/reve_gsra_screen/gqba_gated_ce_s7,7,cz,1734,19,0.5352599142278849,0.5263103937102509,0.3087557603686636,0.6160919540229886,0.6111111111111112,0.3087557603686636,0.605080831408776
gqba_gated_ce,outputs/reve_gsra_screen/gqba_gated_ce_s7,7,fz,1734,19,0.5507823055744453,0.5477730589715735,0.4078341013824885,0.6206896551724138,0.6041666666666666,0.4078341013824885,0.5704387990762124
gqba_gated_ce,outputs/reve_gsra_screen/gqba_gated_ce_s7,7,native16@car,1734,19,0.4578935537818515,0.4549769528042801,0.3387096774193548,0.5448275862068965,0.5,0.3387096774193548,0.44803695150115475
gqba_gated_ce,outputs/reve_gsra_screen/gqba_gated_ce_s7,7,native16@cz,1734,19,0.44062177261073365,0.43466525519877874,0.27880184331797236,0.5379310344827586,0.5115740740740741,0.27880184331797236,0.4341801385681293
gqba_gated_ce,outputs/reve_gsra_screen/gqba_gated_ce_s7,7,native16@fz,1734,19,0.4469861031579595,0.44140214464235394,0.2857142857142857,0.5264367816091954,0.5185185185185185,0.2857142857142857,0.45727482678983833
gqba_gated_ce,outputs/reve_gsra_screen/gqba_gated_ce_s7,7,native16@pz,1734,19,0.447548854854565,0.44170753648487804,0.2764976958525346,0.5402298850574713,0.5115740740740741,0.2764976958525346,0.4618937644341801
gqba_gated_ce,outputs/reve_gsra_screen/gqba_gated_ce_s7,7,native32@car,1734,19,0.5028539053331724,0.5008687239960415,0.4009216589861751,0.593103448275862,0.5300925925925926,0.4009216589861751,0.48729792147806006
gqba_gated_ce,outputs/reve_gsra_screen/gqba_gated_ce_s7,7,native32@cz,1734,19,0.4850405167880785,0.4826466778895353,0.35023041474654376,0.542528735632184,0.5254629629629629,0.35023041474654376,0.5219399538106235
gqba_gated_ce,outputs/reve_gsra_screen/gqba_gated_ce_s7,7,native32@fz,1734,19,0.4850486215779751,0.4796943628028623,0.31336405529953915,0.5655172413793104,0.5486111111111112,0.31336405529953915,0.5127020785219399
gqba_gated_ce,outputs/reve_gsra_screen/gqba_gated_ce_s7,7,native32@pz,1734,19,0.5045993289035179,0.5031186278782419,0.3986175115207373,0.5885057471264368,0.5416666666666666,0.3986175115207373,0.4896073903002309
gqba_gated_ce,outputs/reve_gsra_screen/gqba_gated_ce_s7,7,pz,1734,19,0.5473473884075813,0.5431736998346399,0.3847926267281106,0.6137931034482759,0.6180555555555556,0.3847926267281106,0.5727482678983834
gqba_gated_ce,outputs/reve_gsra_screen/gqba_gated_ce_s21,21,car,1734,19,0.538211870486047,0.5351603135996927,0.391705069124424,0.542528735632184,0.6597222222222222,0.391705069124424,0.558891454965358
gqba_gated_ce,outputs/reve_gsra_screen/gqba_gated_ce_s21,21,cz,1734,19,0.5099766964417304,0.5029880282901337,0.3087557603686636,0.5310344827586206,0.6504629629629629,0.3087557603686636,0.5496535796766744
gqba_gated_ce,outputs/reve_gsra_screen/gqba_gated_ce_s21,21,fz,1734,19,0.5180624614261103,0.5135102459330945,0.35253456221198154,0.5103448275862069,0.6574074074074074,0.35253456221198154,0.5519630484988453
gqba_gated_ce,outputs/reve_gsra_screen/gqba_gated_ce_s21,21,native16@car,1734,19,0.4366372784801765,0.43343451220124507,0.30414746543778803,0.4804597701149425,0.5208333333333334,0.30414746543778803,0.44110854503464203
gqba_gated_ce,outputs/reve_gsra_screen/gqba_gated_ce_s21,21,native16@cz,1734,19,0.43725211061964336,0.4303355958866543,0.2995391705069124,0.48735632183908045,0.5949074074074074,0.2995391705069124,0.3672055427251732
gqba_gated_ce,outputs/reve_gsra_screen/gqba_gated_ce_s21,21,native16@fz,1734,19,0.4303140538845884,0.42826971442238165,0.3271889400921659,0.4413793103448276,0.5138888888888888,0.3271889400921659,0.4387990762124711
gqba_gated_ce,outputs/reve_gsra_screen/gqba_gated_ce_s21,21,native16@pz,1734,19,0.4418681909230893,0.43809898515988244,0.2995391705069124,0.46436781609195404,0.5439814814814815,0.2995391705069124,0.45958429561200925
gqba_gated_ce,outputs/reve_gsra_screen/gqba_gated_ce_s21,21,native32@car,1734,19,0.4608323839417873,0.45576366370920024,0.29723502304147464,0.542528735632184,0.5439814814814815,0.29723502304147464,0.45958429561200925
gqba_gated_ce,outputs/reve_gsra_screen/gqba_gated_ce_s21,21,native32@cz,1734,19,0.45051698373865423,0.4426223633800839,0.271889400921659,0.5126436781609195,0.5925925925925926,0.271889400921659,0.42494226327944573
