epoch,train_loss,train_ce_loss,train_consistency_loss,train_auxiliary_preservation_loss,train_auxiliary_residual_consistency_loss,train_auxiliary_gate_supervision_loss,validation_auxiliary_preservation_loss,validation_auxiliary_consistency_loss,validation_auxiliary_gate_target_mean,validation_auxiliary_gate_nontarget_mean,validation_auxiliary_gate_supervision_loss,validation_car_balanced_accuracy,validation_balanced_accuracy,validation_consistency_loss,validation_prediction_disagreement,learning_rate
1.0,1.5127623672838564,1.4310708201373066,0.0,9.18765114112732e-06,2.227671242119602e-08,0.8168235447671678,1.9130313376081176e-05,5.006523082391745e-14,0.3179945945739746,0.318654865026474,0.7650253203226897,0.2448231405394016,0.24574310628053256,0.001135254860855639,0.76,6.450892358088527e-06
2.0,1.4789152848279035,1.407701858414544,0.0,4.108844710841637e-05,5.070385237912787e-07,0.7117229667416325,0.00010420986654935405,4.1391551102408497e-13,0.5125036239624023,0.5132017135620117,0.6943538366187888,0.25113591269841273,0.26559082892416225,0.0006701680831611156,0.73,1.6722788633201854e-05
3.0,1.4779676545107807,1.408319676540516,0.0,0.0001715099012168745,2.9468239362931516e-06,0.6947617215580411,0.0003390691999811679,1.5228482537488208e-12,0.4787130057811737,0.4795386493206024,0.6950986500639101,0.25,0.25,0.0006477921269834042,0.0,3.3002647113295634e-05
4.0,1.4658105371616506,1.395151959878427,0.0,0.0011390391215078395,1.1527968479775289e-05,0.6951838705274794,0.0008448258158750832,3.0927655991774827e-09,0.5137493014335632,0.5138049721717834,0.6946181874131223,0.37550783993538417,0.3507895245118696,0.015520737506449223,0.8322222222222222,5.880448399262659e-05
5.0,1.3962011199527318,1.3261339025144223,0.0,0.000754180036192001,9.862531323624015e-06,0.6931205552595633,0.0010186476865783334,2.475892415532144e-07,0.49330517649650574,0.4937695860862732,0.6943544538558584,0.4628833491361146,0.3920398610525823,0.03705403581261635,0.5988888888888889,9.969763961567034e-05
6.0,1.3044592451166224,1.2336662877047504,0.0,0.001203992251927654,1.690134375099593e-05,0.6958727448957938,0.000998600386083126,4.7206057729454187e-07,0.5079137682914734,0.5088704228401184,0.6957469986839037,0.5856652970922882,0.48533337527898746,0.04001028463244438,0.67,9.969763961567034e-05
7.0,1.2339549423147131,1.1634790201540346,0.0,0.0011900443626843668,2.0271064762103682e-05,0.6928384654610246,0.0031028669327497482,4.878914296568837e-06,0.5204757452011108,0.5235449075698853,0.702010805620224,0.4628906798707684,0.41051297096190165,0.05350429192185402,0.5133333333333333,9.969763961567034e-05
8.0,1.1762229114108615,1.1061620336108737,0.0,0.001079553718575173,2.6263195344384896e-05,0.6897869820064969,0.0020383992232382298,2.445247446303256e-06,0.4953756034374237,0.4893017113208771,0.6911897465807559,0.5946084421969378,0.5019128632688736,0.05748160555958748,0.61,9.969763961567034e-05
9.0,1.119341617513586,1.0499625643977413,0.0,0.0012404346482448832,3.858972697074663e-05,0.6813475635316637,0.001522636041045189,4.728369276563171e-06,0.5025368332862854,0.4874054193496704,0.6821803388241575,0.5878682048040456,0.5050310300291864,0.06532208621501923,0.6,9.969763961567034e-05
10.0,1.0933077354784364,1.0239059841191327,0.0,0.0017704684101907467,6.461473017999972e-05,0.6762482127436885,0.0015154617140069604,1.3610519999929238e-05,0.4525028169155121,0.42757198214530945,0.6829981720664446,0.619942934400899,0.5475671032916609,0.07750342041254044,0.6377777777777778,9.969763961567034e-05
