epoch,train_loss,train_ce_loss,train_consistency_loss,validation_car_balanced_accuracy,validation_balanced_accuracy,validation_consistency_loss,validation_prediction_disagreement,learning_rate
1.0,1.415166719224718,1.415166719224718,0.0,0.2493493463117622,0.2493493463117622,0.0,0.0,6.45769549087854e-06
2.0,1.4103001613465567,1.4103001613465567,0.0,0.25823519371906467,0.25823519371906467,0.0,0.0,1.6733570872048158e-05
3.0,1.4149463106337048,1.4149463106337048,0.0,0.25344961236022995,0.25344961236022995,0.0,0.0,3.301973581024263e-05
4.0,1.3323492788133167,1.3323492788133167,0.0,0.40087252448853705,0.40087252448853705,0.0,0.0,5.883156775208591e-05
5.0,1.1892607227961223,1.1892607227961223,0.0,0.38710684034175047,0.38710684034175047,0.0,0.0,9.974056448166367e-05
6.0,1.160784411127605,1.160784411127605,0.0,0.4513640041129126,0.4513640041129126,0.0,0.0,9.974056448166367e-05
7.0,1.070109543800354,1.070109543800354,0.0,0.4869693106245556,0.4869693106245556,0.0,0.0,9.974056448166367e-05
8.0,1.0036334053675333,1.0036334053675333,0.0,0.4994754748267681,0.4994754748267681,0.0,0.0,9.974056448166367e-05
9.0,0.8915051038681515,0.8915051038681515,0.0,0.5174984664655234,0.5174984664655234,0.0,0.0,9.974056448166367e-05
10.0,0.8258794529854305,0.8258794529854305,0.0,0.5468471695336546,0.5468471695336546,0.0,0.0,9.974056448166367e-05
11.0,0.7834817865538218,0.7834817865538218,0.0,0.5572334468698821,0.5572334468698821,0.0,0.0,9.974056448166367e-05
12.0,0.7296725404830205,0.7296725404830205,0.0,0.5312864746552614,0.5312864746552614,0.0,0.0,9.974056448166367e-05
13.0,0.6936413782740396,0.6936413782740396,0.0,0.5599334560432759,0.5599334560432759,0.0,0.0,9.974056448166367e-05
14.0,0.6783948951675778,0.6783948951675778,0.0,0.5432460069470142,0.5432460069470142,0.0,0.0,9.974056448166367e-05
15.0,0.6380911779025245,0.6380911779025245,0.0,0.5417039990339053,0.5417039990339053,0.0,0.0,9.974056448166367e-05
16.0,0.5846322859658135,0.5846322859658135,0.0,0.5468869205951498,0.5468869205951498,0.0,0.0,9.974056448166367e-05
17.0,0.5548124619514223,0.5548124619514223,0.0,0.5502952614759068,0.5502952614759068,0.0,0.0,9.974056448166367e-05
18.0,0.5315872822678278,0.5315872822678278,0.0,0.5622630151958512,0.5622630151958512,0.0,0.0,9.974056448166367e-05
19.0,0.5077870398097568,0.5077870398097568,0.0,0.5547614847196256,0.5547614847196256,0.0,0.0,9.974056448166367e-05
20.0,0.4787320512249356,0.4787320512249356,0.0,0.5518952227356821,0.5518952227356821,0.0,0.0,9.974056448166367e-05
