probe_seed,reference_seed,defense,test_view,subject_id,n_trials,accuracy,balanced_accuracy,macro_f1,macro_auroc_ovr,balanced_accuracy_gap_from_car
7,7,car_canonicalize,car,90,90,0.6555555555555556,0.6590909090909091,0.6453041582073841,0.889281649182592,0.0
7,7,car_canonicalize,car,91,90,0.5555555555555556,0.558300395256917,0.5643766303002609,0.812556607800338,0.0
7,7,car_canonicalize,car,92,114,0.7017543859649122,0.7064814814814814,0.6987041660165392,0.9116972267834337,0.0
7,7,car_canonicalize,car,93,90,0.5888888888888889,0.5904150197628458,0.5892908192436495,0.8503506647187221,0.0
7,7,car_canonicalize,car,94,90,0.6666666666666666,0.6669960474308301,0.6748931623931623,0.8954892041767447,0.0
7,7,car_canonicalize,car,95,90,0.5666666666666667,0.5632411067193676,0.5654235404235404,0.8313974622354399,0.0
7,7,car_canonicalize,car,96,90,0.6888888888888889,0.6919525221155656,0.6963505886056043,0.9156032736625219,0.0
7,7,car_canonicalize,car,97,90,0.4888888888888889,0.4881422924901186,0.49607316044697447,0.8119674312117626,0.0
7,7,car_canonicalize,car,98,90,0.4888888888888889,0.48283690946734426,0.47806423942051085,0.7578977753323815,0.0
7,7,car_canonicalize,car,99,90,0.43333333333333335,0.4316946640316205,0.4232114757783523,0.6619730286466936,0.0
7,7,car_canonicalize,car,100,72,0.6666666666666666,0.6666666666666667,0.6609848484848485,0.8533950617283952,0.0
7,7,car_canonicalize,car,101,90,0.7555555555555555,0.7620341614906831,0.7411186696900982,0.9520957823673784,0.0
7,7,car_canonicalize,car,102,90,0.6555555555555556,0.657608695652174,0.6529959085083308,0.8898354730069716,0.0
7,7,car_canonicalize,car,103,90,0.6,0.6017786561264822,0.5901828610648103,0.8847305772347285,0.0
7,7,car_canonicalize,car,104,87,0.6091954022988506,0.6101072840203274,0.5895278167367929,0.8555728389967521,0.0
7,7,car_canonicalize,car,105,90,0.8111111111111111,0.8075828157349896,0.802859477124183,0.9521566100187937,0.0
7,7,car_canonicalize,car,106,90,0.4111111111111111,0.40428547901373985,0.3775725060608781,0.7214099727555467,0.0
7,7,car_canonicalize,car,107,90,0.4666666666666667,0.4581333521550912,0.43822863610639495,0.6700942650180635,0.0
7,7,car_canonicalize,car,108,90,0.6444444444444445,0.6408102766798418,0.6363848118935328,0.8879141695614001,0.0
7,7,car_canonicalize,car,109,90,0.3111111111111111,0.316699604743083,0.2518068138757794,0.646823066138732,0.0
7,7,car_canonicalize,native32@car,90,90,0.5111111111111111,0.5113636363636364,0.47380382775119617,0.8055818110678877,0.1477272727272727
7,7,car_canonicalize,native32@car,91,90,0.4222222222222222,0.4224308300395257,0.297172619047619,0.7813005349328688,0.1358695652173913
7,7,car_canonicalize,native32@car,92,114,0.5350877192982456,0.5370370370370371,0.5079031752233181,0.8246016541993553,0.1694444444444443
7,7,car_canonicalize,native32@car,93,90,0.5777777777777777,0.5815217391304348,0.49653491955423373,0.8574121082566707,0.008893280632411016
7,7,car_canonicalize,native32@car,94,90,0.5111111111111111,0.508399209486166,0.4705458768873403,0.8158658867948099,0.15859683794466406
7,7,car_canonicalize,native32@car,95,90,0.4666666666666667,0.4629446640316206,0.4070208728652751,0.7631462398539736,0.10029644268774696
7,7,car_canonicalize,native32@car,96,90,0.5666666666666667,0.5696640316205533,0.5191344274005565,0.8647030116837013,0.12228849049501223
7,7,car_canonicalize,native32@car,97,90,0.4888888888888889,0.49061264822134387,0.44690799396681746,0.7602834250625505,-0.002470355731225282
7,7,car_canonicalize,native32@car,98,90,0.4111111111111111,0.40527362130623,0.3744440208412759,0.6933766628984592,0.07756328816111424
7,7,car_canonicalize,native32@car,99,90,0.2777777777777778,0.2774327122153209,0.25597643097643097,0.6063804816166728,0.1542619518162996
7,7,car_canonicalize,native32@car,100,72,0.4722222222222222,0.4722222222222222,0.4004329004329005,0.8009259259259259,0.19444444444444453
7,7,car_canonicalize,native32@car,101,90,0.5333333333333333,0.5439958592132506,0.4558457711442786,0.7727529051165822,0.2180383022774326
7,7,car_canonicalize,native32@car,102,90,0.5444444444444444,0.5464426877470355,0.4837487601240267,0.8354021929991984,0.11116600790513842
7,7,car_canonicalize,native32@car,103,90,0.5,0.5,0.4661925029868578,0.7857649600752342,0.10177865612648218
7,7,car_canonicalize,native32@car,104,87,0.39080459770114945,0.40057406361754183,0.3304316598434246,0.7299830943513008,0.2095332204027856
7,7,car_canonicalize,native32@car,105,90,0.6,0.6011904761904762,0.5273688785859172,0.9254077167954473,0.20639233954451341
7,7,car_canonicalize,native32@car,106,90,0.36666666666666664,0.3747353190287973,0.32153427967381454,0.7058628648547103,0.029550159984942537
7,7,car_canonicalize,native32@car,107,90,0.37777777777777777,0.37627046866177294,0.3183870967741936,0.6279059875774194,0.08186288349331827
7,7,car_canonicalize,native32@car,108,90,0.6222222222222222,0.6175889328063241,0.5315200232635428,0.875613793390638,0.023221343873517708
7,7,car_canonicalize,native32@car,109,90,0.2777777777777778,0.28310276679841895,0.22000418254484616,0.572203357775179,0.03359683794466406
7,7,car_canonicalize,native16@car,90,90,0.4222222222222222,0.4209486166007905,0.2839506172839506,0.7330405415956719,0.23814229249011853
7,7,car_canonicalize,native16@car,91,90,0.4222222222222222,0.42193675889328064,0.28729656419529837,0.7846890865366263,0.13636363636363635
7,7,car_canonicalize,native16@car,92,114,0.39473684210526316,0.3944444444444445,0.2644736842105263,0.693988703399623,0.3120370370370369
7,7,car_canonicalize,native16@car,93,90,0.4222222222222222,0.42292490118577075,0.28504254366323334,0.8039217493675542,0.16749011857707508
