probe_seed,reference_seed,defense,test_view,n_subjects,n_resamples,confidence,point_gap,bootstrap_mean_gap,ci_lower,ci_upper,probability_gap_positive,ci_excludes_zero
7,7,car_canonicalize,native32@car,20,10000,0.95,0.11503106682371683,0.11492920270041654,0.08472484191470146,0.14381886969345048,1.0,True
7,7,car_canonicalize,native16@car,20,10000,0.95,0.2121533126621859,0.21194367208894047,0.16693959243339954,0.25124430885766635,1.0,True
7,7,car_canonicalize,native8@car,20,10000,0.95,0.22493240991704172,0.22481199427658993,0.18028179323325128,0.267063006711574,1.0,True
7,7,car_canonicalize,native32@cz,20,10000,0.95,0.11503106682371683,0.11492920270041654,0.08472484191470146,0.14381886969345048,1.0,True
7,7,car_canonicalize,native16@cz,20,10000,0.95,0.2121533126621859,0.21194367208894047,0.16693959243339954,0.25124430885766635,1.0,True
7,7,car_canonicalize,native8@cz,20,10000,0.95,0.22493240991704172,0.22481199427658993,0.18028179323325128,0.267063006711574,1.0,True
7,7,car_canonicalize,native_drop_left_motor@cz,20,10000,0.95,0.013503555723915484,0.013374901215016081,-0.014442685990563706,0.042440704363073706,0.8172,False
7,7,car_canonicalize,native_drop_right_motor@cz,20,10000,0.95,0.03628008762666479,0.036333411367254986,0.00499155010919018,0.06614571039043973,0.9886,True
