method,run_dir,probe_seed,test_view,n_trials,n_subjects,balanced_accuracy,macro_f1,worst_class_recall,class_0_recall,class_1_recall,class_2_recall,class_3_recall
film_spectral_control,outputs/reve_gqra_screen/film_spectral_control_s7,7,car,1734,19,0.5318353769772799,0.5327848988253707,0.49191685912240185,0.49885057471264366,0.6365740740740741,0.5,0.49191685912240185
film_spectral_control,outputs/reve_gqra_screen/film_spectral_control_s7,7,cz,1734,19,0.5319138913701498,0.5258395003588479,0.3317972350230415,0.5126436781609195,0.6319444444444444,0.3317972350230415,0.651270207852194
film_spectral_control,outputs/reve_gqra_screen/film_spectral_control_s7,7,fz,1734,19,0.530099204531246,0.5322477898096869,0.4850574712643678,0.4850574712643678,0.6203703703703703,0.5184331797235023,0.49653579676674364
film_spectral_control,outputs/reve_gqra_screen/film_spectral_control_s7,7,native16@car,1734,19,0.4522139996556817,0.45311774929512044,0.4045977011494253,0.4045977011494253,0.5138888888888888,0.4700460829493088,0.42032332563510394
film_spectral_control,outputs/reve_gqra_screen/film_spectral_control_s7,7,native16@cz,1734,19,0.4401729829845847,0.43798668324294265,0.3294930875576037,0.38850574712643676,0.4861111111111111,0.3294930875576037,0.5565819861431871
film_spectral_control,outputs/reve_gqra_screen/film_spectral_control_s7,7,native16@fz,1734,19,0.44586813436073713,0.4481225982137389,0.3816091954022989,0.3816091954022989,0.48148148148148145,0.47465437788018433,0.4457274826789838
film_spectral_control,outputs/reve_gqra_screen/film_spectral_control_s7,7,native16@pz,1734,19,0.44813099178481747,0.44947976936783374,0.3954022988505747,0.3954022988505747,0.44907407407407407,0.49539170506912444,0.45265588914549654
film_spectral_control,outputs/reve_gqra_screen/film_spectral_control_s7,7,native32@car,1734,19,0.4764304092760124,0.477860062143811,0.42032332563510394,0.4528735632183908,0.5578703703703703,0.47465437788018433,0.42032332563510394
film_spectral_control,outputs/reve_gqra_screen/film_spectral_control_s7,7,native32@cz,1734,19,0.46665355607207376,0.4682181904539945,0.3986175115207373,0.432183908045977,0.5069444444444444,0.3986175115207373,0.5288683602771362
film_spectral_control,outputs/reve_gqra_screen/film_spectral_control_s7,7,native32@fz,1734,19,0.4833508580884819,0.48507698034677854,0.45622119815668205,0.4666666666666667,0.5532407407407407,0.45622119815668205,0.45727482678983833
film_spectral_control,outputs/reve_gqra_screen/film_spectral_control_s7,7,native32@pz,1734,19,0.47754513501043194,0.4791958532458557,0.4226327944572748,0.45057471264367815,0.5231481481481481,0.5138248847926268,0.4226327944572748
film_spectral_control,outputs/reve_gqra_screen/film_spectral_control_s7,7,pz,1734,19,0.5335674663609041,0.5343547153583368,0.4942263279445728,0.4942528735632184,0.6365740740740741,0.5092165898617511,0.4942263279445728
film_spectral_control,outputs/reve_gqra_screen/film_spectral_control_s21,21,car,1734,19,0.5451668656840493,0.5415851433276908,0.4078341013824885,0.5195402298850574,0.6759259259259259,0.4078341013824885,0.5773672055427251
film_spectral_control,outputs/reve_gqra_screen/film_spectral_control_s21,21,cz,1734,19,0.503789271527739,0.4847709933968487,0.19815668202764977,0.47126436781609193,0.7037037037037037,0.19815668202764977,0.6420323325635104
film_spectral_control,outputs/reve_gqra_screen/film_spectral_control_s21,21,fz,1734,19,0.5319059648932767,0.5281625793339967,0.3870967741935484,0.5057471264367817,0.6597222222222222,0.3870967741935484,0.5750577367205543
film_spectral_control,outputs/reve_gqra_screen/film_spectral_control_s21,21,native16@car,1734,19,0.446439371047304,0.44136463065314435,0.30184331797235026,0.5080459770114942,0.5509259259259259,0.30184331797235026,0.42494226327944573
film_spectral_control,outputs/reve_gqra_screen/film_spectral_control_s21,21,native16@cz,1734,19,0.42185491956643567,0.39751471110977143,0.1359447004608295,0.45057471264367815,0.6898148148148148,0.1359447004608295,0.4110854503464203
film_spectral_control,outputs/reve_gqra_screen/film_spectral_control_s21,21,native16@fz,1734,19,0.4395653370128714,0.4355724376633469,0.30184331797235026,0.45517241379310347,0.5393518518518519,0.30184331797235026,0.4618937644341801
film_spectral_control,outputs/reve_gqra_screen/film_spectral_control_s21,21,native16@pz,1734,19,0.4343876692719839,0.42897625858632854,0.28110599078341014,0.4528735632183908,0.5462962962962963,0.28110599078341014,0.45727482678983833
film_spectral_control,outputs/reve_gqra_screen/film_spectral_control_s21,21,native32@car,1734,19,0.4683515656658207,0.46263149814275706,0.3064516129032258,0.5448275862068965,0.5810185185185185,0.3064516129032258,0.44110854503464203
film_spectral_control,outputs/reve_gqra_screen/film_spectral_control_s21,21,native32@cz,1734,19,0.4535675999809872,0.43083369715726494,0.1543778801843318,0.47586206896551725,0.6851851851851852,0.1543778801843318,0.49884526558891457
film_spectral_control,outputs/reve_gqra_screen/film_spectral_control_s21,21,native32@fz,1734,19,0.463240323179043,0.45371730145976724,0.2465437788018433,0.5057471264367817,0.5902777777777778,0.2465437788018433,0.5103926096997691
film_spectral_control,outputs/reve_gqra_screen/film_spectral_control_s21,21,native32@pz,1734,19,0.4793161046185802,0.4765404927499123,0.34101382488479265,0.5218390804597701,0.5601851851851852,0.34101382488479265,0.4942263279445728
film_spectral_control,outputs/reve_gqra_screen/film_spectral_control_s21,21,pz,1734,19,0.5324886903669429,0.52831387808957,0.3847926267281106,0.5080459770114942,0.6712962962962963,0.3847926267281106,0.5658198614318707
film_spectral_control,outputs/reve_gqra_screen/film_spectral_control_s42,42,car,1734,19,0.5386001374099357,0.538348468687349,0.4539170506912442,0.6068965517241379,0.5231481481481481,0.4539170506912442,0.5704387990762124
film_spectral_control,outputs/reve_gqra_screen/film_spectral_control_s42,42,cz,1734,19,0.5219959414239865,0.5187838219843506,0.35253456221198154,0.5310344827586206,0.5115740740740741,0.35253456221198154,0.6928406466512702
film_spectral_control,outputs/reve_gqra_screen/film_spectral_control_s42,42,fz,1734,19,0.5444071113551188,0.5443058821330922,0.4608294930875576,0.5908045977011495,0.5555555555555556,0.4608294930875576,0.5704387990762124
film_spectral_control,outputs/reve_gqra_screen/film_spectral_control_s42,42,native16@car,1734,19,0.4416445505423074,0.43934903799710057,0.35023041474654376,0.5586206896551724,0.3958333333333333,0.35023041474654376,0.4618937644341801
film_spectral_control,outputs/reve_gqra_screen/film_spectral_control_s42,42,native16@cz,1734,19,0.4105333241181435,0.39642311696561333,0.18433179723502305,0.5862068965517241,0.40046296296296297,0.18433179723502305,0.47113163972286376
film_spectral_control,outputs/reve_gqra_screen/film_spectral_control_s42,42,native16@fz,1734,19,0.42951185094688143,0.42737477438120997,0.347926267281106,0.5632183908045977,0.3888888888888889,0.347926267281106,0.418013856812933
film_spectral_control,outputs/reve_gqra_screen/film_spectral_control_s42,42,native16@pz,1734,19,0.4387656659671835,0.43691871288045236,0.35944700460829493,0.5471264367816092,0.3958333333333333,0.35944700460829493,0.45265588914549654
film_spectral_control,outputs/reve_gqra_screen/film_spectral_control_s42,42,native32@car,1734,19,0.47510943543422535,0.47348174054898595,0.3824884792626728,0.5862068965517241,0.4444444444444444,0.3824884792626728,0.48729792147806006
film_spectral_control,outputs/reve_gqra_screen/film_spectral_control_s42,42,native32@cz,1734,19,0.45561046424345264,0.45057010794967034,0.2695852534562212,0.5241379310344828,0.4351851851851852,0.2695852534562212,0.5935334872979214
film_spectral_control,outputs/reve_gqra_screen/film_spectral_control_s42,42,native32@fz,1734,19,0.46648207552125204,0.46536694341035556,0.37327188940092165,0.5563218390804597,0.43287037037037035,0.37327188940092165,0.5034642032332564
film_spectral_control,outputs/reve_gqra_screen/film_spectral_control_s42,42,native32@pz,1734,19,0.45259191784048114,0.45195070213810845,0.391705069124424,0.5586206896551724,0.39814814814814814,0.391705069124424,0.4618937644341801
film_spectral_control,outputs/reve_gqra_screen/film_spectral_control_s42,42,pz,1734,19,0.5264806308544523,0.5272152353586953,0.4700460829493088,0.5839080459770115,0.5023148148148148,0.4700460829493088,0.5496535796766744
gqba_film_ce,outputs/reve_gqra_screen/gqba_film_ce_s7,7,car,1734,19,0.5386707565031023,0.5373201804017651,0.4147465437788018,0.593103448275862,0.5787037037037037,0.4147465437788018,0.5681293302540416
gqba_film_ce,outputs/reve_gqra_screen/gqba_film_ce_s7,7,cz,1734,19,0.5168065522990212,0.5099681108938368,0.3087557603686636,0.5747126436781609,0.5671296296296297,0.3087557603686636,0.6166281755196305
gqba_film_ce,outputs/reve_gqra_screen/gqba_film_ce_s7,7,fz,1734,19,0.5462178141424889,0.5441651488060067,0.4147465437788018,0.5747126436781609,0.6134259259259259,0.4147465437788018,0.581986143187067
gqba_film_ce,outputs/reve_gqra_screen/gqba_film_ce_s7,7,native16@car,1734,19,0.42560478710169186,0.421036464659686,0.27880184331797236,0.5264367816091954,0.4791666666666667,0.27880184331797236,0.418013856812933
gqba_film_ce,outputs/reve_gqra_screen/gqba_film_ce_s7,7,native16@cz,1734,19,0.4239379030273599,0.4121566384938425,0.19815668202764977,0.5195402298850574,0.4976851851851852,0.19815668202764977,0.48036951501154734
gqba_film_ce,outputs/reve_gqra_screen/gqba_film_ce_s7,7,native16@fz,1734,19,0.43720529002868946,0.4328323721533307,0.2764976958525346,0.4896551724137931,0.49537037037037035,0.2764976958525346,0.48729792147806006
gqba_film_ce,outputs/reve_gqra_screen/gqba_film_ce_s7,7,native16@pz,1734,19,0.45789886889465553,0.4545069946394449,0.31336405529953915,0.5494252873563218,0.4930555555555556,0.31336405529953915,0.47575057736720555
gqba_film_ce,outputs/reve_gqra_screen/gqba_film_ce_s7,7,native32@car,1734,19,0.4676943651117146,0.46357732667107154,0.3294930875576037,0.5816091954022988,0.5393518518518519,0.3294930875576037,0.42032332563510394
gqba_film_ce,outputs/reve_gqra_screen/gqba_film_ce_s7,7,native32@cz,1734,19,0.4614389882817065,0.457529912798646,0.31105990783410137,0.5172413793103449,0.5578703703703703,0.31105990783410137,0.45958429561200925
gqba_film_ce,outputs/reve_gqra_screen/gqba_film_ce_s7,7,native32@fz,1734,19,0.47810963980694526,0.4720031897629182,0.30184331797235026,0.5839080459770115,0.5555555555555556,0.30184331797235026,0.47113163972286376
gqba_film_ce,outputs/reve_gqra_screen/gqba_film_ce_s7,7,native32@pz,1734,19,0.4844246556321029,0.4829352012177653,0.39400921658986177,0.5609195402298851,0.5393518518518519,0.39400921658986177,0.44341801385681295
gqba_film_ce,outputs/reve_gqra_screen/gqba_film_ce_s7,7,pz,1734,19,0.5323515842599867,0.5309922762673734,0.41244239631336405,0.5678160919540229,0.5810185185185185,0.41244239631336405,0.5681293302540416
gqba_film_ce,outputs/reve_gqra_screen/gqba_film_ce_s21,21,car,1734,19,0.5209158238772552,0.5208586219437692,0.4055299539170507,0.4850574712643678,0.6018518518518519,0.4055299539170507,0.5912240184757506
gqba_film_ce,outputs/reve_gqra_screen/gqba_film_ce_s21,21,cz,1734,19,0.5065508645740129,0.5023827959139329,0.315668202764977,0.4804597701149425,0.6226851851851852,0.315668202764977,0.6073903002309469
gqba_film_ce,outputs/reve_gqra_screen/gqba_film_ce_s21,21,fz,1734,19,0.5105724370245974,0.508967202494416,0.3686635944700461,0.4689655172413793,0.6180555555555556,0.3686635944700461,0.5866050808314087
gqba_film_ce,outputs/reve_gqra_screen/gqba_film_ce_s21,21,native16@car,1734,19,0.4337568852528459,0.431277797995115,0.29723502304147464,0.4528735632183908,0.4699074074074074,0.29723502304147464,0.5150115473441108
gqba_film_ce,outputs/reve_gqra_screen/gqba_film_ce_s21,21,native16@cz,1734,19,0.43845058689739524,0.4332899169783132,0.29493087557603687,0.4436781609195402,0.5787037037037037,0.29493087557603687,0.43648960739030024
gqba_film_ce,outputs/reve_gqra_screen/gqba_film_ce_s21,21,native16@fz,1734,19,0.42457869793380354,0.42343429196564175,0.34101382488479265,0.3816091954022989,0.47453703703703703,0.34101382488479265,0.5011547344110855
gqba_film_ce,outputs/reve_gqra_screen/gqba_film_ce_s21,21,native16@pz,1734,19,0.43613414071805257,0.4333809607955585,0.3087557603686636,0.40229885057471265,0.4976851851851852,0.3087557603686636,0.535796766743649
gqba_film_ce,outputs/reve_gqra_screen/gqba_film_ce_s21,21,native32@car,1734,19,0.4637310273668882,0.4614619464336638,0.31797235023041476,0.5080459770114942,0.5162037037037037,0.31797235023041476,0.5127020785219399
gqba_film_ce,outputs/reve_gqra_screen/gqba_film_ce_s21,21,native32@cz,1734,19,0.4505274176840143,0.44569611650955915,0.27880184331797236,0.4781609195402299,0.5486111111111112,0.27880184331797236,0.49653579676674364
gqba_film_ce,outputs/reve_gqra_screen/gqba_film_ce_s21,21,native32@fz,1734,19,0.4465188787346121,0.44162065853107674,0.28110599078341014,0.4298850574712644,0.5115740740740741,0.28110599078341014,0.5635103926096998
gqba_film_ce,outputs/reve_gqra_screen/gqba_film_ce_s21,21,native32@pz,1734,19,0.47065401440025734,0.4715258526057854,0.3663594470046083,0.4827586206896552,0.5046296296296297,0.3663594470046083,0.5288683602771362
gqba_film_ce,outputs/reve_gqra_screen/gqba_film_ce_s21,21,pz,1734,19,0.5284443547170592,0.5269701955100742,0.3778801843317972,0.49885057471264366,0.6412037037037037,0.3778801843317972,0.5958429561200924
gqba_film_ce,outputs/reve_gqra_screen/gqba_film_ce_s42,42,car,1734,19,0.5507050230620668,0.5508800889425798,0.47344110854503463,0.6022988505747127,0.5763888888888888,0.5506912442396313,0.47344110854503463
gqba_film_ce,outputs/reve_gqra_screen/gqba_film_ce_s42,42,cz,1734,19,0.5363796676419905,0.5381087741931112,0.5080459770114942,0.5080459770114942,0.5717592592592593,0.5460829493087558,0.5196304849884527
gqba_film_ce,outputs/reve_gqra_screen/gqba_film_ce_s42,42,fz,1734,19,0.5421203143669986,0.541390481108004,0.45496535796766746,0.5563218390804597,0.6111111111111112,0.5460829493087558,0.45496535796766746
gqba_film_ce,outputs/reve_gqra_screen/gqba_film_ce_s42,42,native16@car,1734,19,0.441611255448665,0.440573415602754,0.37644341801385683,0.5402298850574713,0.40046296296296297,0.44930875576036866,0.37644341801385683
gqba_film_ce,outputs/reve_gqra_screen/gqba_film_ce_s42,42,native16@cz,1734,19,0.4330026861518983,0.4320681576838999,0.3695150115473441,0.5333333333333333,0.42824074074074076,0.4009216589861751,0.3695150115473441
gqba_film_ce,outputs/reve_gqra_screen/gqba_film_ce_s42,42,native16@fz,1734,19,0.44913288300893245,0.4495475398691054,0.3958333333333333,0.503448275862069,0.3958333333333333,0.49078341013824883,0.4064665127020785
gqba_film_ce,outputs/reve_gqra_screen/gqba_film_ce_s42,42,native16@pz,1734,19,0.44568344853696873,0.44554567488674424,0.39260969976905313,0.5287356321839081,0.4212962962962963,0.4400921658986175,0.39260969976905313
gqba_film_ce,outputs/reve_gqra_screen/gqba_film_ce_s42,42,native32@car,1734,19,0.48373932766397487,0.4838540082313324,0.4133949191685912,0.5632183908045977,0.46064814814814814,0.4976958525345622,0.4133949191685912
gqba_film_ce,outputs/reve_gqra_screen/gqba_film_ce_s42,42,native32@cz,1734,19,0.4705462317807925,0.4725100984833941,0.44341801385681295,0.5103448275862069,0.4675925925925926,0.4608294930875576,0.44341801385681295
gqba_film_ce,outputs/reve_gqra_screen/gqba_film_ce_s42,42,native32@fz,1734,19,0.48493137333187186,0.4848791895783917,0.40877598152424943,0.5540229885057472,0.4930555555555556,0.4838709677419355,0.40877598152424943
gqba_film_ce,outputs/reve_gqra_screen/gqba_film_ce_s42,42,native32@pz,1734,19,0.46699166886894716,0.4660725346171369,0.40877598152424943,0.5816091954022988,0.4351851851851852,0.4423963133640553,0.40877598152424943
gqba_film_ce,outputs/reve_gqra_screen/gqba_film_ce_s42,42,pz,1734,19,0.5380227646400751,0.5384187690654222,0.47575057736720555,0.5747126436781609,0.5532407407407407,0.5483870967741935,0.47575057736720555
gqra,outputs/reve_gqra_screen/gqra_s7,7,car,1734,19,0.5386677584401849,0.5416305904726266,0.5138248847926268,0.5195402298850574,0.5254629629629629,0.5138248847926268,0.5958429561200924
gqra,outputs/reve_gqra_screen/gqra_s7,7,cz,1734,19,0.5323818383477708,0.5324209545717603,0.423963133640553,0.503448275862069,0.5162037037037037,0.423963133640553,0.6859122401847575
gqra,outputs/reve_gqra_screen/gqra_s7,7,fz,1734,19,0.5513605739021392,0.5537877435029431,0.5172413793103449,0.5172413793103449,0.5462962962962963,0.5552995391705069,0.5866050808314087
gqra,outputs/reve_gqra_screen/gqra_s7,7,native16@car,1734,19,0.44409359003945587,0.44674001688896325,0.4032258064516129,0.4459770114942529,0.4652777777777778,0.4032258064516129,0.4618937644341801
gqra,outputs/reve_gqra_screen/gqra_s7,7,native16@cz,1734,19,0.43433555221506204,0.4340407832557065,0.31797235023041476,0.4413793103448276,0.4699074074074074,0.31797235023041476,0.5080831408775982
gqra,outputs/reve_gqra_screen/gqra_s7,7,native16@fz,1734,19,0.449303137158629,0.4518592010627033,0.4206896551724138,0.4206896551724138,0.4675925925925926,0.43317972350230416,0.47575057736720555
gqra,outputs/reve_gqra_screen/gqra_s7,7,native16@pz,1734,19,0.4492924268238352,0.45178891510721,0.41379310344827586,0.41379310344827586,0.44907407407407407,0.4470046082949309,0.48729792147806006
gqra,outputs/reve_gqra_screen/gqra_s7,7,native32@car,1734,19,0.48905529631101663,0.49118872280422965,0.4308755760368664,0.5080459770114942,0.49074074074074076,0.4308755760368664,0.5265588914549654
gqra,outputs/reve_gqra_screen/gqra_s7,7,native32@cz,1734,19,0.4746649375536409,0.47477836603305856,0.3663594470046083,0.4942528735632184,0.47453703703703703,0.3663594470046083,0.5635103926096998
gqra,outputs/reve_gqra_screen/gqra_s7,7,native32@fz,1734,19,0.4746756112318984,0.47496170583827446,0.3870967741935484,0.4850574712643678,0.49537037037037035,0.3870967741935484,0.5311778290993071
