held_out_reference,source_view,montage,condition,batch_size,repeat,topology_bias,raw_candidate_bias,source_oracle_bias,target_reference_labels_used
c1,native16@FC1,native16,skew_0.7_class_3,128,0,"[-0.6648431779701244, 0.9536948535007567, 0.8647243343708417]","[-1.1510845079581398, 1.171557099326774, 0.872714583333942]","[-1.1660646594436788, 0.9927097814207392, 0.9228913758783037]",False
c1,native16@FC1,native16,skew_0.7_class_3,128,1,"[-0.6648431779701244, 0.9536948535007567, 0.8647243343708417]","[-1.0793879994255098, 1.090195147505617, 0.9109375918986979]","[-1.1660646594436788, 0.9927097814207392, 0.9228913758783037]",False
c1,native16@FC1,native16,skew_0.7_class_3,128,2,"[-0.6648431779701244, 0.9536948535007567, 0.8647243343708417]","[-1.1640654162218393, 1.1831607425587696, 0.9273095590781862]","[-1.1660646594436788, 0.9927097814207392, 0.9228913758783037]",False
c1,native16@FC1,native16,skew_0.7_class_3,128,3,"[-0.6648431779701244, 0.9536948535007567, 0.8647243343708417]","[-1.118606473572347, 1.1496105304873343, 0.9483735441193311]","[-1.1660646594436788, 0.9927097814207392, 0.9228913758783037]",False
c1,native16@FC1,native16,skew_0.7_class_3,128,4,"[-0.6648431779701244, 0.9536948535007567, 0.8647243343708417]","[-0.9510655436367218, 1.0716157904584978, 0.890103503626516]","[-1.1660646594436788, 0.9927097814207392, 0.9228913758783037]",False
c1,native16@FC2,native16,random,32,0,"[-0.3551318206213995, 0.8659889990876249, 0.909532578897122]","[-0.6716736783847839, 0.908445173160531, 1.155615254635579]","[-0.3116114351571503, 0.6669332741238693, 1.0916371639461349]",False
c1,native16@FC2,native16,random,32,1,"[-0.3551318206213995, 0.8659889990876249, 0.909532578897122]","[-0.5218536579398538, 1.1039441294484504, 1.070783790356881]","[-0.3116114351571503, 0.6669332741238693, 1.0916371639461349]",False
c1,native16@FC2,native16,random,32,2,"[-0.3551318206213995, 0.8659889990876249, 0.909532578897122]","[-0.5083175661691828, 0.7967009913463655, 1.114789114120218]","[-0.3116114351571503, 0.6669332741238693, 1.0916371639461349]",False
c1,native16@FC2,native16,random,32,3,"[-0.3551318206213995, 0.8659889990876249, 0.909532578897122]","[-0.2609999500501428, 0.7970334582568889, 1.1068919479140094]","[-0.3116114351571503, 0.6669332741238693, 1.0916371639461349]",False
c1,native16@FC2,native16,random,32,4,"[-0.3551318206213995, 0.8659889990876249, 0.909532578897122]","[-0.6387156672659863, 0.8359883525149978, 1.1128466422933192]","[-0.3116114351571503, 0.6669332741238693, 1.0916371639461349]",False
c1,native16@FC2,native16,balanced,128,0,"[-0.3551318206213995, 0.8659889990876249, 0.909532578897122]","[-0.6618611367606919, 0.9787759122887674, 1.1914174374885902]","[-0.3116114351571503, 0.6669332741238693, 1.0916371639461349]",False
c1,native16@FC2,native16,balanced,128,1,"[-0.3551318206213995, 0.8659889990876249, 0.909532578897122]","[-0.6089965232881362, 0.8893708743743663, 1.043446164645328]","[-0.3116114351571503, 0.6669332741238693, 1.0916371639461349]",False
c1,native16@FC2,native16,balanced,128,2,"[-0.3551318206213995, 0.8659889990876249, 0.909532578897122]","[-0.6448554762448065, 0.8180406758450475, 1.228138735246816]","[-0.3116114351571503, 0.6669332741238693, 1.0916371639461349]",False
c1,native16@FC2,native16,balanced,128,3,"[-0.3551318206213995, 0.8659889990876249, 0.909532578897122]","[-0.5395509901992799, 0.8288129985004884, 1.11621087999681]","[-0.3116114351571503, 0.6669332741238693, 1.0916371639461349]",False
c1,native16@FC2,native16,balanced,128,4,"[-0.3551318206213995, 0.8659889990876249, 0.909532578897122]","[-0.4565519611177097, 0.8105435748106747, 1.0936472274990063]","[-0.3116114351571503, 0.6669332741238693, 1.0916371639461349]",False
c1,native16@FC2,native16,skew_0.7_class_0,128,0,"[-0.3551318206213995, 0.8659889990876249, 0.909532578897122]","[-1.0413968898958332, 1.053659129604124, 1.1558804892313819]","[-0.3116114351571503, 0.6669332741238693, 1.0916371639461349]",False
c1,native16@FC2,native16,skew_0.7_class_0,128,1,"[-0.3551318206213995, 0.8659889990876249, 0.909532578897122]","[-1.0039013009371436, 1.1240249213264997, 1.1260070537416118]","[-0.3116114351571503, 0.6669332741238693, 1.0916371639461349]",False
c1,native16@FC2,native16,skew_0.7_class_0,128,2,"[-0.3551318206213995, 0.8659889990876249, 0.909532578897122]","[-1.0776003310228717, 1.210567942941895, 1.1225508093702807]","[-0.3116114351571503, 0.6669332741238693, 1.0916371639461349]",False
c1,native16@FC2,native16,skew_0.7_class_0,128,3,"[-0.3551318206213995, 0.8659889990876249, 0.909532578897122]","[-1.0263443817435967, 1.1811875681261597, 1.1511627883521693]","[-0.3116114351571503, 0.6669332741238693, 1.0916371639461349]",False
c1,native16@FC2,native16,skew_0.7_class_0,128,4,"[-0.3551318206213995, 0.8659889990876249, 0.909532578897122]","[-1.0669231339714829, 1.1183717435611409, 1.0868301487265064]","[-0.3116114351571503, 0.6669332741238693, 1.0916371639461349]",False
c1,native16@FC2,native16,skew_0.7_class_1,128,0,"[-0.3551318206213995, 0.8659889990876249, 0.909532578897122]","[-0.1847021798293804, 0.514849797185001, 1.1641873224432164]","[-0.3116114351571503, 0.6669332741238693, 1.0916371639461349]",False
c1,native16@FC2,native16,skew_0.7_class_1,128,1,"[-0.3551318206213995, 0.8659889990876249, 0.909532578897122]","[-0.07406604927370472, 0.4980913735673638, 1.0965871547358212]","[-0.3116114351571503, 0.6669332741238693, 1.0916371639461349]",False
c1,native16@FC2,native16,skew_0.7_class_1,128,2,"[-0.3551318206213995, 0.8659889990876249, 0.909532578897122]","[-0.12984745402190553, 0.5586326561151617, 1.116670211233797]","[-0.3116114351571503, 0.6669332741238693, 1.0916371639461349]",False
c1,native16@FC2,native16,skew_0.7_class_1,128,3,"[-0.3551318206213995, 0.8659889990876249, 0.909532578897122]","[-0.006342935566719065, 0.5346689121350909, 1.0690169742504692]","[-0.3116114351571503, 0.6669332741238693, 1.0916371639461349]",False
c1,native16@FC2,native16,skew_0.7_class_1,128,4,"[-0.3551318206213995, 0.8659889990876249, 0.909532578897122]","[-0.08206362330381309, 0.5128200384787767, 1.088601705535794]","[-0.3116114351571503, 0.6669332741238693, 1.0916371639461349]",False
c1,native16@FC2,native16,skew_0.7_class_2,128,0,"[-0.3551318206213995, 0.8659889990876249, 0.909532578897122]","[-0.4728907904583448, 0.9320334131498426, 0.9779949515129293]","[-0.3116114351571503, 0.6669332741238693, 1.0916371639461349]",False
c1,native16@FC2,native16,skew_0.7_class_2,128,1,"[-0.3551318206213995, 0.8659889990876249, 0.909532578897122]","[-0.6046462591977017, 0.9360098201407658, 0.9910585812122114]","[-0.3116114351571503, 0.6669332741238693, 1.0916371639461349]",False
c1,native16@FC2,native16,skew_0.7_class_2,128,2,"[-0.3551318206213995, 0.8659889990876249, 0.909532578897122]","[-0.5802506783870818, 0.936766344557757, 0.9710369851880009]","[-0.3116114351571503, 0.6669332741238693, 1.0916371639461349]",False
c1,native16@FC2,native16,skew_0.7_class_2,128,3,"[-0.3551318206213995, 0.8659889990876249, 0.909532578897122]","[-0.6284901631673624, 0.9652014702109037, 0.9880132118292987]","[-0.3116114351571503, 0.6669332741238693, 1.0916371639461349]",False
c1,native16@FC2,native16,skew_0.7_class_2,128,4,"[-0.3551318206213995, 0.8659889990876249, 0.909532578897122]","[-0.5099647460708395, 0.9116473657363736, 1.0107672682820996]","[-0.3116114351571503, 0.6669332741238693, 1.0916371639461349]",False
c1,native16@FC2,native16,skew_0.7_class_3,128,0,"[-0.3551318206213995, 0.8659889990876249, 0.909532578897122]","[-0.42948066942872826, 0.8999926850798194, 1.1022790498756827]","[-0.3116114351571503, 0.6669332741238693, 1.0916371639461349]",False
c1,native16@FC2,native16,skew_0.7_class_3,128,1,"[-0.3551318206213995, 0.8659889990876249, 0.909532578897122]","[-0.37485685122498136, 0.8651792867400426, 1.141556934282863]","[-0.3116114351571503, 0.6669332741238693, 1.0916371639461349]",False
c1,native16@FC2,native16,skew_0.7_class_3,128,2,"[-0.3551318206213995, 0.8659889990876249, 0.909532578897122]","[-0.4099722081053882, 0.9574169030872359, 1.1479200752669934]","[-0.3116114351571503, 0.6669332741238693, 1.0916371639461349]",False
c1,native16@FC2,native16,skew_0.7_class_3,128,3,"[-0.3551318206213995, 0.8659889990876249, 0.909532578897122]","[-0.45232868960351574, 0.9237338765980859, 1.209916897418134]","[-0.3116114351571503, 0.6669332741238693, 1.0916371639461349]",False
c1,native16@FC2,native16,skew_0.7_class_3,128,4,"[-0.3551318206213995, 0.8659889990876249, 0.909532578897122]","[-0.21192722101878583, 0.8138316585304917, 1.1187710759991354]","[-0.3116114351571503, 0.6669332741238693, 1.0916371639461349]",False
c1,native16@FC3,native16,random,32,0,"[-0.8216502034440631, 1.0699197413096482, 0.7989383911516472]","[-1.1142145954529954, 1.5844527231732517, 0.8415188886811685]","[-0.7616997561458853, 1.2682123098889668, 0.7205100387030029]",False
c1,native16@FC3,native16,random,32,1,"[-0.8216502034440631, 1.0699197413096482, 0.7989383911516472]","[-0.8302294184387207, 1.5268868541650458, 0.6832765512469041]","[-0.7616997561458853, 1.2682123098889668, 0.7205100387030029]",False
c1,native16@FC3,native16,random,32,2,"[-0.8216502034440631, 1.0699197413096482, 0.7989383911516472]","[-0.9215291370361691, 1.381690289651296, 0.7105086980634889]","[-0.7616997561458853, 1.2682123098889668, 0.7205100387030029]",False
c1,native16@FC3,native16,random,32,3,"[-0.8216502034440631, 1.0699197413096482, 0.7989383911516472]","[-0.7035592141374275, 1.390765490195099, 0.6246575270817352]","[-0.7616997561458853, 1.2682123098889668, 0.7205100387030029]",False
c1,native16@FC3,native16,random,32,4,"[-0.8216502034440631, 1.0699197413096482, 0.7989383911516472]","[-1.0166280844459061, 1.4121686835945624, 0.8182656414581608]","[-0.7616997561458853, 1.2682123098889668, 0.7205100387030029]",False
c1,native16@FC3,native16,balanced,128,0,"[-0.8216502034440631, 1.0699197413096482, 0.7989383911516472]","[-1.124546844661409, 1.520609677688387, 0.8074846691273718]","[-0.7616997561458853, 1.2682123098889668, 0.7205100387030029]",False
c1,native16@FC3,native16,balanced,128,1,"[-0.8216502034440631, 1.0699197413096482, 0.7989383911516472]","[-1.068986916140134, 1.4307528923421362, 0.7141589938172526]","[-0.7616997561458853, 1.2682123098889668, 0.7205100387030029]",False
c1,native16@FC3,native16,balanced,128,2,"[-0.8216502034440631, 1.0699197413096482, 0.7989383911516472]","[-1.0766427463719688, 1.406298868478262, 0.8570762645597882]","[-0.7616997561458853, 1.2682123098889668, 0.7205100387030029]",False
c1,native16@FC3,native16,balanced,128,3,"[-0.8216502034440631, 1.0699197413096482, 0.7989383911516472]","[-0.94181843946491, 1.4163136100213662, 0.7396216239756204]","[-0.7616997561458853, 1.2682123098889668, 0.7205100387030029]",False
c1,native16@FC3,native16,balanced,128,4,"[-0.8216502034440631, 1.0699197413096482, 0.7989383911516472]","[-0.8908172908120364, 1.4210200621536495, 0.7102701962596328]","[-0.7616997561458853, 1.2682123098889668, 0.7205100387030029]",False
c1,native16@FC3,native16,skew_0.7_class_0,128,0,"[-0.8216502034440631, 1.0699197413096482, 0.7989383911516472]","[-1.4578273912684074, 1.6015839409150356, 0.8300102793893378]","[-0.7616997561458853, 1.2682123098889668, 0.7205100387030029]",False
c1,native16@FC3,native16,skew_0.7_class_0,128,1,"[-0.8216502034440631, 1.0699197413096482, 0.7989383911516472]","[-1.398530176650949, 1.630268046833413, 0.7641228064699949]","[-0.7616997561458853, 1.2682123098889668, 0.7205100387030029]",False
c1,native16@FC3,native16,skew_0.7_class_0,128,2,"[-0.8216502034440631, 1.0699197413096482, 0.7989383911516472]","[-1.5221553725400383, 1.7395700095734206, 0.7962917213212604]","[-0.7616997561458853, 1.2682123098889668, 0.7205100387030029]",False
c1,native16@FC3,native16,skew_0.7_class_0,128,3,"[-0.8216502034440631, 1.0699197413096482, 0.7989383911516472]","[-1.4894299274195626, 1.70695410501153, 0.8402150043754816]","[-0.7616997561458853, 1.2682123098889668, 0.7205100387030029]",False
c1,native16@FC3,native16,skew_0.7_class_0,128,4,"[-0.8216502034440631, 1.0699197413096482, 0.7989383911516472]","[-1.5825256410699624, 1.6976241898446989, 0.7763275883732149]","[-0.7616997561458853, 1.2682123098889668, 0.7205100387030029]",False
c1,native16@FC3,native16,skew_0.7_class_1,128,0,"[-0.8216502034440631, 1.0699197413096482, 0.7989383911516472]","[-0.5131818678462485, 1.144090703514847, 0.7423545339227658]","[-0.7616997561458853, 1.2682123098889668, 0.7205100387030029]",False
c1,native16@FC3,native16,skew_0.7_class_1,128,1,"[-0.8216502034440631, 1.0699197413096482, 0.7989383911516472]","[-0.5729814486660699, 1.192500689241814, 0.7149396288807679]","[-0.7616997561458853, 1.2682123098889668, 0.7205100387030029]",False
c1,native16@FC3,native16,skew_0.7_class_1,128,2,"[-0.8216502034440631, 1.0699197413096482, 0.7989383911516472]","[-0.5607847896991923, 1.1777406231210896, 0.7550207467809774]","[-0.7616997561458853, 1.2682123098889668, 0.7205100387030029]",False
c1,native16@FC3,native16,skew_0.7_class_1,128,3,"[-0.8216502034440631, 1.0699197413096482, 0.7989383911516472]","[-0.5464414951735866, 1.1863407781986381, 0.7104027813440357]","[-0.7616997561458853, 1.2682123098889668, 0.7205100387030029]",False
c1,native16@FC3,native16,skew_0.7_class_1,128,4,"[-0.8216502034440631, 1.0699197413096482, 0.7989383911516472]","[-0.5582171750288516, 1.156364246519417, 0.7588345306596815]","[-0.7616997561458853, 1.2682123098889668, 0.7205100387030029]",False
c1,native16@FC3,native16,skew_0.7_class_2,128,0,"[-0.8216502034440631, 1.0699197413096482, 0.7989383911516472]","[-0.7782338301338597, 1.4764556139697598, 0.5498294991591646]","[-0.7616997561458853, 1.2682123098889668, 0.7205100387030029]",False
c1,native16@FC3,native16,skew_0.7_class_2,128,1,"[-0.8216502034440631, 1.0699197413096482, 0.7989383911516472]","[-0.9455879895759132, 1.484845533584752, 0.5906553009241238]","[-0.7616997561458853, 1.2682123098889668, 0.7205100387030029]",False
c1,native16@FC3,native16,skew_0.7_class_2,128,2,"[-0.8216502034440631, 1.0699197413096482, 0.7989383911516472]","[-0.9151093724164134, 1.493686473257396, 0.6082745805279199]","[-0.7616997561458853, 1.2682123098889668, 0.7205100387030029]",False
c1,native16@FC3,native16,skew_0.7_class_2,128,3,"[-0.8216502034440631, 1.0699197413096482, 0.7989383911516472]","[-0.9825565114395869, 1.5035992198942592, 0.6111862209049629]","[-0.7616997561458853, 1.2682123098889668, 0.7205100387030029]",False
c1,native16@FC3,native16,skew_0.7_class_2,128,4,"[-0.8216502034440631, 1.0699197413096482, 0.7989383911516472]","[-0.8123320220244713, 1.4506462369205002, 0.6118092184310331]","[-0.7616997561458853, 1.2682123098889668, 0.7205100387030029]",False
c1,native16@FC3,native16,skew_0.7_class_3,128,0,"[-0.8216502034440631, 1.0699197413096482, 0.7989383911516472]","[-0.846787018915365, 1.437739331093711, 0.7251966435980514]","[-0.7616997561458853, 1.2682123098889668, 0.7205100387030029]",False
c1,native16@FC3,native16,skew_0.7_class_3,128,1,"[-0.8216502034440631, 1.0699197413096482, 0.7989383911516472]","[-0.7889634536567242, 1.46748459024024, 0.7263723273557537]","[-0.7616997561458853, 1.2682123098889668, 0.7205100387030029]",False
c1,native16@FC3,native16,skew_0.7_class_3,128,2,"[-0.8216502034440631, 1.0699197413096482, 0.7989383911516472]","[-0.8531000096974339, 1.455677389271063, 0.7659332105418963]","[-0.7616997561458853, 1.2682123098889668, 0.7205100387030029]",False
c1,native16@FC3,native16,skew_0.7_class_3,128,3,"[-0.8216502034440631, 1.0699197413096482, 0.7989383911516472]","[-0.750867860438506, 1.4412942436177336, 0.7649228702143333]","[-0.7616997561458853, 1.2682123098889668, 0.7205100387030029]",False
c1,native16@FC3,native16,skew_0.7_class_3,128,4,"[-0.8216502034440631, 1.0699197413096482, 0.7989383911516472]","[-0.6761519112011507, 1.4249659929358884, 0.6965371364506905]","[-0.7616997561458853, 1.2682123098889668, 0.7205100387030029]",False
c1,native16@FC4,native16,random,32,0,"[-0.09559411987253075, 0.8193544191067839, 0.9343849431823807]","[0.15174241969261326, 1.3264736697450528, 0.7511720008487694]","[0.6010733417794277, 0.9314681798375408, 0.8090138326838223]",False
c1,native16@FC4,native16,random,32,1,"[-0.09559411987253075, 0.8193544191067839, 0.9343849431823807]","[0.13823040017499189, 1.4260399278783895, 0.8199151009220746]","[0.6010733417794277, 0.9314681798375408, 0.8090138326838223]",False
c1,native16@FC4,native16,random,32,2,"[-0.09559411987253075, 0.8193544191067839, 0.9343849431823807]","[0.46927057102592745, 1.1397378117945687, 0.7312978353173907]","[0.6010733417794277, 0.9314681798375408, 0.8090138326838223]",False
c1,native16@FC4,native16,random,32,3,"[-0.09559411987253075, 0.8193544191067839, 0.9343849431823807]","[0.4534324015818706, 1.2172501307604822, 0.7504589897725303]","[0.6010733417794277, 0.9314681798375408, 0.8090138326838223]",False
c1,native16@FC4,native16,random,32,4,"[-0.09559411987253075, 0.8193544191067839, 0.9343849431823807]","[0.371166128699755, 1.1766242723636928, 0.7490951232337031]","[0.6010733417794277, 0.9314681798375408, 0.8090138326838223]",False
c1,native16@FC4,native16,balanced,128,0,"[-0.09559411987253075, 0.8193544191067839, 0.9343849431823807]","[0.2670304454427418, 1.2638699915278002, 0.8251738163278591]","[0.6010733417794277, 0.9314681798375408, 0.8090138326838223]",False
c1,native16@FC4,native16,balanced,128,1,"[-0.09559411987253075, 0.8193544191067839, 0.9343849431823807]","[0.185784110906868, 1.1290512396988424, 0.8077900374004129]","[0.6010733417794277, 0.9314681798375408, 0.8090138326838223]",False
c1,native16@FC4,native16,balanced,128,2,"[-0.09559411987253075, 0.8193544191067839, 0.9343849431823807]","[0.4032962237027545, 1.1081474806967484, 0.8698006891627772]","[0.6010733417794277, 0.9314681798375408, 0.8090138326838223]",False
c1,native16@FC4,native16,balanced,128,3,"[-0.09559411987253075, 0.8193544191067839, 0.9343849431823807]","[0.3729619576635243, 1.1182148233220555, 0.8031117279793931]","[0.6010733417794277, 0.9314681798375408, 0.8090138326838223]",False
c1,native16@FC4,native16,balanced,128,4,"[-0.09559411987253075, 0.8193544191067839, 0.9343849431823807]","[0.3215977468288404, 1.1516750355689127, 0.8086806748108636]","[0.6010733417794277, 0.9314681798375408, 0.8090138326838223]",False
c1,native16@FC4,native16,skew_0.7_class_0,128,0,"[-0.09559411987253075, 0.8193544191067839, 0.9343849431823807]","[0.0032371796973839602, 1.3313017497610116, 0.8140693696399255]","[0.6010733417794277, 0.9314681798375408, 0.8090138326838223]",False
c1,native16@FC4,native16,skew_0.7_class_0,128,1,"[-0.09559411987253075, 0.8193544191067839, 0.9343849431823807]","[0.14353001235838989, 1.3280692439607158, 0.7790239261397609]","[0.6010733417794277, 0.9314681798375408, 0.8090138326838223]",False
c1,native16@FC4,native16,skew_0.7_class_0,128,2,"[-0.09559411987253075, 0.8193544191067839, 0.9343849431823807]","[0.07215045937225432, 1.4064259995002566, 0.7993349574280102]","[0.6010733417794277, 0.9314681798375408, 0.8090138326838223]",False
c1,native16@FC4,native16,skew_0.7_class_0,128,3,"[-0.09559411987253075, 0.8193544191067839, 0.9343849431823807]","[0.02800638516675333, 1.3957945663515798, 0.8595358467050215]","[0.6010733417794277, 0.9314681798375408, 0.8090138326838223]",False
c1,native16@FC4,native16,skew_0.7_class_0,128,4,"[-0.09559411987253075, 0.8193544191067839, 0.9343849431823807]","[0.01860583239509028, 1.353426379457854, 0.7937782520740988]","[0.6010733417794277, 0.9314681798375408, 0.8090138326838223]",False
c1,native16@FC4,native16,skew_0.7_class_1,128,0,"[-0.09559411987253075, 0.8193544191067839, 0.9343849431823807]","[0.590161775697157, 0.9271577488783198, 0.8099914393990257]","[0.6010733417794277, 0.9314681798375408, 0.8090138326838223]",False
c1,native16@FC4,native16,skew_0.7_class_1,128,1,"[-0.09559411987253075, 0.8193544191067839, 0.9343849431823807]","[0.5683388914441573, 0.9189401246597662, 0.8226062721766183]","[0.6010733417794277, 0.9314681798375408, 0.8090138326838223]",False
c1,native16@FC4,native16,skew_0.7_class_1,128,2,"[-0.09559411987253075, 0.8193544191067839, 0.9343849431823807]","[0.5477167846559644, 0.9152366448288107, 0.8747267243791246]","[0.6010733417794277, 0.9314681798375408, 0.8090138326838223]",False
c1,native16@FC4,native16,skew_0.7_class_1,128,3,"[-0.09559411987253075, 0.8193544191067839, 0.9343849431823807]","[0.7001010539919925, 0.9150798746569199, 0.7834063460303519]","[0.6010733417794277, 0.9314681798375408, 0.8090138326838223]",False
c1,native16@FC4,native16,skew_0.7_class_1,128,4,"[-0.09559411987253075, 0.8193544191067839, 0.9343849431823807]","[0.5825352765024671, 0.9175478386080647, 0.8001016068090656]","[0.6010733417794277, 0.9314681798375408, 0.8090138326838223]",False
c1,native16@FC4,native16,skew_0.7_class_2,128,0,"[-0.09559411987253075, 0.8193544191067839, 0.9343849431823807]","[0.4661239824686109, 1.1357616350711042, 0.7336494090697911]","[0.6010733417794277, 0.9314681798375408, 0.8090138326838223]",False
c1,native16@FC4,native16,skew_0.7_class_2,128,1,"[-0.09559411987253075, 0.8193544191067839, 0.9343849431823807]","[0.3914294394597323, 1.1140146932614658, 0.746628042573926]","[0.6010733417794277, 0.9314681798375408, 0.8090138326838223]",False
c1,native16@FC4,native16,skew_0.7_class_2,128,2,"[-0.09559411987253075, 0.8193544191067839, 0.9343849431823807]","[0.38003304157806045, 1.1809169525432475, 0.7294302132201521]","[0.6010733417794277, 0.9314681798375408, 0.8090138326838223]",False
c1,native16@FC4,native16,skew_0.7_class_2,128,3,"[-0.09559411987253075, 0.8193544191067839, 0.9343849431823807]","[0.32769382776782696, 1.214410118109637, 0.7298915343541287]","[0.6010733417794277, 0.9314681798375408, 0.8090138326838223]",False
c1,native16@FC4,native16,skew_0.7_class_2,128,4,"[-0.09559411987253075, 0.8193544191067839, 0.9343849431823807]","[0.4548337300199233, 1.1516716345382927, 0.7450054600817152]","[0.6010733417794277, 0.9314681798375408, 0.8090138326838223]",False
c1,native16@FC4,native16,skew_0.7_class_3,128,0,"[-0.09559411987253075, 0.8193544191067839, 0.9343849431823807]","[0.39784875072576376, 1.1919262075909347, 0.8415141666529805]","[0.6010733417794277, 0.9314681798375408, 0.8090138326838223]",False
c1,native16@FC4,native16,skew_0.7_class_3,128,1,"[-0.09559411987253075, 0.8193544191067839, 0.9343849431823807]","[0.47924000981630155, 1.199775460065369, 0.8158505420287027]","[0.6010733417794277, 0.9314681798375408, 0.8090138326838223]",False
c1,native16@FC4,native16,skew_0.7_class_3,128,2,"[-0.09559411987253075, 0.8193544191067839, 0.9343849431823807]","[0.41160846241420646, 1.2007597669515293, 0.8735613950468375]","[0.6010733417794277, 0.9314681798375408, 0.8090138326838223]",False
c1,native16@FC4,native16,skew_0.7_class_3,128,3,"[-0.09559411987253075, 0.8193544191067839, 0.9343849431823807]","[0.5275441848117061, 1.160382297909618, 0.8465494019293278]","[0.6010733417794277, 0.9314681798375408, 0.8090138326838223]",False
c1,native16@FC4,native16,skew_0.7_class_3,128,4,"[-0.09559411987253075, 0.8193544191067839, 0.9343849431823807]","[0.5050410979870293, 1.1504171672037673, 0.8332106117881557]","[0.6010733417794277, 0.9314681798375408, 0.8090138326838223]",False
c1,native16@Fz,native16,random,32,0,"[-0.6022701440571647, 0.9614710395692354, 1.0050951460572386]","[-0.9073337513684222, 1.3283498906029279, 0.8042426690076782]","[-0.5703966906196392, 0.9907408065903883, 0.7119677695036153]",False
c1,native16@Fz,native16,random,32,1,"[-0.6022701440571647, 0.9614710395692354, 1.0050951460572386]","[-0.746298157265258, 1.450820236975286, 0.6518128869504903]","[-0.5703966906196392, 0.9907408065903883, 0.7119677695036153]",False
c1,native16@Fz,native16,random,32,2,"[-0.6022701440571647, 0.9614710395692354, 1.0050951460572386]","[-0.6188894738525068, 1.0710908054264987, 0.737384556425006]","[-0.5703966906196392, 0.9907408065903883, 0.7119677695036153]",False
c1,native16@Fz,native16,random,32,3,"[-0.6022701440571647, 0.9614710395692354, 1.0050951460572386]","[-0.5431424281313839, 1.1063890383716335, 0.6456403209844561]","[-0.5703966906196392, 0.9907408065903883, 0.7119677695036153]",False
c1,native16@Fz,native16,random,32,4,"[-0.6022701440571647, 0.9614710395692354, 1.0050951460572386]","[-0.6930370976823162, 1.1507233810452113, 0.6948917181670168]","[-0.5703966906196392, 0.9907408065903883, 0.7119677695036153]",False
c1,native16@Fz,native16,balanced,128,0,"[-0.6022701440571647, 0.9614710395692354, 1.0050951460572386]","[-0.9716502499822083, 1.2768564751897589, 0.8095307370148903]","[-0.5703966906196392, 0.9907408065903883, 0.7119677695036153]",False
c1,native16@Fz,native16,balanced,128,1,"[-0.6022701440571647, 0.9614710395692354, 1.0050951460572386]","[-0.8746533825174524, 1.2192329359858118, 0.681099995925048]","[-0.5703966906196392, 0.9907408065903883, 0.7119677695036153]",False
c1,native16@Fz,native16,balanced,128,2,"[-0.6022701440571647, 0.9614710395692354, 1.0050951460572386]","[-0.8561798852866137, 1.1533086849357703, 0.801920047088206]","[-0.5703966906196392, 0.9907408065903883, 0.7119677695036153]",False
c1,native16@Fz,native16,balanced,128,3,"[-0.6022701440571647, 0.9614710395692354, 1.0050951460572386]","[-0.7509613105822944, 1.0740424492056189, 0.7443136002548703]","[-0.5703966906196392, 0.9907408065903883, 0.7119677695036153]",False
c1,native16@Fz,native16,balanced,128,4,"[-0.6022701440571647, 0.9614710395692354, 1.0050951460572386]","[-0.6762959590878391, 1.157899662311044, 0.6982231083477826]","[-0.5703966906196392, 0.9907408065903883, 0.7119677695036153]",False
c1,native16@Fz,native16,skew_0.7_class_0,128,0,"[-0.6022701440571647, 0.9614710395692354, 1.0050951460572386]","[-1.3517083000328975, 1.4375774570157678, 0.7948039340676006]","[-0.5703966906196392, 0.9907408065903883, 0.7119677695036153]",False
c1,native16@Fz,native16,skew_0.7_class_0,128,1,"[-0.6022701440571647, 0.9614710395692354, 1.0050951460572386]","[-1.287717365063284, 1.4735810012490997, 0.7213043649235921]","[-0.5703966906196392, 0.9907408065903883, 0.7119677695036153]",False
c1,native16@Fz,native16,skew_0.7_class_0,128,2,"[-0.6022701440571647, 0.9614710395692354, 1.0050951460572386]","[-1.4314585923605385, 1.5838199446293986, 0.7674540552908918]","[-0.5703966906196392, 0.9907408065903883, 0.7119677695036153]",False
c1,native16@Fz,native16,skew_0.7_class_0,128,3,"[-0.6022701440571647, 0.9614710395692354, 1.0050951460572386]","[-1.3465767681183791, 1.5618962916462373, 0.7647350272586876]","[-0.5703966906196392, 0.9907408065903883, 0.7119677695036153]",False
c1,native16@Fz,native16,skew_0.7_class_0,128,4,"[-0.6022701440571647, 0.9614710395692354, 1.0050951460572386]","[-1.3948497047449355, 1.492058636122818, 0.761468573587569]","[-0.5703966906196392, 0.9907408065903883, 0.7119677695036153]",False
c1,native16@Fz,native16,skew_0.7_class_1,128,0,"[-0.6022701440571647, 0.9614710395692354, 1.0050951460572386]","[-0.36321010824139505, 0.8171469692261801, 0.7665655588576769]","[-0.5703966906196392, 0.9907408065903883, 0.7119677695036153]",False
c1,native16@Fz,native16,skew_0.7_class_1,128,1,"[-0.6022701440571647, 0.9614710395692354, 1.0050951460572386]","[-0.33793348758726416, 0.798037821804253, 0.745295644197731]","[-0.5703966906196392, 0.9907408065903883, 0.7119677695036153]",False
c1,native16@Fz,native16,skew_0.7_class_1,128,2,"[-0.6022701440571647, 0.9614710395692354, 1.0050951460572386]","[-0.3605151708951387, 0.8309215756753542, 0.7546124866723491]","[-0.5703966906196392, 0.9907408065903883, 0.7119677695036153]",False
