epoch,train_loss,train_ce_loss,train_consistency_loss,validation_car_balanced_accuracy,validation_balanced_accuracy,validation_consistency_loss,validation_prediction_disagreement,learning_rate
1.0,1.5326135842762296,1.4339183651454865,0.009869521962153533,0.26361407109880364,0.2724285202385468,0.0006614508456550539,0.19838523644752018,6.45769549087854e-06
2.0,1.4648007580590627,1.3746353665609208,0.009016539186594032,0.29000270729970395,0.28942487414979995,0.0006942169857211411,0.08938869665513265,1.6733570872048158e-05
3.0,1.3812116061316597,1.30304656346639,0.007816504054362811,0.43633771667861215,0.42827934556693087,0.0011116999667137861,0.14936562860438293,3.301973581024263e-05
4.0,1.2466369170234317,1.1785268959923396,0.006811002314918571,0.4180912896043674,0.4130781341469314,0.0020220382139086723,0.1251441753171857,5.883156775208591e-05
5.0,1.0819660696150764,1.0170467039895437,0.0064919364209922534,0.4697415844085498,0.46918369834680335,0.004309981130063534,0.14878892733564014,9.974056448166367e-05
6.0,0.9305255995856391,0.8671499054772513,0.006337569408000462,0.4238124372608303,0.41728665568276563,0.0047716619446873665,0.11245674740484429,9.974056448166367e-05
7.0,0.8342706100145976,0.7682874236409626,0.006598318652028129,0.49621547402829275,0.4862117074212366,0.0069045741111040115,0.1516724336793541,9.974056448166367e-05
8.0,0.7395866588562254,0.6679084875848558,0.0071678171590680165,0.5132673173836437,0.5149994251592497,0.007956399582326412,0.16897347174163782,9.974056448166367e-05
9.0,0.6450538002877009,0.5714241584520491,0.007362964108349785,0.5026630413326836,0.5011114059038535,0.008986515924334526,0.16147635524798154,9.974056448166367e-05
10.0,0.609997186206636,0.5358241013118199,0.00741730865150217,0.5169941338192501,0.5152686225919325,0.010209624655544758,0.17358708189158017,9.974056448166367e-05
11.0,0.5373121569648621,0.46043306903233605,0.007687908897087687,0.5121536396523745,0.5109993569138124,0.010460949502885342,0.1459054209919262,9.974056448166367e-05
12.0,0.5013561303274973,0.42212984717081464,0.007922628153233774,0.4995778321514417,0.5001733828395755,0.012408011592924595,0.1695501730103806,9.974056448166367e-05
13.0,0.47746711216275656,0.3902102563683949,0.00872568569959156,0.5300954269966061,0.5237732364862945,0.015141153708100319,0.19204152249134948,9.974056448166367e-05
14.0,0.43862890398691573,0.35196885307629905,0.008666005048841711,0.5147681015599758,0.5113109832607017,0.0179742518812418,0.209919261822376,9.974056448166367e-05
15.0,0.3770608752114432,0.29533531626065573,0.008172555797629886,0.5070023693323864,0.5054466835899176,0.01594395563006401,0.17647058823529413,9.974056448166367e-05
16.0,0.3601819863016643,0.27625202301948787,0.008392996277719262,0.5335065959524958,0.5214084587559445,0.015643499791622162,0.18108419838523646,9.974056448166367e-05
17.0,0.32747790315794567,0.2488381122029017,0.007863978984218742,0.5120445446184753,0.5083918705510858,0.016085106879472733,0.1568627450980392,9.974056448166367e-05
18.0,0.3171855098292941,0.23372120707754104,0.008346430229703113,0.5414337968241845,0.5362578537527972,0.017461031675338745,0.1782006920415225,9.974056448166367e-05
19.0,0.2885535533560647,0.2089918652697215,0.007956168656606996,0.5278009608069776,0.5239402897657253,0.0211544968187809,0.2185697808535179,9.974056448166367e-05
20.0,0.2680748416034002,0.18629893598102387,0.008177590596060904,0.5215415864181605,0.5182738299801106,0.019388385117053986,0.1903114186851211,9.974056448166367e-05
