condition,batch_size,method,n_rows,n_target_views,n_repeats,mean_target_bias_rmse,p90_target_bias_rmse,worst_target_bias_rmse,mean_balanced_accuracy,worst_balanced_accuracy,mean_max_class_recall_gap,worst_class_recall_gap,mean_class_recall_gap,mean_nll,mean_ece_15
skew_0.7_class_1,128,oracle,48,48,1,0.0,0.0,0.0,0.45952560674028065,0.3712387853692201,0.07384546813894635,0.2095238095238095,0.0372106481481481,1.436131155943416,0.20442440629871125
skew_0.7_class_1,128,topology_ridge,48,48,1,0.22391828589903542,0.3836234547167882,0.5534502734040705,0.45800372383252813,0.3589544513457557,0.1018475385323211,0.2761904761904762,0.0565558862433862,1.4524505838887853,0.20867077653150198
skew_0.7_class_1,128,uniform_prior_match,960,48,20,0.23866095294300885,0.3586025210683909,0.480915412083972,0.466799552852542,0.3574706694271912,0.15390254773406944,0.3523809523809523,0.08073064038417295,1.4155427812217007,0.1903572589724995
skew_0.7_class_2,128,class_operator_trust_safeguard,960,48,20,0.22506125344116834,0.33558051495016583,0.5573550117489343,0.46286305569933284,0.3721014492753623,0.12300358005521049,0.2753623188405797,0.06524548179779158,1.416515966063746,0.19546665203880711
skew_0.7_class_2,128,fixed_topology_shrinkage,960,48,20,0.37743798014483076,0.5123638125063871,0.6706327771602504,0.4650377774902231,0.3673050379572118,0.16720281228433398,0.2857142857142857,0.09466995916724172,1.4012549151071572,0.19020692152223398
skew_0.7_class_2,128,identity,48,48,1,1.3757055000627778,1.6795915638678065,2.056988606119871,0.4197665056360708,0.309351276742581,0.22961668967103743,0.4782608695652174,0.11243889463998157,1.7121568284914404,0.2956377650059144
skew_0.7_class_2,128,operator_confusion_shrinkage,960,48,20,0.31054847705666866,0.4248441236947792,0.6133619158808307,0.4636948973429951,0.3648550724637681,0.14547389003910738,0.2904761904761904,0.07871419944789505,1.4014727799707234,0.1918445694439553
skew_0.7_class_2,128,oracle,48,48,1,0.0,0.0,0.0,0.45952560674028065,0.3712387853692201,0.07384546813894635,0.2095238095238095,0.0372106481481481,1.436131155943416,0.20442440629871125
skew_0.7_class_2,128,topology_ridge,48,48,1,0.22391828589903542,0.3836234547167882,0.5534502734040705,0.45800372383252813,0.3589544513457557,0.1018475385323211,0.2761904761904762,0.0565558862433862,1.4524505838887853,0.20867077653150198
skew_0.7_class_2,128,uniform_prior_match,960,48,20,0.5003995218846643,0.6637025627408576,0.8535954699228456,0.46448374956866806,0.374223602484472,0.21111391476880603,0.3478260869565217,0.12287721776512534,1.4051264433870094,0.19069165708118352
skew_0.7_class_3,128,class_operator_trust_safeguard,960,48,20,0.18805287497303225,0.3127862485819231,0.5215031912194731,0.4601523500402577,0.3710144927536232,0.09610485679779157,0.2523809523809524,0.05315344993673798,1.4314852156809657,0.20263540413873346
skew_0.7_class_3,128,fixed_topology_shrinkage,960,48,20,0.3061281572501009,0.4495312652012352,0.6367741976780074,0.4613325102081895,0.3706521739130434,0.11236024844720492,0.2333333333333333,0.06360458721532086,1.4137981718935562,0.1974672803417844
skew_0.7_class_3,128,identity,48,48,1,1.3757055000627778,1.6795915638678065,2.056988606119871,0.4197665056360708,0.309351276742581,0.22961668967103743,0.4782608695652174,0.11243889463998157,1.7121568284914404,0.2956377650059144
skew_0.7_class_3,128,operator_confusion_shrinkage,960,48,20,0.2449803148306895,0.36886823769371113,0.557824479836167,0.4602469555152979,0.3730503795721187,0.09548323556475725,0.2285714285714286,0.05204003838854377,1.4191198581657678,0.20016909293838356
skew_0.7_class_3,128,oracle,48,48,1,0.0,0.0,0.0,0.45952560674028065,0.3712387853692201,0.07384546813894635,0.2095238095238095,0.0372106481481481,1.436131155943416,0.20442440629871125
skew_0.7_class_3,128,topology_ridge,48,48,1,0.22391828589903542,0.3836234547167882,0.5534502734040705,0.45800372383252813,0.3589544513457557,0.1018475385323211,0.2761904761904762,0.0565558862433862,1.4524505838887853,0.20867077653150198
skew_0.7_class_3,128,uniform_prior_match,960,48,20,0.40291666816161487,0.5858677987069427,0.829384663806992,0.46055688549574414,0.3705831608005521,0.13354792097998616,0.2619047619047619,0.07831956665516443,1.4134140597775209,0.19710785491457716
