condition,batch_size,repeat,target_view,montage,held_out_reference,base_prior_weight,class_trust_caps,applied_class_weights,safe_bias,target_reference_labels_used
random,256,4,native32@F2,native32,f2,0.8967230642130672,"[0.2115139476783557, 0.26171002145387945, 0.5670550378283142, 0.2354113966112718]","[0.2115139476783557, 0.26171002145387945, 0.5670550378283142, 0.2354113966112718]","[-1.5532649138277468, -0.7001964639649747, 2.2121910687100206]",False
random,256,4,native32@F3,native32,f3,0.89805379208829,"[0.21172217964535567, 0.2626898271993635, 0.5841262448541953, 0.24067023362478165]","[0.21172217964535567, 0.2626898271993635, 0.5841262448541953, 0.24067023362478165]","[-0.23743781379142193, -1.3110743125839157, 1.773310975532798]",False
random,256,4,native32@F4,native32,f4,0.886068073276949,"[0.21235395961515674, 0.2198833036808974, 0.552484244482295, 0.2381469414031447]","[0.21235395961515674, 0.2198833036808974, 0.552484244482295, 0.2381469414031447]","[-1.9726127244494758, -0.26692904176081145, 2.2042051055860328]",False
random,256,4,native32@FC1,native32,fc1,0.8984582420308695,"[0.2138387666849401, 0.2641813367098859, 0.581618726748673, 0.23783999293922412]","[0.2138387666849401, 0.2641813367098859, 0.581618726748673, 0.23783999293922412]","[-0.46330414092674477, -1.0024791427583, 1.763444964573682]",False
random,256,4,native32@FC2,native32,fc2,0.8952562412642654,"[0.20089395499491625, 0.26230061862699383, 0.5730556877127845, 0.22149672793352243]","[0.20089395499491625, 0.26230061862699383, 0.5730556877127845, 0.22149672793352243]","[-1.2129330411386317, -0.5111250479857563, 1.9576550290572896]",False
random,256,4,native32@FC3,native32,fc3,0.8881567425618812,"[0.18106711550873086, 0.2601356052819577, 0.543821916441203, 0.22074915154618202]","[0.18106711550873086, 0.2601356052819577, 0.543821916441203, 0.22074915154618202]","[-0.07156942490754353, -1.2836030249362333, 1.6826131525758565]",False
random,256,4,native32@FC4,native32,fc4,0.8992536186038447,"[0.21862254245365706, 0.2587411204588306, 0.5925507895755131, 0.22829194118429047]","[0.21862254245365706, 0.2587411204588306, 0.5925507895755131, 0.22829194118429047]","[-1.543459743423894, -0.1618467599536467, 1.9390601045153515]",False
random,256,4,native32@FC5,native32,fc5,0.8969061199023011,"[0.2154505875604351, 0.25159832691081313, 0.5820252066385312, 0.2234123860983917]","[0.2154505875604351, 0.25159832691081313, 0.5820252066385312, 0.2234123860983917]","[0.46889587263878246, -1.1373069809277079, 1.2392932263255179]",False
random,256,4,native32@FC6,native32,fc6,0.8875249057943866,"[0.2102444698975411, 0.2523433033269211, 0.48696360872536726, 0.2375628699497031]","[0.2102444698975411, 0.2523433033269211, 0.48696360872536726, 0.2375628699497031]","[-1.685315292371619, 0.4105023281550659, 1.7636591019503594]",False
random,256,4,native32@Fz,native32,fz,0.8974430643038204,"[0.21467371054962142, 0.25771620420555563, 0.5826971885210974, 0.21479324341889008]","[0.21467371054962142, 0.25771620420555563, 0.5826971885210974, 0.21479324341889008]","[-1.246126470148824, -0.8295157540514244, 2.0900531272820677]",False
random,256,4,native32@O1,native32,o1,0.902960301626282,"[0.2245553521882233, 0.26362027939088534, 0.6052040580067992, 0.23680916749223702]","[0.2245553521882233, 0.26362027939088534, 0.6052040580067992, 0.23680916749223702]","[-0.3875793738138287, -0.7192006081882543, 1.6920151340886447]",False
random,256,4,native32@O2,native32,o2,0.9046679372386098,"[0.21876479481497269, 0.27761893137714494, 0.6140405671493625, 0.23923505771293235]","[0.21876479481497269, 0.27761893137714494, 0.6140405671493625, 0.23923505771293235]","[-0.742741126069718, -0.12464921308248225, 2.0235996791176847]",False
random,256,4,native32@P3,native32,p3,0.8987445291647282,"[0.21252811100145955, 0.2649841487723293, 0.5811918690601707, 0.23836838126191864]","[0.21252811100145955, 0.2649841487723293, 0.5811918690601707, 0.23836838126191864]","[0.20197219443611028, -0.965958523238047, 1.2988190145811527]",False
random,256,4,native32@P4,native32,p4,0.8978576078762419,"[0.21456826265115012, 0.26175197941561057, 0.5753183110948835, 0.23625960471033522]","[0.21456826265115012, 0.26175197941561057, 0.5753183110948835, 0.23625960471033522]","[-0.7932629396965134, 0.12296496190602396, 1.8809615279349206]",False
random,256,4,native32@PO3,native32,po3,0.8987601509006004,"[0.20729413487993847, 0.2689006626747432, 0.5812053818109639, 0.23856361955779337]","[0.20729413487993847, 0.2689006626747432, 0.5812053818109639, 0.23856361955779337]","[0.10182039066856557, -0.9454028242402125, 1.3665224731233496]",False
random,256,4,native32@PO4,native32,po4,0.8975373589082053,"[0.2169267707552861, 0.2556181067858217, 0.5772643362612522, 0.23303114147781204]","[0.2169267707552861, 0.2556181067858217, 0.5772643362612522, 0.23303114147781204]","[-0.7418085003187137, 0.2376557250245095, 1.9695219062298577]",False
random,256,4,native32@Pz,native32,pz,0.9005597390636342,"[0.21700079342175094, 0.26750592305881976, 0.5877209062271106, 0.23079389614798712]","[0.21700079342175094, 0.26750592305881976, 0.5877209062271106, 0.23079389614798712]","[-0.43659831389590686, -0.46631326759935493, 1.711673632168646]",False
random,256,5,native16@C1,native16,c1,0.8981222755150079,"[0.21176946536367788, 0.26521669284069876, 0.577782379957178, 0.23909556355924652]","[0.21176946536367788, 0.26521669284069876, 0.577782379957178, 0.23909556355924652]","[-1.0141931696715094, -1.677560412380877, 1.6079387198277424]",False
random,256,5,native16@C2,native16,c2,0.8983648098382826,"[0.21662621769434257, 0.25745323554925936, 0.5801023838041184, 0.23157573156043476]","[0.21662621769434257, 0.25745323554925936, 0.5801023838041184, 0.23157573156043476]","[-1.6890569608073684, -1.189398358585952, 1.873968914969518]",False
random,256,5,native16@C3,native16,c3,0.8954897606867148,"[0.20736314459676727, 0.2578891823858586, 0.575509247613532, 0.2298362520177884]","[0.20736314459676727, 0.2578891823858586, 0.575509247613532, 0.2298362520177884]","[-0.5623379218436462, -1.849023450607076, 1.406675636344808]",False
random,256,5,native16@C4,native16,c4,0.8906474551771951,"[0.20753524835218293, 0.23070182172291742, 0.5830816089766359, 0.23369016748555074]","[0.20753524835218293, 0.23070182172291742, 0.5830816089766359, 0.23369016748555074]","[-1.8478101465226549, -0.7185078693365612, 1.7105515599538825]",False
random,256,5,native16@CP1,native16,cp1,0.8961089026435931,"[0.20286432238856142, 0.2629098067038385, 0.5789866950415364, 0.2375829544007703]","[0.20286432238856142, 0.2629098067038385, 0.5789866950415364, 0.2375829544007703]","[-0.9113773069441153, -1.5303958252086856, 1.5479148465469688]",False
random,256,5,native16@CP2,native16,cp2,0.8996989326546535,"[0.21588814011703306, 0.26479606696345337, 0.5853075023750998, 0.23417098757190957]","[0.21588814011703306, 0.26479606696345337, 0.5853075023750998, 0.23417098757190957]","[-1.4033388551076322, -1.0569345489131616, 1.7736640441166915]",False
random,256,5,native16@CP3,native16,cp3,0.890160456594594,"[0.20058510064011145, 0.24026561048421688, 0.56875408578877, 0.22049791278227607]","[0.20058510064011145, 0.24026561048421688, 0.56875408578877, 0.22049791278227607]","[-0.5504768217229267, -1.6599208850314893, 1.2702993286712674]",False
random,256,5,native16@CP4,native16,cp4,0.8985664215037653,"[0.21184491495359317, 0.2661732238989175, 0.5849677157576909, 0.23605821834769458]","[0.21184491495359317, 0.2661732238989175, 0.5849677157576909, 0.23605821834769458]","[-1.602585301112782, -0.6187029560507762, 1.7893000543895659]",False
random,256,5,native16@CPz,native16,cpz,0.8990002725464,"[0.21554391610998627, 0.2640980671583233, 0.5834914923235958, 0.23637640296925452]","[0.21554391610998627, 0.2640980671583233, 0.5834914923235958, 0.23637640296925452]","[-1.2189555204753348, -1.239027850577836, 1.7388375245562837]",False
random,256,5,native16@Cz,native16,cz,0.8986270559725688,"[0.21343826483051428, 0.26204467478744453, 0.5821921954852084, 0.23632159856298243]","[0.21343826483051428, 0.26204467478744453, 0.5821921954852084, 0.23632159856298243]","[-1.397641351295677, -1.41174712658504, 1.778841675225816]",False
random,256,5,native16@FC1,native16,fc1,0.8984582420308695,"[0.2138387666849401, 0.2641813367098859, 0.581618726748673, 0.23783999293922412]","[0.2138387666849401, 0.2641813367098859, 0.581618726748673, 0.23783999293922412]","[-1.107621092716547, -1.6899596452468824, 1.741730963465684]",False
random,256,5,native16@FC2,native16,fc2,0.8952562412642654,"[0.20089395499491625, 0.26230061862699383, 0.5730556877127845, 0.22149672793352243]","[0.20089395499491625, 0.26230061862699383, 0.5730556877127845, 0.22149672793352243]","[-1.9412843766132526, -1.2536258619497793, 2.0793865487089858]",False
random,256,5,native16@FC3,native16,fc3,0.8881567425618812,"[0.18106711550873086, 0.2601356052819577, 0.543821916441203, 0.22074915154618202]","[0.18106711550873086, 0.2601356052819577, 0.543821916441203, 0.22074915154618202]","[-0.6545970204451057, -1.8092045138069017, 1.4459574059463844]",False
random,256,5,native16@FC4,native16,fc4,0.8992536186038447,"[0.21862254245365706, 0.2587411204588306, 0.5925507895755131, 0.22829194118429047]","[0.21862254245365706, 0.2587411204588306, 0.5925507895755131, 0.22829194118429047]","[-2.1474551994485247, -0.7733978557686685, 1.8947820791953316]",False
random,256,5,native16@Fz,native16,fz,0.8974430643038204,"[0.21467371054962142, 0.25771620420555563, 0.5826971885210974, 0.21479324341889008]","[0.21467371054962142, 0.25771620420555563, 0.5826971885210974, 0.21479324341889008]","[-1.763857669748739, -1.3668538700919006, 1.9772490335201183]",False
random,256,5,native16@Pz,native16,pz,0.9005597390636342,"[0.21700079342175094, 0.26750592305881976, 0.5877209062271106, 0.23079389614798712]","[0.21700079342175094, 0.26750592305881976, 0.5877209062271106, 0.23079389614798712]","[-1.1336033701646797, -1.0630276245942847, 1.691608075490237]",False
random,256,5,native32@C1,native32,c1,0.8981222755150079,"[0.21176946536367788, 0.26521669284069876, 0.577782379957178, 0.23909556355924652]","[0.21176946536367788, 0.26521669284069876, 0.577782379957178, 0.23909556355924652]","[-0.2951483897021352, -0.9947437793611501, 1.6126628679003494]",False
random,256,5,native32@C2,native32,c2,0.8983648098382826,"[0.21662621769434257, 0.25745323554925936, 0.5801023838041184, 0.23157573156043476]","[0.21662621769434257, 0.25745323554925936, 0.5801023838041184, 0.23157573156043476]","[-0.9702566698723211, -0.5319013513386627, 1.8695341378091725]",False
random,256,5,native32@C3,native32,c3,0.8954897606867148,"[0.20736314459676727, 0.2578891823858586, 0.575509247613532, 0.2298362520177884]","[0.20736314459676727, 0.2578891823858586, 0.575509247613532, 0.2298362520177884]","[0.1648827015433481, -1.2051342044159394, 1.3587727261868285]",False
random,256,5,native32@C4,native32,c4,0.8906474551771951,"[0.20753524835218293, 0.23070182172291742, 0.5830816089766359, 0.23369016748555074]","[0.20753524835218293, 0.23070182172291742, 0.5830816089766359, 0.23369016748555074]","[-1.1865191573151517, -0.1426410851322426, 1.8180687485915201]",False
random,256,5,native32@C5,native32,c5,0.8958856378738689,"[0.20471475391081895, 0.2649545276953192, 0.5657214784025694, 0.23959798136646607]","[0.20471475391081895, 0.2649545276953192, 0.5657214784025694, 0.23959798136646607]","[0.6207140303981707, -1.2352353820952762, 1.1194574532905002]",False
random,256,5,native32@C6,native32,c6,0.9006494731629031,"[0.2158259974687537, 0.269296442125042, 0.5920273680435041, 0.23528058528850013]","[0.2158259974687537, 0.269296442125042, 0.5920273680435041, 0.23528058528850013]","[-1.3805876750958017, 0.5222352369584292, 1.5684622611586279]",False
random,256,5,native32@CP1,native32,cp1,0.8961089026435931,"[0.20286432238856142, 0.2629098067038385, 0.5789866950415364, 0.2375829544007703]","[0.20286432238856142, 0.2629098067038385, 0.5789866950415364, 0.2375829544007703]","[-0.2096487184301295, -0.8840295564432666, 1.5778933942031983]",False
random,256,5,native32@CP2,native32,cp2,0.8996989326546535,"[0.21588814011703306, 0.26479606696345337, 0.5853075023750998, 0.23417098757190957]","[0.21588814011703306, 0.26479606696345337, 0.5853075023750998, 0.23417098757190957]","[-0.7301865071654804, -0.3903942606332321, 1.786394022071025]",False
random,256,5,native32@CP3,native32,cp3,0.890160456594594,"[0.20058510064011145, 0.24026561048421688, 0.56875408578877, 0.22049791278227607]","[0.20058510064011145, 0.24026561048421688, 0.56875408578877, 0.22049791278227607]","[0.20084987367915097, -1.0606089352014427, 1.2234285072294069]",False
random,256,5,native32@CP4,native32,cp4,0.8985664215037653,"[0.21184491495359317, 0.2661732238989175, 0.5849677157576909, 0.23605821834769458]","[0.21184491495359317, 0.2661732238989175, 0.5849677157576909, 0.23605821834769458]","[-0.9447136164656806, 0.009037583649855602, 1.7946439148895394]",False
random,256,5,native32@CP5,native32,cp5,0.8952704683277167,"[0.20323606263828406, 0.2586150664430668, 0.5687490142675843, 0.22210660549054653]","[0.20323606263828406, 0.2586150664430668, 0.5687490142675843, 0.22210660549054653]","[0.6719877286942314, -1.1084481390920105, 1.0283744413468505]",False
random,256,5,native32@CP6,native32,cp6,0.8952725722024587,"[0.21764218984874031, 0.24447908224638693, 0.5782487070408457, 0.22876943056747767]","[0.21764218984874031, 0.24447908224638693, 0.5782487070408457, 0.22876943056747767]","[-1.1459437514114788, 0.6125629357999796, 1.7459208447028522]",False
random,256,5,native32@CPz,native32,cpz,0.8990002725464,"[0.21554391610998627, 0.2640980671583233, 0.5834914923235958, 0.23637640296925452]","[0.21554391610998627, 0.2640980671583233, 0.5834914923235958, 0.23637640296925452]","[-0.511112216985486, -0.632751518226294, 1.7465719680622926]",False
random,256,5,native32@Cz,native32,cz,0.8986270559725688,"[0.21343826483051428, 0.26204467478744453, 0.5821921954852084, 0.23632159856298243]","[0.21343826483051428, 0.26204467478744453, 0.5821921954852084, 0.23632159856298243]","[-0.6991696390423338, -0.7453496751373354, 1.8091886450224823]",False
random,256,5,native32@F1,native32,f1,0.8968700210105358,"[0.20507570512554188, 0.2632960708303982, 0.5827526620291631, 0.22199716109661372]","[0.20507570512554188, 0.2632960708303982, 0.5827526620291631, 0.22199716109661372]","[-0.6882280075392588, -1.1666332963228152, 1.9973224229785451]",False
random,256,5,native32@F2,native32,f2,0.8967230642130672,"[0.2115139476783557, 0.26171002145387945, 0.5670550378283142, 0.2354113966112718]","[0.2115139476783557, 0.26171002145387945, 0.5670550378283142, 0.2354113966112718]","[-1.534200150819706, -0.7509261869521302, 2.2610878691072136]",False
random,256,5,native32@F3,native32,f3,0.89805379208829,"[0.21172217964535567, 0.2626898271993635, 0.5841262448541953, 0.24067023362478165]","[0.21172217964535567, 0.2626898271993635, 0.5841262448541953, 0.24067023362478165]","[-0.21756867860738183, -1.3579322964351506, 1.8119122916668897]",False
random,256,5,native32@F4,native32,f4,0.886068073276949,"[0.21235395961515674, 0.2198833036808974, 0.552484244482295, 0.2381469414031447]","[0.21235395961515674, 0.2198833036808974, 0.552484244482295, 0.2381469414031447]","[-1.9520022143598446, -0.30880128176822447, 2.2463752972969644]",False
random,256,5,native32@FC1,native32,fc1,0.8984582420308695,"[0.2138387666849401, 0.2641813367098859, 0.581618726748673, 0.23783999293922412]","[0.2138387666849401, 0.2641813367098859, 0.581618726748673, 0.23783999293922412]","[-0.46598751982288106, -1.0375240538533947, 1.8053916804250423]",False
random,256,5,native32@FC2,native32,fc2,0.8952562412642654,"[0.20089395499491625, 0.26230061862699383, 0.5730556877127845, 0.22149672793352243]","[0.20089395499491625, 0.26230061862699383, 0.5730556877127845, 0.22149672793352243]","[-1.2147728895401682, -0.5647472061816516, 2.0147083466568914]",False
random,256,5,native32@FC3,native32,fc3,0.8881567425618812,"[0.18106711550873086, 0.2601356052819577, 0.543821916441203, 0.22074915154618202]","[0.18106711550873086, 0.2601356052819577, 0.543821916441203, 0.22074915154618202]","[-0.07638829820552745, -1.2972881770457965, 1.699855914440843]",False
random,256,5,native32@FC4,native32,fc4,0.8992536186038447,"[0.21862254245365706, 0.2587411204588306, 0.5925507895755131, 0.22829194118429047]","[0.21862254245365706, 0.2587411204588306, 0.5925507895755131, 0.22829194118429047]","[-1.5484041005408227, -0.20505909678610096, 1.9710249005505847]",False
random,256,5,native32@FC5,native32,fc5,0.8969061199023011,"[0.2154505875604351, 0.25159832691081313, 0.5820252066385312, 0.2234123860983917]","[0.2154505875604351, 0.25159832691081313, 0.5820252066385312, 0.2234123860983917]","[0.486895037468664, -1.1924565355467331, 1.2783616635540205]",False
random,256,5,native32@FC6,native32,fc6,0.8875249057943866,"[0.2102444698975411, 0.2523433033269211, 0.48696360872536726, 0.2375628699497031]","[0.2102444698975411, 0.2523433033269211, 0.48696360872536726, 0.2375628699497031]","[-1.678269629941122, 0.4038681019780754, 1.7527553951695278]",False
random,256,5,native32@Fz,native32,fz,0.8974430643038204,"[0.21467371054962142, 0.25771620420555563, 0.5826971885210974, 0.21479324341889008]","[0.21467371054962142, 0.25771620420555563, 0.5826971885210974, 0.21479324341889008]","[-1.2292990495663287, -0.8765473427843223, 2.13706222227937]",False
random,256,5,native32@O1,native32,o1,0.902960301626282,"[0.2245553521882233, 0.26362027939088534, 0.6052040580067992, 0.23680916749223702]","[0.2245553521882233, 0.26362027939088534, 0.6052040580067992, 0.23680916749223702]","[-0.35539827049257494, -0.7644263786270729, 1.6754700170997365]",False
random,256,5,native32@O2,native32,o2,0.9046679372386098,"[0.21876479481497269, 0.27761893137714494, 0.6140405671493625, 0.23923505771293235]","[0.21876479481497269, 0.27761893137714494, 0.6140405671493625, 0.23923505771293235]","[-0.7138851391182037, -0.16390263453938275, 2.0341722407874685]",False
random,256,5,native32@P3,native32,p3,0.8987445291647282,"[0.21252811100145955, 0.2649841487723293, 0.5811918690601707, 0.23836838126191864]","[0.21252811100145955, 0.2649841487723293, 0.5811918690601707, 0.23836838126191864]","[0.2275748257608425, -1.0161586361775894, 1.3066670639853815]",False
random,256,5,native32@P4,native32,p4,0.8978576078762419,"[0.21456826265115012, 0.26175197941561057, 0.5753183110948835, 0.23625960471033522]","[0.21456826265115012, 0.26175197941561057, 0.5753183110948835, 0.23625960471033522]","[-0.7685471668155164, 0.09518887083020255, 1.8741786059880665]",False
random,256,5,native32@PO3,native32,po3,0.8987601509006004,"[0.20729413487993847, 0.2689006626747432, 0.5812053818109639, 0.23856361955779337]","[0.20729413487993847, 0.2689006626747432, 0.5812053818109639, 0.23856361955779337]","[0.12835853541074355, -0.9936850038359832, 1.3698506343187655]",False
random,256,5,native32@PO4,native32,po4,0.8975373589082053,"[0.2169267707552861, 0.2556181067858217, 0.5772643362612522, 0.23303114147781204]","[0.2169267707552861, 0.2556181067858217, 0.5772643362612522, 0.23303114147781204]","[-0.7181027705181133, 0.2103476850734355, 1.9779306051226933]",False
random,256,5,native32@Pz,native32,pz,0.9005597390636342,"[0.21700079342175094, 0.26750592305881976, 0.5877209062271106, 0.23079389614798712]","[0.21700079342175094, 0.26750592305881976, 0.5877209062271106, 0.23079389614798712]","[-0.422814677287934, -0.5049693612058814, 1.7093027894949102]",False
random,256,6,native16@C1,native16,c1,0.8981222755150079,"[0.21176946536367788, 0.26521669284069876, 0.577782379957178, 0.23909556355924652]","[0.21176946536367788, 0.26521669284069876, 0.577782379957178, 0.23909556355924652]","[-1.0562266810534835, -1.652810344949101, 1.6059026528877263]",False
random,256,6,native16@C2,native16,c2,0.8983648098382826,"[0.21662621769434257, 0.25745323554925936, 0.5801023838041184, 0.23157573156043476]","[0.21662621769434257, 0.25745323554925936, 0.5801023838041184, 0.23157573156043476]","[-1.7348814560829513, -1.1528604121246473, 1.8722420668828867]",False
random,256,6,native16@C3,native16,c3,0.8954897606867148,"[0.20736314459676727, 0.2578891823858586, 0.575509247613532, 0.2298362520177884]","[0.20736314459676727, 0.2578891823858586, 0.575509247613532, 0.2298362520177884]","[-0.6101006920257438, -1.8252218380961538, 1.4112725291356767]",False
random,256,6,native16@C4,native16,c4,0.8906474551771951,"[0.20753524835218293, 0.23070182172291742, 0.5830816089766359, 0.23369016748555074]","[0.20753524835218293, 0.23070182172291742, 0.5830816089766359, 0.23369016748555074]","[-1.8980644192042755, -0.7057180407834933, 1.7361188987842833]",False
random,256,6,native16@CP1,native16,cp1,0.8961089026435931,"[0.20286432238856142, 0.2629098067038385, 0.5789866950415364, 0.2375829544007703]","[0.20286432238856142, 0.2629098067038385, 0.5789866950415364, 0.2375829544007703]","[-0.9573886771373397, -1.5077067360266316, 1.5403234348761956]",False
random,256,6,native16@CP2,native16,cp2,0.8996989326546535,"[0.21588814011703306, 0.26479606696345337, 0.5853075023750998, 0.23417098757190957]","[0.21588814011703306, 0.26479606696345337, 0.5853075023750998, 0.23417098757190957]","[-1.432178073831055, -1.0423416492721573, 1.7520523957785719]",False
random,256,6,native16@CP3,native16,cp3,0.890160456594594,"[0.20058510064011145, 0.24026561048421688, 0.56875408578877, 0.22049791278227607]","[0.20058510064011145, 0.24026561048421688, 0.56875408578877, 0.22049791278227607]","[-0.6060573056153877, -1.6326837198804252, 1.2738285745232305]",False
random,256,6,native16@CP4,native16,cp4,0.8985664215037653,"[0.21184491495359317, 0.2661732238989175, 0.5849677157576909, 0.23605821834769458]","[0.21184491495359317, 0.2661732238989175, 0.5849677157576909, 0.23605821834769458]","[-1.6424802030603691, -0.6119421384456842, 1.793744542151797]",False
random,256,6,native16@CPz,native16,cpz,0.8990002725464,"[0.21554391610998627, 0.2640980671583233, 0.5834914923235958, 0.23637640296925452]","[0.21554391610998627, 0.2640980671583233, 0.5834914923235958, 0.23637640296925452]","[-1.2583845367179256, -1.227141656916468, 1.740055247468859]",False
random,256,6,native16@Cz,native16,cz,0.8986270559725688,"[0.21343826483051428, 0.26204467478744453, 0.5821921954852084, 0.23632159856298243]","[0.21343826483051428, 0.26204467478744453, 0.5821921954852084, 0.23632159856298243]","[-1.4301301589862123, -1.3855835388713886, 1.7669660923851636]",False
random,256,6,native16@FC1,native16,fc1,0.8984582420308695,"[0.2138387666849401, 0.2641813367098859, 0.581618726748673, 0.23783999293922412]","[0.2138387666849401, 0.2641813367098859, 0.581618726748673, 0.23783999293922412]","[-1.1316565107622434, -1.6712883872162778, 1.736152491012133]",False
random,256,6,native16@FC2,native16,fc2,0.8952562412642654,"[0.20089395499491625, 0.26230061862699383, 0.5730556877127845, 0.22149672793352243]","[0.20089395499491625, 0.26230061862699383, 0.5730556877127845, 0.22149672793352243]","[-1.9873383198244605, -1.2124125997747797, 2.071764698497238]",False
random,256,6,native16@FC3,native16,fc3,0.8881567425618812,"[0.18106711550873086, 0.2601356052819577, 0.543821916441203, 0.22074915154618202]","[0.18106711550873086, 0.2601356052819577, 0.543821916441203, 0.22074915154618202]","[-0.6840458828837743, -1.7811955547815468, 1.4344173040562356]",False
random,256,6,native16@FC4,native16,fc4,0.8992536186038447,"[0.21862254245365706, 0.2587411204588306, 0.5925507895755131, 0.22829194118429047]","[0.21862254245365706, 0.2587411204588306, 0.5925507895755131, 0.22829194118429047]","[-2.2071018771031765, -0.7432854668685718, 1.9082331357834073]",False
random,256,6,native16@Fz,native16,fz,0.8974430643038204,"[0.21467371054962142, 0.25771620420555563, 0.5826971885210974, 0.21479324341889008]","[0.21467371054962142, 0.25771620420555563, 0.5826971885210974, 0.21479324341889008]","[-1.815034404090849, -1.3550777066445256, 2.0026460980096106]",False
random,256,6,native16@Pz,native16,pz,0.9005597390636342,"[0.21700079342175094, 0.26750592305881976, 0.5877209062271106, 0.23079389614798712]","[0.21700079342175094, 0.26750592305881976, 0.5877209062271106, 0.23079389614798712]","[-1.1665643675613644, -1.0567861424559246, 1.6981710082848744]",False
random,256,6,native32@C1,native32,c1,0.8981222755150079,"[0.21176946536367788, 0.26521669284069876, 0.577782379957178, 0.23909556355924652]","[0.21176946536367788, 0.26521669284069876, 0.577782379957178, 0.23909556355924652]","[-0.3368000255820977, -0.974610535483115, 1.598144803266544]",False
random,256,6,native32@C2,native32,c2,0.8983648098382826,"[0.21662621769434257, 0.25745323554925936, 0.5801023838041184, 0.23157573156043476]","[0.21662621769434257, 0.25745323554925936, 0.5801023838041184, 0.23157573156043476]","[-1.005728390439883, -0.5010662216017712, 1.8454794316504841]",False
random,256,6,native32@C3,native32,c3,0.8954897606867148,"[0.20736314459676727, 0.2578891823858586, 0.575509247613532, 0.2298362520177884]","[0.20736314459676727, 0.2578891823858586, 0.575509247613532, 0.2298362520177884]","[0.12112295677056845, -1.18578107809072, 1.3493996384566969]",False
random,256,6,native32@C4,native32,c4,0.8906474551771951,"[0.20753524835218293, 0.23070182172291742, 0.5830816089766359, 0.23369016748555074]","[0.20753524835218293, 0.23070182172291742, 0.5830816089766359, 0.23369016748555074]","[-1.225812317997254, -0.1452436109580897, 1.8431193503301013]",False
random,256,6,native32@C5,native32,c5,0.8958856378738689,"[0.20471475391081895, 0.2649545276953192, 0.5657214784025694, 0.23959798136646607]","[0.20471475391081895, 0.2649545276953192, 0.5657214784025694, 0.23959798136646607]","[0.5642526936063996, -1.2177496106348853, 1.136324134180775]",False
random,256,6,native32@C6,native32,c6,0.9006494731629031,"[0.2158259974687537, 0.269296442125042, 0.5920273680435041, 0.23528058528850013]","[0.2158259974687537, 0.269296442125042, 0.5920273680435041, 0.23528058528850013]","[-1.4532442624040522, 0.5122320317011049, 1.6078574841941156]",False
random,256,6,native32@CP1,native32,cp1,0.8961089026435931,"[0.20286432238856142, 0.2629098067038385, 0.5789866950415364, 0.2375829544007703]","[0.20286432238856142, 0.2629098067038385, 0.5789866950415364, 0.2375829544007703]","[-0.24341945998551817, -0.8758527217558507, 1.542722471565642]",False
random,256,6,native32@CP2,native32,cp2,0.8996989326546535,"[0.21588814011703306, 0.26479606696345337, 0.5853075023750998, 0.23417098757190957]","[0.21588814011703306, 0.26479606696345337, 0.5853075023750998, 0.23417098757190957]","[-0.7450516058051513, -0.3909438390217397, 1.7519564976233124]",False
random,256,6,native32@CP3,native32,cp3,0.890160456594594,"[0.20058510064011145, 0.24026561048421688, 0.56875408578877, 0.22049791278227607]","[0.20058510064011145, 0.24026561048421688, 0.56875408578877, 0.22049791278227607]","[0.14130898463026015, -1.0596150237069781, 1.2407228453005994]",False
random,256,6,native32@CP4,native32,cp4,0.8985664215037653,"[0.21184491495359317, 0.2661732238989175, 0.5849677157576909, 0.23605821834769458]","[0.21184491495359317, 0.2661732238989175, 0.5849677157576909, 0.23605821834769458]","[-0.9618934590744403, -0.0015084656594660517, 1.7947006631428621]",False
random,256,6,native32@CP5,native32,cp5,0.8952704683277167,"[0.20323606263828406, 0.2586150664430668, 0.5687490142675843, 0.22210660549054653]","[0.20323606263828406, 0.2586150664430668, 0.5687490142675843, 0.22210660549054653]","[0.6241910448530638, -1.1005000633734232, 1.0382378945413062]",False
random,256,6,native32@CP6,native32,cp6,0.8952725722024587,"[0.21764218984874031, 0.24447908224638693, 0.5782487070408457, 0.22876943056747767]","[0.21764218984874031, 0.24447908224638693, 0.5782487070408457, 0.22876943056747767]","[-1.180622597924743, 0.5960076441094565, 1.7745670410892842]",False
random,256,6,native32@CPz,native32,cpz,0.8990002725464,"[0.21554391610998627, 0.2640980671583233, 0.5834914923235958, 0.23637640296925452]","[0.21554391610998627, 0.2640980671583233, 0.5834914923235958, 0.23637640296925452]","[-0.5378218753856944, -0.6251196827737608, 1.7174529668902347]",False
random,256,6,native32@Cz,native32,cz,0.8986270559725688,"[0.21343826483051428, 0.26204467478744453, 0.5821921954852084, 0.23632159856298243]","[0.21343826483051428, 0.26204467478744453, 0.5821921954852084, 0.23632159856298243]","[-0.7286445490598161, -0.7243034943019885, 1.7812700124828191]",False
random,256,6,native32@F1,native32,f1,0.8968700210105358,"[0.20507570512554188, 0.2632960708303982, 0.5827526620291631, 0.22199716109661372]","[0.20507570512554188, 0.2632960708303982, 0.5827526620291631, 0.22199716109661372]","[-0.7373169693822168, -1.136137792257887, 2.0020780394096436]",False
