seed,probe_seed,reference_seed,encoder,defense,train_view,training_views,test_view,n_train,n_val,n_test,probe,probe_objective,consistency_weight,selected_c,selected_epoch,validation_balanced_accuracy,accuracy,balanced_accuracy,macro_f1,macro_auroc_ovr,paired_cosine_to_car,relative_l2_to_car,linear_cka_to_car,balanced_accuracy_gap_from_car
21,21,7,reve,none,car,car|pz|fcz,car,6300,1734,1803,reve_token,multi_view_ce,1.0,,13,0.525648053325377,0.5912368275097061,0.5914559451980106,0.5898908075852802,0.8294691125299951,1.0,0.0,1.0,0.0
21,21,7,reve,none,car,car|pz|fcz,cz,6300,1734,1803,reve_token,multi_view_ce,1.0,,13,0.525648053325377,0.5829173599556295,0.5829668646043986,0.5865943754072248,0.8241576313954609,0.9802468118460795,0.1913736298905901,0.7696884956064689,0.008489080593611975
21,21,7,reve,none,car,car|pz|fcz,pz,6300,1734,1803,reve_token,multi_view_ce,1.0,,13,0.525648053325377,0.5823627287853578,0.5824946169757519,0.5823820029392524,0.8271661846769529,0.9796095851304871,0.1962992147883425,0.7506596117282506,0.008961328222258702
21,21,7,reve,none,car,car|pz|fcz,fcz,6300,1734,1803,reve_token,multi_view_ce,1.0,,13,0.525648053325377,0.5823627287853578,0.5825902049440439,0.57918670823822,0.8288318271363709,0.9796015676877232,0.19487758555681647,0.7725128605043469,0.008865740253966692
21,21,7,reve,none,car,car|pz|fcz,random_linear,6300,1734,1803,reve_token,multi_view_ce,1.0,,13,0.525648053325377,0.5923460898502496,0.5925781540483157,0.5898432828847022,0.830675483836719,0.9997478882625613,0.021351401162681874,0.9949260851422678,-0.0011222088503051175
