target_view,montage,held_out_reference,method,n_bias_fit_subjects,n_evaluation_subjects,n_training_views,target_reference_labels_used,target_bias_rmse,car_anchor_balanced_accuracy,max_class_recall_gap_to_car,mean_class_recall_gap_to_car,prediction_disagreement_from_identity,accuracy,balanced_accuracy,macro_f1,macro_auroc_ovr,nll,ece_15,worst_class_recall
native16@CP1,native16,cp1,logit_ridge,10,9,48,False,0.029938132633750867,0.4229296066252588,0.07246376811594202,0.037215320910973085,0.5167865707434053,0.41247002398081534,0.41200828157349895,0.41169568985231403,0.6747168399127781,1.4891222006077502,0.22207705083568155,0.33816425120772947
native16@CP1,native16,cp1,combined_ridge,10,9,48,False,0.04837090950680349,0.4229296066252588,0.07246376811594202,0.042011732229123536,0.5167865707434053,0.4172661870503597,0.4168046928916494,0.4166060460219255,0.6747207474860508,1.4917905953646164,0.21879020711674968,0.33816425120772947
native16@CP1,native16,cp1,oracle,10,9,48,True,0.0,0.4229296066252588,0.048309178743961345,0.03119392684610077,0.5191846522781774,0.4184652278177458,0.418064182194617,0.41840524905183096,0.6745020245878369,1.48799456717784,0.214166497368719,0.36231884057971014
native16@CP2,native16,cp2,identity,10,9,48,False,1.4930960632266579,0.35702208419599724,0.13043478260869562,0.0721704623878537,0.0,0.3645083932853717,0.3639751552795031,0.27610194573289426,0.6700239417809497,2.0355152520058173,0.3868695683300645,0.004761904761904762
native16@CP2,native16,cp2,global_mean,10,9,48,False,0.3695573160352317,0.4229296066252588,0.21428571428571425,0.14377156659765356,0.302158273381295,0.42326139088729015,0.4225327812284334,0.41046705961960195,0.6777017738437934,1.5206202230454435,0.22226491897578016,0.22705314009661837
native16@CP2,native16,cp2,pooled_bias,10,9,48,False,0.32860001603330025,0.4229296066252588,0.18571428571428567,0.12342995169082123,0.32973621103117506,0.4196642685851319,0.4189268461007591,0.4090924948052546,0.6781682965786227,1.5126573375293901,0.2112110816181064,0.23671497584541062
native16@CP2,native16,cp2,topology_ridge,10,9,48,False,0.07874340377175418,0.4229296066252588,0.0531400966183575,0.03951000690131125,0.4748201438848921,0.4148681055155875,0.4144409937888199,0.41314875150328445,0.6804273651384635,1.4484958639674061,0.19571723508179453,0.3526570048309179
native16@CP2,native16,cp2,logit_ridge,10,9,48,False,0.029235262978859443,0.4229296066252588,0.03809523809523807,0.01789164941338854,0.5167865707434053,0.4244604316546763,0.4240855762594893,0.42268047622670646,0.6809125246839778,1.446746063915667,0.18352996491537743,0.3333333333333333
native16@CP2,native16,cp2,combined_ridge,10,9,48,False,0.042978081308836645,0.4229296066252588,0.04285714285714287,0.022653554175293286,0.5035971223021583,0.42206235011990406,0.4217391304347826,0.42092444942274754,0.6808338261820812,1.443319049627758,0.1860792404702952,0.34782608695652173
native16@CP2,native16,cp2,oracle,10,9,48,True,0.0,0.4229296066252588,0.04285714285714287,0.02506901311249138,0.5107913669064749,0.4196642685851319,0.41932367149758454,0.4179734372848095,0.6808552166961778,1.450072181193899,0.18840458911262756,0.3285024154589372
native16@CP3,native16,cp3,identity,10,9,48,False,1.2773482526845634,0.35702208419599724,0.26190476190476186,0.1378191856452726,0.0,0.36330935251798563,0.36388888888888893,0.27441368077923883,0.6559182237850716,1.8787187468811277,0.3585295191106649,0.0380952380952381
native16@CP3,native16,cp3,global_mean,10,9,48,False,0.7760028942422631,0.4229296066252588,0.36231884057971014,0.21538992408557622,0.42565947242206237,0.3764988009592326,0.376207729468599,0.3352467470724354,0.6552013635466153,1.642362045180997,0.2547615448687667,0.04830917874396135
native16@CP3,native16,cp3,pooled_bias,10,9,48,False,0.7934300607640087,0.4229296066252588,0.36231884057971014,0.2116632160110421,0.4580335731414868,0.37050359712230213,0.3701000690131125,0.33091125329572846,0.6548599153039942,1.6547320833857424,0.26332947833921005,0.04830917874396135
native16@CP3,native16,cp3,topology_ridge,10,9,48,False,0.1972713043821355,0.4229296066252588,0.16425120772946858,0.08783643892339543,0.5359712230215827,0.41247002398081534,0.41197377501725324,0.40797683031627485,0.6605701609920718,1.4327374348831021,0.16332681227197884,0.2463768115942029
native16@CP3,native16,cp3,logit_ridge,10,9,48,False,0.07054651249882951,0.4229296066252588,0.13043478260869562,0.06606280193236713,0.5335731414868106,0.4028776978417266,0.4023464458247067,0.3998447993237067,0.6619076357312914,1.4199220318489572,0.16569220076792618,0.28019323671497587
native16@CP3,native16,cp3,combined_ridge,10,9,48,False,0.06959839457606393,0.4229296066252588,0.13043478260869562,0.06608005521048996,0.5323741007194245,0.4052757793764988,0.4047446514837819,0.4021467072382876,0.6618481624846041,1.4199433411574602,0.16363028998388057,0.28019323671497587
native16@CP3,native16,cp3,oracle,10,9,48,True,0.0,0.4229296066252588,0.09178743961352659,0.043340234644582476,0.5479616306954437,0.41606714628297364,0.41561421670117327,0.4153365321843583,0.661567575783823,1.4174415666095517,0.15674954491411794,0.3188405797101449
native16@CP4,native16,cp4,identity,10,9,48,False,1.51794496435968,0.35702208419599724,0.2705314009661835,0.10831608005521048,0.0,0.33093525179856115,0.33007246376811594,0.24560971277925656,0.6602139501739045,2.160951104227353,0.4342719254726081,0.004761904761904762
native16@CP4,native16,cp4,global_mean,10,9,48,False,0.5230382402579552,0.4229296066252588,0.2714285714285714,0.18188405797101448,0.2865707434052758,0.3776978417266187,0.37675983436853006,0.3567624639510193,0.6683704415075982,1.614683673878988,0.2562794224622292,0.1932367149758454
native16@CP4,native16,cp4,pooled_bias,10,9,48,False,0.49624429145076776,0.4229296066252588,0.2571428571428572,0.17115251897860595,0.31534772182254195,0.381294964028777,0.3803485162180814,0.362632100862997,0.6688741505496368,1.6037093061547447,0.24894722544983308,0.2222222222222222
native16@CP4,native16,cp4,topology_ridge,10,9,48,False,0.13108095154855373,0.4229296066252588,0.13333333333333336,0.06820220841959973,0.4592326139088729,0.42206235011990406,0.4213940648723257,0.4161276812457051,0.6736285624336253,1.4833941903503731,0.18268446759190662,0.3140096618357488
native16@CP4,native16,cp4,logit_ridge,10,9,48,False,0.07178659531571184,0.4229296066252588,0.06666666666666665,0.03716356107660457,0.5539568345323741,0.4172661870503597,0.4170979986197378,0.4160493264660048,0.6753170334835095,1.4583194473745533,0.18011283651149151,0.32367149758454106
native16@CP4,native16,cp4,combined_ridge,10,9,48,False,0.05397000377304028,0.4229296066252588,0.09047619047619049,0.04422015182884749,0.5299760191846523,0.4172661870503597,0.4170807453416149,0.4158427597123611,0.6751409261134662,1.456823243571321,0.18043425813035235,0.3333333333333333
native16@CP4,native16,cp4,oracle,10,9,48,True,0.0,0.4229296066252588,0.06666666666666665,0.040631469979296064,0.5167865707434053,0.420863309352518,0.4205659075224292,0.4189235292298774,0.6748071642951505,1.4634762062241966,0.17710315874845034,0.32367149758454106
native16@CPz,native16,cpz,identity,10,9,48,False,1.4539465199850814,0.35702208419599724,0.09178743961352653,0.044565217391304326,0.0,0.34652278177458035,0.3461697722567288,0.2638690214824965,0.6623586555723283,1.9316597959435406,0.37340355301826356,0.01904761904761905
native16@CPz,native16,cpz,global_mean,10,9,48,False,0.2985267185272707,0.4229296066252588,0.18840579710144928,0.11281918564527259,0.35731414868105515,0.39928057553956836,0.398688750862664,0.38973028592382497,0.6697628290484411,1.5043679999420105,0.22885624511107264,0.2222222222222222
native16@CPz,native16,cpz,pooled_bias,10,9,48,False,0.25413555413013195,0.4229296066252588,0.1932367149758454,0.09018288474810213,0.3932853717026379,0.3980815347721823,0.39744651483781923,0.38938099182481267,0.6701340162295539,1.502400657823949,0.22471161662236347,0.21739130434782608
native16@CPz,native16,cpz,topology_ridge,10,9,48,False,0.11186863988258072,0.4229296066252588,0.05797101449275366,0.03604209799861974,0.5071942446043165,0.39688249400479614,0.3964113181504486,0.3937737657618282,0.671127610629899,1.4825429675762827,0.2118956503658379,0.28502415458937197
native16@CPz,native16,cpz,logit_ridge,10,9,48,False,0.044197581446060355,0.4229296066252588,0.03864734299516909,0.025258799171842664,0.5155875299760192,0.3980815347721823,0.3976708074534161,0.396065828732152,0.671462466521105,1.4700885398164758,0.2099248616558523,0.30917874396135264
native16@CPz,native16,cpz,combined_ridge,10,9,48,False,0.05480288756592637,0.4229296066252588,0.03864734299516909,0.02644927536231885,0.5107913669064749,0.39688249400479614,0.3964803312629399,0.39493828543866416,0.6714008096266391,1.4698620756625158,0.21085869031763083,0.30917874396135264
native16@CPz,native16,cpz,oracle,10,9,48,True,0.0,0.4229296066252588,0.048309178743961345,0.032470669427191165,0.5323741007194245,0.40047961630695444,0.39998274672187717,0.39737807731792085,0.6717246876142756,1.475614154521505,0.208931933630369,0.2995169082125604
native16@Cz,native16,cz,identity,10,9,48,False,1.6202108291262114,0.35702208419599724,0.05314009661835739,0.022912353347135928,0.0,0.3537170263788969,0.35336438923395447,0.2565718593918045,0.6553005186979729,2.138736015940869,0.3954164343834867,0.009523809523809525
native16@Cz,native16,cz,global_mean,10,9,48,False,0.5477529822783749,0.4229296066252588,0.27053140096618356,0.2063492063492063,0.24820143884892087,0.3776978417266187,0.37734644582470667,0.35194584955199065,0.6613567454242512,1.589245306783459,0.25886685626405853,0.14009661835748793
native16@Cz,native16,cz,pooled_bias,10,9,48,False,0.5103478678311644,0.4229296066252588,0.2657004830917874,0.182487922705314,0.28177458033573144,0.3920863309352518,0.39161490683229816,0.3701043119062334,0.6617746763735037,1.5780951762475808,0.24342152633289227,0.14492753623188406
native16@Cz,native16,cz,topology_ridge,10,9,48,False,0.16001823514592098,0.4229296066252588,0.0761904761904762,0.03350586611456176,0.4940047961630695,0.4040767386091127,0.4039164941338854,0.40428453157032906,0.6632401171588814,1.4821873961766328,0.20353991454679257,0.3719806763285024
native16@Cz,native16,cz,logit_ridge,10,9,48,False,0.024206166938865806,0.4229296066252588,0.0714285714285714,0.050293305728088336,0.5599520383693045,0.3920863309352518,0.391959972394755,0.3907799689872451,0.6627945069592667,1.5037747177886571,0.2172300308413835,0.2995169082125604
native16@Cz,native16,cz,combined_ridge,10,9,48,False,0.017291658675559075,0.4229296066252588,0.06190476190476191,0.05029330572808835,0.565947242206235,0.3920863309352518,0.391959972394755,0.3906842479975199,0.6630743534740962,1.500533317195288,0.217574069750765,0.2995169082125604
native16@Cz,native16,cz,oracle,10,9,48,True,0.0,0.4229296066252588,0.09047619047619049,0.057436162870945495,0.5611510791366906,0.38489208633093525,0.3848171152518978,0.3838220966789676,0.6628786898487985,1.5022224501746346,0.22475079664607422,0.2995169082125604
native16@FC1,native16,fc1,identity,10,9,48,False,1.546912003669706,0.35702208419599724,0.05797101449275366,0.03481711525189785,0.0,0.36330935251798563,0.3632677708764665,0.25824255784104627,0.6675972440560541,2.033354520081435,0.368737203065537,0.0
native16@FC1,native16,fc1,global_mean,10,9,48,False,0.5241130110521286,0.4229296066252588,0.2946859903381642,0.22108350586611455,0.2541966426858513,0.38968824940047964,0.38952726017943407,0.35821639602841426,0.6746201673940518,1.4927213995833173,0.2309567050659274,0.11594202898550725
native16@FC1,native16,fc1,pooled_bias,10,9,48,False,0.4979273162989993,0.4229296066252588,0.2995169082125604,0.21038647342995168,0.2841726618705036,0.38609112709832133,0.3859385783298827,0.35602789150184033,0.6750419139721199,1.4823753792022984,0.23116556151821555,0.1111111111111111
native16@FC1,native16,fc1,topology_ridge,10,9,48,False,0.04046529774195759,0.4229296066252588,0.1333333333333333,0.03937198067632848,0.5155875299760192,0.3932853717026379,0.3932194616977226,0.39322434039325915,0.6745157204753887,1.3997498683879521,0.18599386562360268,0.3523809523809524
native16@FC1,native16,fc1,logit_ridge,10,9,48,False,0.01958620066488582,0.4229296066252588,0.1476190476190476,0.04535886818495512,0.5083932853717026,0.38489208633093525,0.3848171152518979,0.3847198889718489,0.6742162073719568,1.4031455392443006,0.19436692381605392,0.3380952380952381
native16@FC1,native16,fc1,combined_ridge,10,9,48,False,0.019632974661046715,0.4229296066252588,0.1476190476190476,0.04775707384403034,0.5059952038369304,0.38489208633093525,0.384799861973775,0.3846057706002227,0.6742545659379183,1.4030019797058921,0.19435024456953973,0.3380952380952381
native16@FC1,native16,fc1,oracle,10,9,48,True,0.0,0.4229296066252588,0.1476190476190476,0.058626639061421654,0.49160671462829736,0.38369304556354916,0.38359213250517604,0.3835422479804462,0.6743367858463684,1.4004803443618141,0.19577709107309973,0.3380952380952381
native16@FC2,native16,fc2,identity,10,9,48,False,2.089566859974682,0.35702208419599724,0.251207729468599,0.10212215320910972,0.0,0.33213429256594723,0.33115942028985507,0.22788165562740806,0.6586014843809467,2.6327443639497874,0.4876873485635308,0.0
native16@FC2,native16,fc2,global_mean,10,9,48,False,1.0064081708973822,0.4229296066252588,0.4380952380952381,0.3205486542443064,0.08992805755395683,0.3513189448441247,0.35051759834368534,0.2727398931816467,0.6639087303704009,1.8627077322078787,0.36778256633929346,0.047619047619047616
native16@FC2,native16,fc2,pooled_bias,10,9,48,False,0.960969889183898,0.4229296066252588,0.4238095238095238,0.3145790200138026,0.09832134292565947,0.35731414868105515,0.35648723257418913,0.28365041781427275,0.664396753952675,1.835712076245564,0.3578140734370345,0.06666666666666667
native16@FC2,native16,fc2,topology_ridge,10,9,48,False,0.4397869166094944,0.4229296066252588,0.2857142857142857,0.1804865424430642,0.3273381294964029,0.37170263788968827,0.3711870255348516,0.3513365434457745,0.672041564461473,1.4826884696009663,0.240692174508796,0.2
native16@FC2,native16,fc2,logit_ridge,10,9,48,False,0.04320511432827733,0.4229296066252588,0.1333333333333333,0.03937198067632851,0.5479616306954437,0.38609112709832133,0.3859730848861284,0.38497629828192365,0.6776764533987074,1.3998367729845054,0.19332424095221018,0.32367149758454106
native16@FC2,native16,fc2,combined_ridge,10,9,48,False,0.059065822235968526,0.4229296066252588,0.11904761904761907,0.047843340234644594,0.5443645083932853,0.3800959232613909,0.37984817115251895,0.37866127714399855,0.6771195554805396,1.4114427694048026,0.20111945267708464,0.2995169082125604
native16@FC2,native16,fc2,oracle,10,9,48,True,0.0,0.4229296066252588,0.12857142857142856,0.044220151828847476,0.5611510791366906,0.38369304556354916,0.38354037267080743,0.3820980029857118,0.6774133405104514,1.4068743218802688,0.1961366161353422,0.30434782608695654
native16@FC3,native16,fc3,identity,10,9,48,False,1.1393102800261115,0.35702208419599724,0.28095238095238095,0.1474810213940649,0.0,0.36330935251798563,0.36402691511387164,0.2849533305348205,0.6684730003236868,1.7051446668110068,0.31909287164720007,0.01904761904761905
native16@FC3,native16,fc3,global_mean,10,9,48,False,0.7739953203345387,0.4229296066252588,0.2608695652173913,0.16711525189786058,0.460431654676259,0.40047961630695444,0.40053485162180813,0.3859028435561147,0.6687535509081562,1.4661111111709546,0.18018502632759192,0.21256038647342995
native16@FC3,native16,fc3,pooled_bias,10,9,48,False,0.8032017594030384,0.4229296066252588,0.24637681159420283,0.17900276052449965,0.4904076738609113,0.39568345323741005,0.3956866804692891,0.379200141933284,0.668630227990926,1.477374993359201,0.18825390333520975,0.2028985507246377
native16@FC3,native16,fc3,topology_ridge,10,9,48,False,0.48011551798334595,0.4229296066252588,0.20952380952380953,0.09579020013802622,0.6882494004796164,0.39448441247002397,0.39477225672877847,0.38993839152102827,0.6679216382555914,1.4527880645021782,0.17857325019910344,0.24285714285714285
native16@FC3,native16,fc3,logit_ridge,10,9,48,False,0.06550047804863578,0.4229296066252588,0.1476190476190476,0.05857487922705312,0.5251798561151079,0.407673860911271,0.40769496204278816,0.40821914921570884,0.6679434698384927,1.3862144225509816,0.15210388433553013,0.3380952380952381
native16@FC3,native16,fc3,combined_ridge,10,9,48,False,0.05979542010486098,0.4229296066252588,0.14285714285714285,0.0561766735679779,0.5215827338129496,0.407673860911271,0.40767770876466525,0.4085296286722539,0.6680909783813102,1.383197200292314,0.1530612237896382,0.34285714285714286
native16@FC3,native16,fc3,oracle,10,9,48,True,0.0,0.4229296066252588,0.17142857142857143,0.0765527950310559,0.486810551558753,0.4064748201438849,0.40652173913043477,0.40610204888112755,0.668276896026467,1.378245739031028,0.1543704447375178,0.3142857142857143
native16@FC4,native16,fc4,identity,10,9,48,False,1.705479527867489,0.35702208419599724,0.2946859903381642,0.11778812974465147,0.0,0.3261390887290168,0.32508626639061416,0.22654379666065655,0.6443254691109381,2.356971456134174,0.4623290456923208,0.0
native16@FC4,native16,fc4,global_mean,10,9,48,False,0.7523084871811088,0.4229296066252588,0.35714285714285715,0.23911318150448588,0.21342925659472423,0.34172661870503596,0.3409592822636301,0.3105873126524922,0.6491574209966658,1.7231906130216588,0.3220044251787476,0.12857142857142856
native16@FC4,native16,fc4,pooled_bias,10,9,48,False,0.7263379629472082,0.4229296066252588,0.3380952380952381,0.23074534161490684,0.22661870503597123,0.34772182254196643,0.3469461697722567,0.31960537708895054,0.6493222837580674,1.70787021282677,0.30958980225440486,0.14761904761904762
native16@FC4,native16,fc4,topology_ridge,10,9,48,False,0.19345645564191447,0.4229296066252588,0.11428571428571427,0.061111111111111116,0.6019184652278178,0.3908872901678657,0.39066597653554175,0.3889572520658617,0.6560740851179925,1.4988830304857712,0.20188810260628196,0.27053140096618356
native16@FC4,native16,fc4,logit_ridge,10,9,48,False,0.058237218101551795,0.4229296066252588,0.1523809523809524,0.0453071083505866,0.5983213429256595,0.38968824940047964,0.3896307798481711,0.39035019074485167,0.6579046951544092,1.4562611284385218,0.19664013966404367,0.3333333333333333
native16@FC4,native16,fc4,combined_ridge,10,9,48,False,0.054659143886969096,0.4229296066252588,0.1380952380952381,0.03811249137336094,0.5983213429256595,0.38968824940047964,0.3895790200138026,0.39031907060392823,0.6578360506135106,1.4591661141089771,0.19693684531633232,0.34299516908212563
native16@FC4,native16,fc4,oracle,10,9,48,True,0.0,0.4229296066252588,0.1476190476190476,0.05486542443064181,0.5779376498800959,0.39688249400479614,0.3967391304347826,0.3968748359457923,0.6576040328114127,1.4593273232773991,0.19403056918920153,0.3380952380952381
native16@Fz,native16,fz,identity,10,9,48,False,1.5732238412369872,0.35702208419599724,0.11111111111111105,0.055314009661835736,0.0,0.354916067146283,0.3543995859213251,0.25952748437058665,0.6702855790598925,1.9307376558392924,0.3708293484044318,0.0
native16@Fz,native16,fz,global_mean,10,9,48,False,0.44154546317124677,0.4229296066252588,0.2523809523809524,0.2059696342305038,0.2709832134292566,0.38489208633093525,0.38435127674258107,0.35953759341976105,0.6761106334761942,1.4031754924625113,0.19784733791288608,0.17391304347826086
native16@Fz,native16,fz,pooled_bias,10,9,48,False,0.3951392177226653,0.4229296066252588,0.23671497584541062,0.18095238095238095,0.3069544364508393,0.3932853717026379,0.39266735679779163,0.37275646017986747,0.6765183265755348,1.394311040025651,0.18672903015495088,0.17391304347826086
native16@Fz,native16,fz,topology_ridge,10,9,48,False,0.2814912618987954,0.4229296066252588,0.24154589371980678,0.15843685300207042,0.7254196642685852,0.38489208633093525,0.3852657004830918,0.3754793385201811,0.6812175266730474,1.4548062798122505,0.18020811899563663,0.2222222222222222
native16@Fz,native16,fz,logit_ridge,10,9,48,False,0.014267004367524629,0.4229296066252588,0.20476190476190476,0.09337474120082817,0.5827338129496403,0.3752997601918465,0.37544858523119395,0.37254238485558616,0.6799047754675616,1.3714439969570653,0.17318216515457563,0.28095238095238095
native16@Fz,native16,fz,combined_ridge,10,9,48,False,0.06889391121810495,0.4229296066252588,0.18095238095238092,0.10665976535541753,0.6127098321342925,0.3764988009592326,0.376656314699793,0.37304106775233536,0.6803804694966022,1.3852870603162561,0.17967488893767875,0.26570048309178745
native16@Fz,native16,fz,oracle,10,9,48,True,0.0,0.4229296066252588,0.19047619047619047,0.07895100069013114,0.5743405275779376,0.37290167865707435,0.3729641131815045,0.3716414047936017,0.6798842308424689,1.3672893163583022,0.17446265084391258,0.2946859903381642
native16@Pz,native16,pz,identity,10,9,48,False,1.2450822120887886,0.35702208419599724,0.2946859903381643,0.13364389233954452,0.0,0.3824940047961631,0.3826259489302967,0.33232486559317104,0.6753393569361819,1.7426922217977203,0.29973842921084637,0.02857142857142857
native16@Pz,native16,pz,global_mean,10,9,48,False,0.054663630345326966,0.4229296066252588,0.033333333333333326,0.01671842650103518,0.381294964028777,0.4304556354916067,0.4301242236024845,0.4300699973457441,0.6808616988465387,1.4681243875835215,0.18401347204335372,0.34782608695652173
native16@Pz,native16,pz,pooled_bias,10,9,48,False,0.058787860842237395,0.4229296066252588,0.01932367149758457,0.010835058661145619,0.4088729016786571,0.42685851318944845,0.4265182884748102,0.4259006720959679,0.6810468166410673,1.473138212665245,0.19030407612715713,0.3285024154589372
native16@Pz,native16,pz,topology_ridge,10,9,48,False,0.1875561066312924,0.4229296066252588,0.1545893719806763,0.08542097998619738,0.4844124700239808,0.4148681055155875,0.4148033126293996,0.4088235288637167,0.6801995310075974,1.5380650653209413,0.20960866299150413,0.2463768115942029
native16@Pz,native16,pz,logit_ridge,10,9,48,False,0.027314413888888733,0.4229296066252588,0.02857142857142858,0.019168391994478964,0.38609112709832133,0.42805755395683454,0.4277087646652864,0.42697141310227826,0.6806078859747339,1.474550222866499,0.18686432566497796,0.3285024154589372
native16@Pz,native16,pz,combined_ridge,10,9,48,False,0.03105333584212829,0.4229296066252588,0.03381642512077293,0.02518978605935128,0.38968824940047964,0.4292565947242206,0.42893374741200824,0.42797541999187455,0.6804721553184081,1.476901236311984,0.18584351424861506,0.32367149758454106
native16@Pz,native16,pz,oracle,10,9,48,True,0.0,0.4229296066252588,0.02898550724637683,0.02041062801932368,0.39688249400479614,0.4316546762589928,0.4312974465148378,0.4302633793909516,0.6806127497703585,1.4782736672960088,0.18500859265191688,0.32367149758454106
native32@C1,native32,c1,identity,10,9,48,False,1.0171721097202495,0.4616459627329193,0.17142857142857149,0.08866459627329193,0.0,0.4520383693045564,0.4526915113871635,0.44193983357102185,0.7326664432535428,1.499477439903494,0.2458090028996433,0.21428571428571427
native32@C1,native32,c1,global_mean,10,9,48,False,0.3120693570998855,0.5127329192546584,0.12857142857142861,0.04534161490683232,0.3872901678657074,0.48201438848920863,0.4818840579710145,0.48139070482645974,0.7338599768948739,1.5169438647955782,0.22725445821300044,0.3333333333333333
native32@C1,native32,c1,pooled_bias,10,9,48,False,0.3592298260315112,0.5127329192546584,0.1380952380952381,0.04171842650103519,0.40167865707434053,0.4784172661870504,0.4782608695652174,0.4774083202251947,0.7337883442252722,1.5359285264788192,0.23384525163678532,0.3238095238095238
native32@C1,native32,c1,topology_ridge,10,9,48,False,0.10075534562530059,0.5127329192546584,0.09047619047619049,0.03341959972394756,0.3776978417266187,0.486810551558753,0.486559696342305,0.4871790871566971,0.7364298906132429,1.459519818932083,0.21682540346044782,0.37142857142857144
native32@C1,native32,c1,logit_ridge,10,9,48,False,0.017798688366332888,0.5127329192546584,0.047619047619047616,0.03711180124223604,0.3393285371702638,0.4904076738609113,0.4901138716356108,0.4916251999632677,0.7366922909650313,1.4388083048027132,0.20738659933059148,0.3864734299516908
native32@C1,native32,c1,combined_ridge,10,9,48,False,0.023252965924435078,0.5127329192546584,0.042857142857142816,0.034730848861283664,0.3333333333333333,0.49280575539568344,0.4924948240165632,0.49395084526989164,0.736728980772173,1.4359318510634849,0.20439557700808994,0.3864734299516908
native32@C1,native32,c1,oracle,10,9,48,True,0.0,0.5127329192546584,0.047619047619047616,0.03471359558316081,0.3441247002398082,0.49280575539568344,0.49251207729468605,0.4942086096166876,0.7367963243320794,1.4394381130909493,0.2055252209582641,0.391304347826087
native32@C2,native32,c2,identity,10,9,48,False,1.3104769178601305,0.4616459627329193,0.12077294685990336,0.058988957902001364,0.0,0.4628297362110312,0.46304347826086956,0.44695896153014253,0.7474063245266049,1.4796446819754583,0.24370596292197788,0.20952380952380953
native32@C2,native32,c2,global_mean,10,9,48,False,0.34185645562402905,0.5127329192546584,0.08212560386473428,0.046928916494133874,0.3597122302158273,0.5071942446043165,0.5068668046928917,0.5085187051929879,0.7501692493719094,1.4153351781276473,0.20363895991820144,0.4251207729468599
native32@C2,native32,c2,pooled_bias,10,9,48,False,0.3331805711324108,0.5127329192546584,0.08212560386473428,0.048119392684610074,0.37290167865707435,0.5059952038369304,0.5056763285024155,0.5074577374744421,0.7500834712791236,1.4288394676644405,0.2063149891682772,0.4251207729468599
native32@C2,native32,c2,topology_ridge,10,9,48,False,0.12087475751439938,0.5127329192546584,0.03864734299516909,0.025224292615596958,0.38848920863309355,0.5,0.49958592132505175,0.5008411283292717,0.7501149707885978,1.4115578370174982,0.21336179156157895,0.43333333333333335
native32@C2,native32,c2,logit_ridge,10,9,48,False,0.03547367385964394,0.5127329192546584,0.04285714285714287,0.021549344375431323,0.39568345323741005,0.49640287769784175,0.49594547964113184,0.4957785424214183,0.7499165350709973,1.4181074412784007,0.2194101010465275,0.41545893719806765
native32@C2,native32,c2,combined_ridge,10,9,48,False,0.04267310508705879,0.5127329192546584,0.04285714285714287,0.022757073844030362,0.39448441247002397,0.4952038369304556,0.4947377501725328,0.49439743327448665,0.7499471520459793,1.418117924278541,0.22070243640044276,0.4106280193236715
native32@C2,native32,c2,oracle,10,9,48,True,0.0,0.5127329192546584,0.047619047619047616,0.021566597653554162,0.39688249400479614,0.4940047961630695,0.49358178053830226,0.49383862168567066,0.7496201755962912,1.4220102254992693,0.22233603550441344,0.4142857142857143
native32@C3,native32,c3,identity,10,9,48,False,1.0515129708556927,0.4616459627329193,0.2904761904761905,0.11958247066942719,0.0,0.41606714628297364,0.41694271911663217,0.4058465095642666,0.722635208940987,1.556588807876622,0.2842311152171357,0.2
native32@C3,native32,c3,global_mean,10,9,48,False,0.8968343620265942,0.5127329192546584,0.2,0.08490338164251209,0.4244604316546763,0.4448441247002398,0.444496204278813,0.43307811607667823,0.7267292001953044,1.6545026721557892,0.2680247335544528,0.2619047619047619
native32@C3,native32,c3,pooled_bias,10,9,48,False,0.9323588307730739,0.5127329192546584,0.21904761904761907,0.10051759834368529,0.44844124700239807,0.4316546762589928,0.4312629399585921,0.41804910093084785,0.7266882028895758,1.6778800939741199,0.28252030209988443,0.24285714285714285
native32@C3,native32,c3,topology_ridge,10,9,48,False,0.3677402462574689,0.5127329192546584,0.11428571428571432,0.058747412008281596,0.381294964028777,0.4616306954436451,0.46119737750172535,0.45596996258768896,0.7308095146124323,1.4802737605759544,0.230766997382736,0.30917874396135264
native32@C3,native32,c3,logit_ridge,10,9,48,False,0.0537075379819195,0.5127329192546584,0.0761904761904762,0.034730848861283636,0.3980815347721823,0.4784172661870504,0.4780020703933747,0.4774423184194826,0.7334755913846303,1.423785417727942,0.20425098094870836,0.38571428571428573
native32@C3,native32,c3,combined_ridge,10,9,48,False,0.09318370112877927,0.5127329192546584,0.0761904761904762,0.045514147688060724,0.38848920863309355,0.4676258992805755,0.4672187715665977,0.46730760498461654,0.7331229122919626,1.4266666667304448,0.2151186323523987,0.3671497584541063
native32@C3,native32,c3,oracle,10,9,48,True,0.0,0.5127329192546584,0.043478260869565244,0.03002070393374741,0.4040767386091127,0.4832134292565947,0.482712215320911,0.48247281399088554,0.7337513510675696,1.4147722052584457,0.20335526868672155,0.3719806763285024
native32@C4,native32,c4,identity,10,9,48,False,1.454042930347294,0.4616459627329193,0.18357487922705312,0.10467563837129054,0.0,0.46522781774580335,0.4650103519668737,0.447515034002933,0.7460729044717889,1.5430723650276947,0.23109524035727957,0.21904761904761905
native32@C4,native32,c4,global_mean,10,9,48,False,0.8185503057767064,0.5127329192546584,0.1642512077294686,0.09139061421670117,0.3776978417266187,0.5011990407673861,0.5005693581780538,0.4972717359916905,0.7488902642721293,1.4688488322513646,0.197468608022062,0.3188405797101449
native32@C4,native32,c4,pooled_bias,10,9,48,False,0.8191723715424815,0.5127329192546584,0.1642512077294686,0.0842305037957212,0.3920863309352518,0.5035971223021583,0.5029330572808833,0.4995936208608236,0.7488095108446939,1.481471807050696,0.19794119806247387,0.3188405797101449
