seed,probe_seed,reference_seed,encoder,defense,train_view,training_views,test_view,reference_view,montage,n_observed_channels,observed_channel_fraction,missing_channel_fill,channel_policy,n_train,n_val,n_test,probe,probe_objective,consistency_weight,selected_c,selected_epoch,validation_balanced_accuracy,validation_consistency_loss,validation_prediction_disagreement,accuracy,balanced_accuracy,macro_f1,macro_auroc_ovr,paired_cosine_to_car,relative_l2_to_car,linear_cka_to_car,balanced_accuracy_gap_from_car
7,7,7,reve,car_canonicalize,car,car,car,car,full,64,1.0,none,full,6300,1734,1803,sklearn_logreg,car_only,0.0,10.0,0,0.367359293702981,,,0.39767054908485855,0.39770543820961507,0.39771161452476944,0.6499601809550672,1.0,0.0,1.0,0.0
7,7,7,reve,car_canonicalize,car,car,native32@car,car,sparse32,32,0.5,removed,remove,6300,1734,1803,sklearn_logreg,car_only,0.0,10.0,0,0.367359293702981,,,0.26234054353854686,0.26219441872551547,0.1507483140451809,0.5528040622443535,0.9519446001971064,0.324814505141557,0.7870051546120765,0.1355110194840996
7,7,7,reve,car_canonicalize,car,car,native16@car,car,sparse16,16,0.25,removed,remove,6300,1734,1803,sklearn_logreg,car_only,0.0,10.0,0,0.367359293702981,,,0.25013865779256794,0.25002956393200293,0.12107951241877275,0.5171460097364853,0.8725919797196905,0.5622449523662834,0.5448847108416834,0.14767587427761214
7,7,7,reve,car_canonicalize,car,car,native8@car,car,sparse8,8,0.125,removed,remove,6300,1734,1803,sklearn_logreg,car_only,0.0,10.0,0,0.367359293702981,,,0.25013865779256794,0.2500012318305001,0.10105932805924862,0.5117004137374267,0.8606462985542928,0.5855729685694028,0.39285123572009906,0.14770420637911497
7,7,7,reve,car_canonicalize,car,car,native32@cz,cz,sparse32,32,0.5,removed,remove,6300,1734,1803,sklearn_logreg,car_only,0.0,10.0,0,0.367359293702981,,,0.26234054353854686,0.26219441872551547,0.1507483140451809,0.5528024258496435,0.9519446003559211,0.32481450434631937,0.787005175155215,0.1355110194840996
7,7,7,reve,car_canonicalize,car,car,native16@cz,cz,sparse16,16,0.25,removed,remove,6300,1734,1803,sklearn_logreg,car_only,0.0,10.0,0,0.367359293702981,,,0.25013865779256794,0.25002956393200293,0.12107951241877275,0.5171466307897301,0.8725919793962822,0.5622449520182212,0.5448847646883214,0.14767587427761214
7,7,7,reve,car_canonicalize,car,car,native8@cz,cz,sparse8,8,0.125,removed,remove,6300,1734,1803,sklearn_logreg,car_only,0.0,10.0,0,0.367359293702981,,,0.25013865779256794,0.2500012318305001,0.10105932805924862,0.5116997993438606,0.8606462976020651,0.5855729715262262,0.392851164826788,0.14770420637911497
7,7,7,reve,car_canonicalize,car,car,native_drop_left_motor@cz,cz,drop_left_motor,55,0.859375,removed,remove,6300,1734,1803,sklearn_logreg,car_only,0.0,10.0,0,0.367359293702981,,,0.317249029395452,0.3179235278048467,0.2492825222570917,0.626836817413839,0.9915638131384497,0.12924551687121602,0.9536156801644079,0.0797819104047684
7,7,7,reve,car_canonicalize,car,car,native_drop_right_motor@cz,cz,drop_right_motor,55,0.859375,removed,remove,6300,1734,1803,sklearn_logreg,car_only,0.0,10.0,0,0.367359293702981,,,0.3899057127010538,0.38962194393561644,0.37886569037686924,0.6501077621249206,0.9888608814728379,0.14825040384238708,0.9580741509117721,0.008083494273998626
