condition,batch_size,repeat,stress_construction_uses_labels,target_view,montage,held_out_reference,method,target_reference_labels_used,target_unlabeled_logits_used,prior_match_weight,accuracy,balanced_accuracy,nll,ece_15,worst_class_recall,car_anchor_balanced_accuracy,target_bias_rmse,max_class_recall_gap_to_car,mean_class_recall_gap_to_car
random,32,14,False,native32@FC3,native32,fc3,uniform_prior_match,False,True,,0.4352517985611511,0.4353347135955832,1.3672547985478245,0.1573663880797557,0.34299516908212563,0.4514147688060731,0.5597318320092497,0.29523809523809524,0.16535541752933058
random,32,14,False,native32@FC3,native32,fc3,fixed_topology_shrinkage,False,True,0.2917923707307876,0.4304556354916067,0.4304347826086956,1.3845803632093607,0.16687285099566107,0.30952380952380953,0.4514147688060731,0.09713972308116157,0.1594202898550725,0.10069013112491373
random,32,14,False,native32@FC3,native32,fc3,operator_confusion_shrinkage,False,True,0.2917923707307876,0.4316546762589928,0.43164251207729465,1.3870444149084828,0.16475100554270797,0.3,0.4514147688060731,0.07352544010758372,0.1642512077294686,0.10189786059351277
random,32,14,False,native32@FC4,native32,fc4,uniform_prior_match,False,True,,0.43884892086330934,0.43850931677018634,1.3807304540161336,0.1643290388687209,0.3719806763285024,0.4514147688060731,0.4703069454353298,0.16190476190476188,0.08737060041407868
random,32,14,False,native32@FC4,native32,fc4,fixed_topology_shrinkage,False,True,0.29631712927157905,0.4592326139088729,0.45891994478951,1.4105466178798844,0.15424785061389112,0.37142857142857144,0.4514147688060731,0.08447653671105505,0.080952380952381,0.04798136645962735
random,32,14,False,native32@FC4,native32,fc4,operator_confusion_shrinkage,False,True,0.29631712927157905,0.4580335731414868,0.4577467218771566,1.4162720973280247,0.15186600511562673,0.36666666666666664,0.4514147688060731,0.07051340999622568,0.08571428571428574,0.04918909592822637
random,32,14,False,native32@FC5,native32,fc5,uniform_prior_match,False,True,,0.38489208633093525,0.3852311939268461,1.4032809661612131,0.15732130737526034,0.19523809523809524,0.4514147688060731,0.07833793925715048,0.23333333333333334,0.13381642512077296
random,32,14,False,native32@FC5,native32,fc5,fixed_topology_shrinkage,False,True,0.23876796481172546,0.37410071942446044,0.3743443754313319,1.5197527950162455,0.20543035471535614,0.08095238095238096,0.4514147688060731,0.4207467062901806,0.28095238095238095,0.2050897170462388
random,32,14,False,native32@FC5,native32,fc5,operator_confusion_shrinkage,False,True,0.23876796481172546,0.37290167865707435,0.3731366459627329,1.5202591756665529,0.2043397064122795,0.08095238095238096,0.4514147688060731,0.42176495602073655,0.28095238095238095,0.20388198757763976
random,32,14,False,native32@FC6,native32,fc6,uniform_prior_match,False,True,,0.434052757793765,0.43348861283643897,1.3787210681256332,0.1617406675088481,0.34299516908212563,0.4514147688060731,0.5283640559353046,0.1952380952380952,0.101432022084196
