held_out_reference,batch_size,prior_match_mse_from_source_subjects,nested_topology_mse,prior_match_weight,topology_weight,n_source_views,n_random_source_resamples,target_reference_labels_used
fc4,32,0.06979226879776354,0.029389154682841735,0.29631712927157905,0.703682870728421,46,20,False
fc4,64,0.022628135355342492,0.029389154682841735,0.5649881926041918,0.43501180739580825,46,20,False
fc4,128,0.013748843235637295,0.029389154682841735,0.6812823056457217,0.3187176943542783,46,20,False
fc4,256,0.006158610388292299,0.029389154682841735,0.8267511227226689,0.17324887727733107,46,20,False
fc4,450,5.7852323281209204e-05,0.029389154682841735,0.9980353750970624,0.001964624902937584,46,1,False
fc5,16,0.14574100100526619,0.021910566122118138,0.13069109044158317,0.8693089095584168,47,20,False
fc5,32,0.06985453368679119,0.021910566122118138,0.23876796481172546,0.7612320351882745,47,20,False
fc5,64,0.022728148684958253,0.021910566122118138,0.49084222556167206,0.509157774438328,47,20,False
fc5,128,0.013773655180421292,0.021910566122118138,0.6140127295017895,0.38598727049821047,47,20,False
fc5,256,0.006214715242487005,0.021910566122118138,0.7790345574886214,0.22096544251137862,47,20,False
fc5,450,5.7980016867726214e-05,0.021910566122118138,0.9973607713272917,0.0026392286727082714,47,1,False
fc6,16,0.14391442525442993,0.029480942313711338,0.17002151053502543,0.8299784894649745,47,20,False
fc6,32,0.06941945095013582,0.029480942313711338,0.2980872101798612,0.7019127898201388,47,20,False
fc6,64,0.02239823546630228,0.029480942313711338,0.5682615564710979,0.4317384435289021,47,20,False
fc6,128,0.013601669339256812,0.029480942313711338,0.6842886534173298,0.3157113465826702,47,20,False
fc6,256,0.006124963477130636,0.029480942313711338,0.8279790012052998,0.17202099879470023,47,20,False
fc6,450,5.750473537596707e-05,0.029480942313711338,0.9980532241495158,0.0019467758504841948,47,1,False
fz,16,0.1462274019771109,0.02962665378315269,0.16847296273645115,0.8315270372635488,46,20,False
fz,32,0.0697630630393788,0.02962665378315269,0.2980857047420058,0.7019142952579942,46,20,False
fz,64,0.022465987425886902,0.02962665378315269,0.568730114187637,0.43126988581236303,46,20,False
fz,128,0.013689143610891168,0.02962665378315269,0.6839687958099672,0.31603120419003283,46,20,False
fz,256,0.006176646071304013,0.02962665378315269,0.827483888456858,0.17251611154314195,46,20,False
fz,450,5.7711734128425785e-05,0.02962665378315269,0.9980558205263027,0.001944179473697294,46,1,False
o1,16,0.1425537151259394,0.03178365147643955,0.18231118259879603,0.817688817401204,47,20,False
o1,32,0.06825806199722208,0.03178365147643955,0.3177039893944575,0.6822960106055425,47,20,False
o1,64,0.022397973054993,0.03178365147643955,0.5866131137873285,0.4133868862126715,47,20,False
o1,128,0.013398877198732388,0.03178365147643955,0.703450037180076,0.29654996281992396,47,20,False
