condition,batch_size,repeat,target_view,montage,held_out_reference,stress_construction_uses_labels,true_batch_prior_audit_only,soft_mean_prior,weak_confusion_prior,regularized_confusion_prior,soft_mean_prior_rmse,weak_confusion_prior_rmse,regularized_confusion_prior_rmse,uniform_bias_rmse,fixed_shrinkage_bias_rmse,soft_mean_shrinkage_bias_rmse,weak_confusion_shrinkage_bias_rmse,candidate_bias_rmse,prior_match_weight,topology_bias,uniform_bias,fixed_bias,candidate_bias,oracle_bias_audit_only,candidate_prior_displacement_from_nominal,candidate_update_norm_from_topology,target_reference_labels_used_for_candidate
random,256,1,native16@C3,native16,c3,False,"[0.27734375, 0.25390625, 0.23828125, 0.23046875]","[0.19871619714999375, 0.2301283817439224, 0.2027185500583205, 0.3684368710477635]","[0.20642236310715958, 0.22223712413504695, 0.2635698908685861, 0.3077706218892074]","[0.24564140182356964, 0.24698705834204226, 0.25137636748397185, 0.25599517235041636]",0.08223075327785853,0.05623137782059486,0.021656375695335257,0.17876066460777315,0.1388630797719034,0.16604968444150572,0.0863783708017026,0.1286364378022487,0.8242132349091102,"[0.6927965267470225, -0.5390876004716776, -0.7950237704133931]","[1.0662347458211878, -0.7257039352698461, -0.8637136842102879]","[1.0005892493288373, -0.6928992534625577, -0.8516389064695598]","[0.981499296133012, -0.7057004031377048, -0.8446341336992608]","[0.789657433427771, -0.660708745345045, -0.7406415866864722]",0.008118600523487465,0.33700193353855423,False
random,256,1,native16@C4,native16,c4,False,"[0.27734375, 0.25390625, 0.23828125, 0.23046875]","[0.24881498121243437, 0.17507926694413348, 0.1912256413703143, 0.384880110473118]","[0.27403831198331674, 0.13849219401008905, 0.2535942804447985, 0.33387521356179567]","[0.2548681626291743, 0.2355855824179258, 0.25001242433990545, 0.25953383061299445]",0.0909459763443298,0.0778760487060764,0.021349462819644945,0.08065460168824233,0.05737869448272829,0.2630470258162252,0.3616185196458467,0.06075593701715754,0.827086198330777,"[0.28383679960620395, 0.04267736189354593, -0.5669231385460688]","[0.32778240399379666, 0.2657236100167021, -0.683234670694504]","[0.32018360247248634, 0.22715583530567035, -0.663122801492746]","[0.3530242180712978, 0.15882220809258452, -0.6662491419793531]","[0.2871830494690919, 0.17437942213720123, -0.5856466280187804]",0.017954623976457747,0.16775630876509875,False
random,256,1,native16@CP1,native16,cp1,False,"[0.27734375, 0.25390625, 0.23828125, 0.23046875]","[0.23695858012617718, 0.1907587767436486, 0.1899977974810021, 0.38228484564917237]","[0.25675289584990957, 0.15935660264976326, 0.2562505791114923, 0.3276399223888349]","[0.2525196364235204, 0.23843181812952255, 0.2503703191140795, 0.2586782263328776]",0.0880312217479005,0.06915336691156515,0.021199143871818156,0.11036141848773293,0.10131624419382644,0.2633833063921184,0.31576016821339126,0.11312985867464125,0.8298954480046634,"[0.33899296960316916, -0.10690708849019487, -0.594914325521378]","[0.4213825529427041, 0.028536779336315755, -0.6242810138256268]","[0.4073677097796501, 0.005497160879171598, -0.6192856064680459]","[0.4244894243941444, -0.05030523000419246, -0.6185004289235484]","[0.2729219947839517, 0.0033974811162997493, -0.5065253072629708]",0.01468400994367945,0.10521272945605294,False
random,256,1,native16@CP2,native16,cp2,False,"[0.27734375, 0.25390625, 0.23828125, 0.23046875]","[0.23570220461115554, 0.19284523480929627, 0.20065172574780293, 0.37080083483174486]","[0.254921758103387, 0.16758918973836082, 0.25590183593767546, 0.32158721622057673]","[0.25215448404110574, 0.23949578525865733, 0.2503611078292419, 0.2579886228709951]",0.08150389715707046,0.06435534272304169,0.020889153774266558,0.16812489131023944,0.15089380494917853,0.25385272724457353,0.3093017605059661,0.16147676376412579,0.8279167807383934,"[0.2347649013879981, 0.1770449093578399, -0.5111939415072901]","[0.34511869291586894, 0.31474959841907746, -0.6872291447194065]","[0.3261286572120287, 0.29105293221800116, -0.6569364402472945]","[0.34051799547988126, 0.2427309718785749, -0.6562118260983725]","[0.0817245068305003, 0.295969904164007, -0.5644742545750552]",0.013376427888451605,0.1911244687913012,False
random,256,1,native16@CP3,native16,cp3,False,"[0.27734375, 0.25390625, 0.23828125, 0.23046875]","[0.2138560010323326, 0.24333385482161457, 0.21266445212029636, 0.33014569202575683]","[0.21345711666281236, 0.23835609777936267, 0.26044727821181124, 0.2877395073460137]","[0.24611840694520015, 0.24894938753090398, 0.2510919043154568, 0.25384030120843915]",0.06069222131790279,0.04498494639020381,0.02067567897498348,0.09507468359471848,0.0849109422647074,0.1954347362770009,0.15125148594977625,0.08595278918599703,0.8244893256866777,"[0.5132072848777876, -0.3121485967766827, -0.7350738779953186]","[0.7501899107365876, -0.5752957462638901, -0.9502085727919166]","[0.7085969302715678, -0.5291106126137617, -0.9124501374399749]","[0.6872275319047982, -0.5306964977305829, -0.9054485982908812]","[0.7549929111902552, -0.5884429315224567, -0.7861303320397484]",0.005666632122252406,0.3272212962239603,False
random,256,1,native16@CP4,native16,cp4,False,"[0.27734375, 0.25390625, 0.23828125, 0.23046875]","[0.21461695847280052, 0.21236643486331255, 0.20696250016017098, 0.3660541065037156]","[0.22815797968446433, 0.19936833790648173, 0.2599286958465927, 0.31254498656246116]","[0.24852918969650836, 0.2438348281618235, 0.2509051531918242, 0.25673082894984395]",0.07909560608317058,0.056122064237230276,0.021099598016848808,0.19303947084012615,0.15570714978913966,0.2014141308313829,0.17913869785322378,0.154636329176725,0.8296512447021434,"[0.3016364438651555, 0.2626620789196858, -0.5915519182302846]","[0.6029758569030658, 0.20868787614781176, -0.8227755236115811]","[0.551643062969871, 0.2178823144081946, -0.7833868702393945]","[0.5474119191458288, 0.1907032376638213, -0.7793292262616001]","[0.3159294975719638, 0.2412653035431559, -0.6544430825143026]",0.009289563358728367,0.31755940624679196,False
random,256,1,native16@CPz,native16,cpz,False,"[0.27734375, 0.25390625, 0.23828125, 0.23046875]","[0.22949796484054358, 0.1874586394587229, 0.1935810454105354, 0.38946235029019766]","[0.2519734336873437, 0.1594769063873441, 0.2573597917568072, 0.3311898681685051]","[0.25198073564362944, 0.23850166139951384, 0.2504916792923467, 0.25902592366451005]",0.09217046344647133,0.0708330577583685,0.02147784089707385,0.16527506417461982,0.1411653033728308,0.23530458397021384,0.2926458468449967,0.14439889124711291,0.8308634702040607,"[0.2247807606375019, 0.12371171774247432, -0.5362261514561408]","[0.40021143073312704, 0.26115291398236357, -0.6769968181303614]","[0.37053969597337677, 0.23790658699934603, -0.6531873560720228]","[0.38385755077463835, 0.1845305821243174, -0.6507582155064373]","[0.1574857222373754, 0.1872411496066669, -0.5444493849757318]",0.014759544396269798,0.20523633479638245,False
random,256,1,native16@Cz,native16,cz,False,"[0.27734375, 0.25390625, 0.23828125, 0.23046875]","[0.21938476372896257, 0.2436657554132129, 0.2144424019388421, 0.3225070789189822]","[0.21804528136278017, 0.2380933020632145, 0.2593134077775787, 0.2845480087964266]","[0.24663910383281912, 0.24886291252717604, 0.2509680414548542, 0.2535299421851506]",0.05590942784099578,0.042229360633103015,0.02037758456942321,0.10768104811663157,0.09129236574816232,0.14598198985786154,0.05775125511766308,0.08288486941611752,0.8272683280790796,"[0.24313466973417663, 0.0410577590722985, -0.4968786607953495]","[0.3812390303619529, -0.1372882336396997, -0.6508663292098004]","[0.35738403325114737, -0.10648223213815997, -0.6242677817893679]","[0.34024782903878875, -0.1098291497002366, -0.6190658181535622]","[0.2652643436562392, -0.15713976345081118, -0.5061548466724458]",0.005097664863076671,0.21708875229346852,False
random,256,1,native16@FC1,native16,fc1,False,"[0.27734375, 0.25390625, 0.23828125, 0.23046875]","[0.21623259644397128, 0.24058688459124178, 0.206786785644344, 0.3363937333204434]","[0.2166303342867446, 0.23149216502261283, 0.2602874040529639, 0.29159009663767865]","[0.2466080961434497, 0.2480428987366472, 0.25105098328204734, 0.25429802183785577]",0.06349012120071605,0.04584920905520114,0.02067582882525021,0.20772346715402903,0.19160632117094767,0.2031906285330376,0.1114966299619178,0.18303803313833988,0.826426304232451,"[0.49998696175754376, -0.27831575714912415, -0.6254004295081086]","[0.6729594232454126, -0.4920300146647808, -0.6246891385782273]","[0.6429359538389532, -0.4549348411495706, -0.6248125999736928]","[0.6287526116882258, -0.4625449714397718, -0.6201498413674601]","[0.3481644363716098, -0.4634513508562549, -0.4725753887196479]",0.0059087066863169,0.22483007956241766,False
random,256,1,native16@FC2,native16,fc2,False,"[0.27734375, 0.25390625, 0.23828125, 0.23046875]","[0.23354261559943512, 0.22226659040207464, 0.20896138371449616, 0.3352294102839943]","[0.23978379589032328, 0.20651860508989417, 0.2564920689720992, 0.29720553004768335]","[0.2496959845256279, 0.24460761145167986, 0.2505557667566061, 0.2551406372660862]",0.06073314156287986,0.045939554801975216,0.02006383187141017,0.11404889968223354,0.10503808378211654,0.1634012483990638,0.11154229717863481,0.10056908655433537,0.8263229303612716,"[0.2104146301966773, 0.046152975147836534, -0.46578603048746103]","[0.2878025079459661, -0.03791203278525607, -0.5674032213650781]","[0.2743620081129095, -0.023311868548280087, -0.5497546454285342]","[0.27628644792212037, -0.04828596027051396, -0.5477830324272178]","[0.1437670919154687, -0.09284454894365189, -0.4438812712767897]",0.007476985211563192,0.1413552872039594,False
random,256,1,native16@FC3,native16,fc3,False,"[0.27734375, 0.25390625, 0.23828125, 0.23046875]","[0.22267025052250713, 0.15221241650207, 0.18370960234933137, 0.44140773062609184]","[0.2620931282728761, 0.1155372427096675, 0.2584119597094859, 0.36395766930797047]","[0.25397302160678176, 0.2328123077950073, 0.2504586222484566, 0.2627560483497543]",0.12329248313614216,0.0969575947167025,0.02335542427885157,0.09019945986406247,0.058380914242527684,0.2931191724253466,0.46113616289698495,0.09019150185088017,0.8236263671347903,"[0.7462566540884326, -0.6298367730201302, -0.7820065118836357]","[1.16558573288973, -0.33396048001574713, -0.973755231798518]","[1.0916271398955235, -0.38614525669162136, -0.9399358134698765]","[1.11241235184231, -0.45999261265402425, -0.9395013717358139]","[1.011572333208709, -0.35283488621125597, -0.9919611975451303]",0.021774498108787035,0.43326858262278095,False
random,256,1,native16@FC4,native16,fc4,False,"[0.27734375, 0.25390625, 0.23828125, 0.23046875]","[0.218700557620655, 0.19400222530856157, 0.19643386848482638, 0.3908633485859573]","[0.23983969811388872, 0.1715589873211118, 0.25936470711829657, 0.3292366074467029]","[0.25038248233889077, 0.24017382702197773, 0.2507500726792397, 0.2586936179598919]",0.0928778051822665,0.0677997555439052,0.021607892684739886,0.09002802502921996,0.06938857078356317,0.1899865381674795,0.24608912742285452,0.08339355711556082,0.8267511227226689,"[0.16926294120895585, 0.13228992257749372, -0.4998958844108563]","[0.3844387233412985, 0.12327633599291733, -0.4949293784832423]","[0.3471597606695985, 0.1248379297489372, -0.49578982005919264]","[0.35298258902387125, 0.08209695387173069, -0.49351941518762793]","[0.23468756988642275, 0.16367912878460572, -0.47888748814725923]",0.013146922468405858,0.1905594460017373,False
random,256,1,native16@Fz,native16,fz,False,"[0.27734375, 0.25390625, 0.23828125, 0.23046875]","[0.2264677924896734, 0.18703893420427087, 0.2057791523453418, 0.380714120960714]","[0.24980541405230897, 0.16610011556459428, 0.2571939702948753, 0.3269005000882215]","[0.2516092550362076, 0.23936512962922318, 0.25049717701686497, 0.25852843831770417]",0.0875923210409934,0.06731465406077237,0.021273712617024272,0.17075016902159454,0.11004323363768494,0.21853576452507573,0.2506961626856834,0.11202126202883685,0.827483888456858,"[0.3173634347699217, -0.18439277177185445, -0.4974759386636003]","[0.7528088253579391, -0.13610215821743343, -0.9281403825138967]","[0.6776874797843098, -0.1444330670918747, -0.8538438272809539]","[0.6906542929998306, -0.19300965514801183, -0.8528780893626722]","[0.5504598027309466, -0.18817542117084365, -0.7188317372313973]",0.013735778634637706,0.5154910321612454,False
random,256,1,native16@Pz,native16,pz,False,"[0.27734375, 0.25390625, 0.23828125, 0.23046875]","[0.2076758368434162, 0.17292946987094904, 0.18148761857972034, 0.43790707470591456]","[0.23981494853385799, 0.14260828703796713, 0.26183148890495356, 0.35574527552322127]","[0.25094257002617343, 0.23650359621470546, 0.25091997688538886, 0.2616338568737322]",0.12006980487445729,0.08666670222558638,0.023080706047020144,0.22397200780997864,0.17673131077579013,0.3150900956868786,0.41613025663360836,0.19232555588298464,0.8297069132353873,"[0.16785179903930508, 0.13797006125426042, -0.5696352963329886]","[0.6544086231787402, 0.24311221537072672, -0.715672791822036]","[0.5715513597096489, 0.22520723339715304, -0.6908036159318329]","[0.5807206047519058, 0.1626613392721129, -0.6873346297340289]","[0.2903140080929479, 0.2954154183372672, -0.5924256130621591]",0.017867130061039155,0.4300272584659644,False
random,256,1,native32@C1,native32,c1,False,"[0.27734375, 0.25390625, 0.23828125, 0.23046875]","[0.16582220182667856, 0.35063961136930083, 0.29157512017803267, 0.19196306662598808]","[0.11119354224898133, 0.40186025895325217, 0.28672283887715244, 0.20022335992061413]","[0.22949317182849446, 0.2711832690372333, 0.2548121378293308, 0.2445114213049415]",0.08080427457664424,0.11484516909195938,0.027652486723461364,0.6143027687368929,0.5019968674584011,0.12553726333739787,0.29793760237122874,0.40647202883279665,0.8256089056217709,"[0.38698379764259105, 0.21741247028566335, -0.08826701295268768]","[1.2227615048325342, -0.40494685751602666, -0.4909941428093974]","[1.0770093158187528, -0.29641293324419093, -0.4207621178978826]","[0.9584786629245797, -0.1683755343123951, -0.3997393713597238]","[0.3933723844607391, 0.16198356819143633, -0.14055548277102156]",0.030373377410814657,0.7566067641695197,False
random,256,1,native32@C2,native32,c2,False,"[0.27734375, 0.25390625, 0.23828125, 0.23046875]","[0.1836641733216558, 0.3181071328583057, 0.2855576286093905, 0.21267106521064794]","[0.1422916211932257, 0.3632952969170773, 0.27924945133301365, 0.21516363055668325]","[0.23417920865173206, 0.2658909863498481, 0.2537912961222614, 0.24613850887615848]",0.06214786803402679,0.08960703276292636,0.0249645469072309,0.4659692455616062,0.3807069226878378,0.07002228088837337,0.21671471256691743,0.30764157667240144,0.827699119891517,"[0.15046783024032698, 0.5027877777796661, 0.041552954735413705]","[0.8803222281187223, 0.19564965508719817, -0.33223687540381]","[0.7545676730132278, 0.24856982394197763, -0.2678325586952214]","[0.6607152140779053, 0.3429126736255016, -0.2492034078067104]","[0.2733597591931193, 0.6127278537754217, -0.0020485186701412477]",0.02306742131324326,0.6086474381775752,False
random,256,1,native32@C3,native32,c3,False,"[0.27734375, 0.25390625, 0.23828125, 0.23046875]","[0.14019060853034995, 0.3924643497860264, 0.3046898485062577, 0.16265519317736557]","[0.06885866806898311, 0.4541033860537165, 0.2980519547917027, 0.17898599108559776]","[0.22311454749701062, 0.2783631947367222, 0.25631837499507387, 0.24220388277119329]",0.10841830066438309,0.1498064870830269,0.03163068039582285,0.7443434191050027,0.5906982229836376,0.23322325752541073,0.5217394481777298,0.47747449817999005,0.8242132349091102,"[0.65101385917532, -0.0361209054483638, -0.2682516818082252]","[1.7139953127533598, -0.9911401413262082, -0.884181712682153]","[1.5271372416772642, -0.8232603992516685, -0.7759093650324933]","[1.3784998202030265, -0.661988453727418, -0.7494554720993234]","[0.6641856900065094, -0.3999059040728638, -0.42539722146394565]",0.04034847801822761,1.0735469711529904,False
random,256,1,native32@C4,native32,c4,False,"[0.27734375, 0.25390625, 0.23828125, 0.23046875]","[0.18814290391843758, 0.31548802526659947, 0.2840849482183183, 0.21228412259664473]","[0.14821146740885394, 0.35823298422269656, 0.2780809228377248, 0.21547462553072472]","[0.2350226529232584, 0.2651612244539941, 0.253632624345158, 0.2461834982775895]",0.059535211074888676,0.08568554663326076,0.024496773846020125,0.5616583511307398,0.47750908931914327,0.17952522575542143,0.15688473140436981,0.41068494042532155,0.827086198330777,"[0.18419889348045945, 0.5649192750163198, -0.028706198675302275]","[0.8911884459890427, 0.25583258890412347, -0.4020447814398252]","[0.7689401947243608, 0.30927794284512516, -0.33748938778421167]","[0.6817156339935888, 0.398294220540064, -0.3212094883472899]","[0.17299327653562505, 0.7462835814743586, 0.03388391989257418]",0.02195325254789743,0.6007037459005549,False
random,256,1,native32@C5,native32,c5,False,"[0.27734375, 0.25390625, 0.23828125, 0.23046875]","[0.17105217079846818, 0.34291310473519887, 0.28652342909821193, 0.1995112953681212]","[0.1192027229198861, 0.3913810890959628, 0.2838695278349712, 0.20554666014917988]","[0.23071524620597297, 0.2697487607049496, 0.25445233249844734, 0.24508366059063016]",0.0750096524462637,0.10794363977199521,0.026927226148685174,0.5861674796228669,0.4945318485290053,0.19694874672897192,0.2839626492814615,0.4156917812610714,0.8306083565854685,"[1.0638502091239663, -0.30695882781859274, -0.5923489864983057]","[1.7335750634694127, -0.9103821698310566, -0.9319882415148469]","[1.62012926975628, -0.8081672982528764, -0.8744561899395078]","[1.514385445684896, -0.6925461126713195, -0.8581695212085021]","[0.9220157123031648, -0.45785409261236715, -0.5228834855346131]",0.0283885352940664,0.6498616085727217,False
random,256,1,native32@C6,native32,c6,False,"[0.27734375, 0.25390625, 0.23828125, 0.23046875]","[0.17372889637043992, 0.3379193340660116, 0.29060274039821415, 0.1977490291653348]","[0.12464816706089701, 0.38652999321759607, 0.284082918688194, 0.20473892103331295]","[0.23148989515705207, 0.26906112672807997, 0.25443670913387806, 0.2450122689809899]",0.07348869755946613,0.10448063847842504,0.026479988183429466,0.6086838848765393,0.5192343218713295,0.1637784219338143,0.24709035279087455,0.43694672408780566,0.8282161872471837,"[0.32133916251972117, 0.7154931833722471, -0.1966015126078631]","[0.9810930908809501, 0.23670276447833347, -0.5860429542572411]","[0.8677580455884097, 0.31895120814544803, -0.5191432185667575]","[0.7576762857941071, 0.4285489001479083, -0.49704167851482395]","[0.1937570377708127, 0.7478733690185932, -0.10615258380573385]",0.02739548105249261,0.6024876763160375,False
random,256,1,native32@CP1,native32,cp1,False,"[0.27734375, 0.25390625, 0.23828125, 0.23046875]","[0.18472309284131172, 0.32099778957214037, 0.27460076711317805, 0.21967835047336964]","[0.1409153770000956, 0.36282535729484133, 0.2765422368475118, 0.21971702885755132]","[0.23402965548931773, 0.2658443162327019, 0.25351781584504995, 0.24660821243293043]",0.060239938703376204,0.08952035455048289,0.025056253685613143,0.535218265328341,0.45146998213484596,0.12090337151394115,0.15813623103188512,0.37365570755092337,0.8298954480046634,"[0.2876096982516754, 0.3288062465792046, -0.07278006939503079]","[1.0287949328146193, -0.0397878400095258, -0.3305368437280757]","[0.9027159505437314, 0.022911691957780478, -0.28669124310639005]","[0.8063350049109617, 0.1227979621206643, -0.27101685943380066]","[0.3192825312041081, 0.4838182146352212, -0.04452176349019343]",0.023021153574301005,0.5922948437722523,False
random,256,1,native32@CP2,native32,cp2,False,"[0.27734375, 0.25390625, 0.23828125, 0.23046875]","[0.19320140587520485, 0.3160664354642308, 0.285697524010038, 0.2050346346505263]","[0.15417886455827323, 0.3561310558749601, 0.2780925049488545, 0.21159757461791218]","[0.23580539141864662, 0.26479605841172693, 0.25360667211966625, 0.2457918780499601]",0.05881968207234794,0.08300686300383715,0.024050415678625196,0.4721905870345342,0.39647683873865336,0.10160187591556848,0.1599149675877319,0.32753710283937076,0.8279167807383934,"[0.15474283974945996, 0.6187279804698161, 0.01654637183234503]","[0.7938026090398136, 0.3399722348431205, -0.3392388599426727]","[0.68383114663975, 0.3879414209382318, -0.2780141918930908]","[0.5975676002170406, 0.4787813483937938, -0.26179124235812723]","[0.1914952963439217, 0.7845499049202805, -0.009893375999335397]",0.021239741792833822,0.5414338886566262,False
random,256,1,native32@CP3,native32,cp3,False,"[0.27734375, 0.25390625, 0.23828125, 0.23046875]","[0.17194100188974185, 0.35561294896263274, 0.3016000549072949, 0.1708459942403307]","[0.11815562762245596, 0.4045367863950436, 0.2894599554405506, 0.18784763054194986]","[0.2302882363774229, 0.27139422150405956, 0.2550811858054835, 0.24323635631303409]",0.08517355220714846,0.11452754746694625,0.027227284677526754,0.5406211942712226,0.42963100634765194,0.1183396934032164,0.35939151363669547,0.3327610866698468,0.8244893256866777,"[0.4998644108319027, 0.09988677909839892, -0.22592239527053204]","[1.2238782502585126, -0.5636798452430737, -0.7148927403347991]","[1.0968060930885708, -0.4472168195530868, -0.6290732253533518]","[0.9773949560521589, -0.3135280336151187, -0.6085957220913842]","[0.5743750823081002, -0.009148907837872802, -0.33089417084707745]",0.030295736729632424,0.7385026093721313,False
random,256,1,native32@CP4,native32,cp4,False,"[0.27734375, 0.25390625, 0.23828125, 0.23046875]","[0.1940249470265036, 0.3142295240175749, 0.28479944058632606, 0.20694608836959552]","[0.15563632470046582, 0.3539442462498552, 0.2775374684989961, 0.21288196055068298]","[0.23603376320324554, 0.26450088792226006, 0.2535363495462178, 0.24592899932827647]",0.057658863114745856,0.08165574676760856,0.023929577583553928,0.46048024796879994,0.3869194000154767,0.11599641878822665,0.18677294194064883,0.32238647226152,0.8296512447021434,"[0.22090531784475206, 0.698313451774421, -0.06469169775488093]","[0.8288469080499609, 0.4279711552111205, -0.4326431969166317]","[0.7252848148647039, 0.4740236289350428, -0.3699631170244471]","[0.6407274817816154, 0.5616589155276022, -0.35303260596549335]","[0.25402286989633294, 0.8272608904579182, -0.050189005155682254]",0.020842512693511173,0.5273192495606286,False
random,256,1,native32@CP5,native32,cp5,False,"[0.27734375, 0.25390625, 0.23828125, 0.23046875]","[0.16677149032099442, 0.3540248862554753, 0.2920981179714028, 0.18710550545212762]","[0.11122854572831131, 0.40423471506396425, 0.28719651351150455, 0.19734022569621987]","[0.2294460240885323, 0.2714731109425041, 0.2548704532245209, 0.24421041174444286]",0.08219883240069106,0.11584808007219892,0.027689446012815516,0.630394205052638,0.5269000583154774,0.3170544661614943,0.413322568856437,0.4545111529014241,0.8235959602124316,"[0.8818298259256216, -0.07729962566063903, -0.5215650460956937]","[1.6578939191523518, -0.7393355248222375, -0.9606737959105368]","[1.5209930779730807, -0.6225497177257362, -0.8832132385371299]","[1.405069151201966, -0.49728287456311, -0.8641635686207503]","[0.721601827169693, -0.4558654238390254, -0.47570742426076335]",0.030672480599055158,0.7533518889009775,False
random,256,1,native32@CP6,native32,cp6,False,"[0.27734375, 0.25390625, 0.23828125, 0.23046875]","[0.17053531932972582, 0.34980736607883683, 0.2924851524159793, 0.18717216217545773]","[0.1171330182464216, 0.39863990855736964, 0.2864009035822498, 0.19782616961395905]","[0.2302971530854031, 0.27068117380626755, 0.2547475112920735, 0.244274161816256]",0.079714682590133,0.1117993175331956,0.027186887953137902,0.6164319001537014,0.5242240772642609,0.19515923863066417,0.32042457516544925,0.4365755411009455,0.8283028324277083,"[0.41903522817834027, 0.840670922315046, -0.26749128216939255]","[1.071449566293477, 0.29304113849012464, -0.673205807505266]","[0.9594318723555567, 0.38706762125109007, -0.6035457726621598]","[0.8384847535609584, 0.5099513542302969, -0.5801708173162157]","[0.2658665594557756, 0.7714321140874228, -0.1612068268981737]",0.029516727679739053,0.6189360457733093,False
random,256,1,native32@CPz,native32,cpz,False,"[0.27734375, 0.25390625, 0.23828125, 0.23046875]","[0.17654704504810886, 0.3363370925852839, 0.2827616314620004, 0.20435423090460683]","[0.127321707275371, 0.38197176144835615, 0.2814839666635656, 0.20922256461270727]","[0.23192668256666327, 0.26844452960761445, 0.25414441152453937, 0.24548437630118308]",0.0700273017848524,0.10152002714541475,0.026225848484671764,0.5557277131411161,0.4622745341639686,0.08927229299252182,0.24017445816347927,0.373839986679469,0.8308634702040607,"[0.15574563674100292, 0.5681710315829029, -0.008987213667723759]","[0.940402753753815, 0.1046473443680992, -0.3376745144583629]","[0.8076885719025817, 0.18304613230182948, -0.2820814850146401]","[0.697652866750218, 0.297313177430039, -0.26318979498542283]","[0.2425339131448546, 0.674252915594201, 0.0014839263837541365]",0.026540770142676175,0.6569980026157887,False
random,256,1,native32@Cz,native32,cz,False,"[0.27734375, 0.25390625, 0.23828125, 0.23046875]","[0.15984029937452582, 0.35994519504801104, 0.2977594092553239, 0.18245509632213938]","[0.10193361365836373, 0.41431908744357804, 0.2901552250565671, 0.1935920738414911]","[0.2280725466455455, 0.27288414603263855, 0.2552431966935427, 0.2438001106282733]",0.08788384542065675,0.12303636950182668,0.02851861159689101,0.5930092445775449,0.47194085436539934,0.10128000339579468,0.39517257956535723,0.36543796126894706,0.8272683280790796,"[0.17152994826185114, 0.5157066841420623, 0.023627946461464933]","[1.071660304881912, -0.1503479093246828, -0.44919464643660484]","[0.9161792834361546, -0.03529918580456293, -0.36752320944333655]","[0.7851800463423011, 0.10592955445578556, -0.34309024562623774]","[0.3286625752272321, 0.44898355030961073, -0.07006924807359693]",0.0327173820780901,0.823993914598975,False
random,256,1,native32@F1,native32,f1,False,"[0.27734375, 0.25390625, 0.23828125, 0.23046875]","[0.20422339023584196, 0.32065611394918664, 0.2805339828758892, 0.19458651293908227]","[0.16475435657676735, 0.35252684926066874, 0.27618702619734964, 0.20653176796521436]","[0.23719791423357128, 0.26415276325896264, 0.2533650991979085, 0.2452842233095576]",0.05673393984479655,0.07812205368524641,0.023257793959029213,0.5413344042985795,0.5000448096267844,0.28199232014382536,0.22942113129220537,0.44117884891362513,0.8146533805374534,"[0.6050578069801966, -0.032460699963973244, -0.17710376964395655]","[0.8211012719849595, -0.35518695165139313, -0.38829284267081765]","[0.7810583460893518, -0.29537073188931084, -0.34914966191786007]","[0.6955574279680418, -0.21305793614950055, -0.32795842677396325]","[0.090798666656699, -0.03055194162006154, 0.10201219171553845]",0.019943834893047126,0.25211638323323343,False
random,256,1,native32@F2,native32,f2,False,"[0.27734375, 0.25390625, 0.23828125, 0.23046875]","[0.16979795927694186, 0.34075712834437755, 0.2981290145488658, 0.1913158978298144]","[0.12019618363122586, 0.39270814423663647, 0.28686392393168414, 0.2002317482004535]","[0.2307983421717173, 0.2699080248310411, 0.25475989378874175, 0.24453373920849986]",0.07782010171863465,0.10866908017403662,0.02688820099130823,0.673557413034915,0.5551553125998724,0.17544410786830017,0.2839120251627087,0.4657986295488768,0.828822762419228,"[0.13948182067275894, 0.3238956587061727, 0.073562251571404]","[1.063787368710455, -0.16549775763367255, -0.5135652729789179]","[0.9055672983167807, -0.0817247445344012, -0.4130624052187568]","[0.7851309880893761, 0.037746128765022646, -0.38632630551728503]","[0.14663228693112276, 0.32661675155167824, 0.013396425608815106]",0.028593175968202506,0.8427584979176588,False
random,256,1,native32@F3,native32,f3,False,"[0.27734375, 0.25390625, 0.23828125, 0.23046875]","[0.23647517411759478, 0.2735575190246473, 0.2623787157890209, 0.22758859106873716]","[0.21589178807048112, 0.29104405227151464, 0.26217910277748746, 0.23088505688051686]","[0.24487027719355084, 0.25567487905319375, 0.2515197378578201, 0.2479351058954354]",0.025716706835524947,0.03783794610354262,0.019608579970682834,0.28486772836748253,0.2889066495158524,0.23440121994148694,0.21371127687046762,0.27121182963245655,0.817605686488689,"[0.9943392802918373, -0.35324630415453445, -0.4541694517234393]","[0.903306391098295, -0.2583135585303391, -0.4834229657610882]","[0.9199102724297024, -0.2756287514982081, -0.4780872911503977]","[0.884668799176346, -0.24269770280920464, -0.4684637959602079]","[0.6133225332027321, -0.23035802456188162, -0.08520604211733616]",0.008067942684410884,0.15637434560909033,False
