seed,probe_seed,reference_seed,encoder,defense,train_view,test_view,n_train,n_val,n_test,probe,selected_c,selected_epoch,validation_balanced_accuracy,accuracy,balanced_accuracy,macro_f1,macro_auroc_ovr,paired_cosine_to_car,relative_l2_to_car,linear_cka_to_car,balanced_accuracy_gap_from_car
42,42,7,reve,none,car,car,6300,1734,1803,reve_token,,11,0.5235765673165966,0.5884636716583472,0.5883246386256558,0.5874414505764824,0.8284913140915139,1.0,0.0,1.0,0.0
42,42,7,reve,none,car,cz,6300,1734,1803,reve_token,,11,0.5235765673165966,0.5646145313366612,0.5645022950012951,0.5688303249849154,0.8117754241076203,0.9802468118460795,0.1913736298905901,0.7696884956064689,0.023822343624360642
42,42,7,reve,none,car,pz,6300,1734,1803,reve_token,,11,0.5235765673165966,0.5762617859123683,0.5758671226970439,0.5737534319222625,0.8194509382411793,0.9796095851304871,0.1962992147883425,0.7506596117282506,0.012457515928611884
42,42,7,reve,none,car,fcz,6300,1734,1803,reve_token,,11,0.5235765673165966,0.5779256794231836,0.5778908442796804,0.5814458770388574,0.818086368096374,0.9796015676877232,0.19487758555681647,0.7725128605043469,0.010433794345975356
42,42,7,reve,none,car,random_linear,6300,1734,1803,reve_token,,11,0.5235765673165966,0.5851358846367166,0.5850269036294371,0.5828051639487354,0.8294598517705147,0.9997478882625613,0.021351401162681874,0.9949260851422678,0.0032977349962186597
