seed,probe_seed,reference_seed,encoder,defense,train_view,training_views,test_view,n_train,n_val,n_test,probe,probe_objective,consistency_weight,selected_c,selected_epoch,validation_balanced_accuracy,accuracy,balanced_accuracy,macro_f1,macro_auroc_ovr,paired_cosine_to_car,relative_l2_to_car,linear_cka_to_car,balanced_accuracy_gap_from_car
7,7,7,reve,none,car,car|pz|fcz,car,6300,1734,1803,reve_token,rule_consistency,1.0,,11,0.5245836865783137,0.5934553521907932,0.5935629189654952,0.595330230689763,0.8325056088389389,1.0,0.0,1.0,0.0
7,7,7,reve,none,car,car|pz|fcz,cz,6300,1734,1803,reve_token,rule_consistency,1.0,,11,0.5245836865783137,0.5829173599556295,0.5828910845446775,0.5857690036574005,0.8272345919969137,0.9802468118460795,0.1913736298905901,0.7696884956064689,0.01067183442081765
7,7,7,reve,none,car,car|pz|fcz,pz,6300,1734,1803,reve_token,rule_consistency,1.0,,11,0.5245836865783137,0.5862451469772602,0.5863457111304479,0.5885214729871908,0.8309685501199162,0.9796095851304871,0.1962992147883425,0.7506596117282506,0.007217207835047312
7,7,7,reve,none,car,car|pz|fcz,fcz,6300,1734,1803,reve_token,rule_consistency,1.0,,11,0.5245836865783137,0.5956738768718802,0.5958108301562266,0.5961310257030621,0.8299409824391835,0.9796015676877232,0.19487758555681647,0.7725128605043469,-0.002247911190731422
7,7,7,reve,none,car,car|pz|fcz,random_linear,6300,1734,1803,reve_token,rule_consistency,1.0,,11,0.5245836865783137,0.596228508042152,0.5963481371092336,0.5972140785351012,0.8334028391646526,0.9997478882625613,0.021351401162681874,0.9949260851422678,-0.002785218143738444
