probe_seed,reference_seed,defense,test_view,n_subjects,n_resamples,confidence,point_gap,bootstrap_mean_gap,ci_lower,ci_upper,probability_gap_positive,ci_excludes_zero
7,7,none,cz,20,10000,0.95,0.01067183442081765,0.010772923571914724,-0.01051545401872675,0.03444731117950866,0.8294,False
7,7,none,pz,20,10000,0.95,0.007217207835047312,0.007363900338870169,-0.007726169440365058,0.021875941075912623,0.836,False
7,7,none,fcz,20,10000,0.95,-0.002247911190731422,-0.002327514356755188,-0.015549093779681902,0.009863324942550064,0.3668,False
7,7,none,random_linear,20,10000,0.95,-0.002785218143738444,-0.002787545755371406,-0.011128326041680367,0.004951888891512493,0.2514,False
