epoch,train_loss,train_ce_loss,train_consistency_loss,validation_car_balanced_accuracy,validation_balanced_accuracy,validation_consistency_loss,validation_prediction_disagreement,learning_rate
1.0,1.4171258698569404,1.4171258698569404,0.0,0.253372708596713,0.2553019160384573,0.0008833649917505682,0.3022222222222222,6.450892358088527e-06
2.0,1.4088663523285476,1.4088663523285476,0.0,0.2488938053097345,0.2505020211952365,0.0009498815634287894,0.05444444444444444,1.6722788633201854e-05
3.0,1.4138726663589478,1.4138726663589478,0.0,0.2622222222222222,0.26172839506172835,0.0021061778534203768,0.5766666666666667,3.3002647113295634e-05
4.0,1.4138594145245023,1.4138594145245023,0.0,0.2769296512852929,0.2735582693418239,0.004150904715061188,0.39111111111111113,5.880448399262659e-05
5.0,1.324527570406596,1.324527570406596,0.0,0.5022986023317881,0.4461028536701472,0.03132525458931923,0.7377777777777778,9.969763961567034e-05
6.0,1.2180241545924433,1.2180241545924433,0.0,0.5666528392330384,0.4964264887780744,0.03945741057395935,0.7533333333333333,9.969763961567034e-05
7.0,1.1250625477896796,1.1250625477896796,0.0,0.5775079452872595,0.492396316196095,0.06100008264183998,0.6666666666666666,9.969763961567034e-05
8.0,1.0917655307275278,1.0917655307275278,0.0,0.6212514924848995,0.5355505220770707,0.06820838898420334,0.6922222222222222,9.969763961567034e-05
9.0,1.0444382948345607,1.0444382948345607,0.0,0.625591814159292,0.5409904246851149,0.07291994988918304,0.6777777777777778,9.969763961567034e-05
10.0,1.0114196052374662,1.0114196052374662,0.0,0.5898428501193989,0.5256216345928735,0.07847294956445694,0.6033333333333334,9.969763961567034e-05
11.0,0.981565948150776,0.981565948150776,0.0,0.6110775302008709,0.5399179035757207,0.09368104487657547,0.6677777777777778,9.969763961567034e-05
12.0,0.9396691610195018,0.9396691610195018,0.0,0.6199036908273634,0.5473401870581074,0.0927329733967781,0.6511111111111111,9.969763961567034e-05
13.0,0.910043036142985,0.910043036142985,0.0,0.5909258673971063,0.5103192698334661,0.10013481229543686,0.6088888888888889,9.969763961567034e-05
14.0,0.9047635432525918,0.9047635432525918,0.0,0.6268703469588426,0.5529424388568932,0.10731446743011475,0.66,9.969763961567034e-05
15.0,0.868396468868962,0.868396468868962,0.0,0.6178081542351455,0.5420193076821027,0.09172181040048599,0.6233333333333333,9.969763961567034e-05
16.0,0.8587127542495727,0.8587127542495727,0.0,0.6499571130074449,0.5752628724383886,0.10799513757228851,0.6377777777777778,9.969763961567034e-05
17.0,0.8382949809674863,0.8382949809674863,0.0,0.6353148265205787,0.5592927718858767,0.10956370830535889,0.6144444444444445,9.969763961567034e-05
18.0,0.8208539772916723,0.8208539772916723,0.0,0.6465452047338109,0.5790077072700597,0.12149213254451752,0.6666666666666666,9.969763961567034e-05
19.0,0.8016206328074137,0.8016206328074137,0.0,0.6478094272369714,0.5644348554728348,0.11785800009965897,0.6611111111111111,9.969763961567034e-05
20.0,0.7836140542560154,0.7836140542560154,0.0,0.6378084176148335,0.570669428251471,0.12638573348522186,0.6788888888888889,9.969763961567034e-05
