probe_seed,reference_seed,defense,test_view,n_subjects,n_resamples,confidence,point_gap,bootstrap_mean_gap,ci_lower,ci_upper,probability_gap_positive,ci_excludes_zero
7,7,none,sparse32@car,20,10000,0.95,0.2694333744672677,0.26954502318919543,0.2303547496202025,0.3076811372489195,1.0,True
7,7,none,sparse16@car,20,10000,0.95,0.32019981217687205,0.32031275255611436,0.2779641483780501,0.3601735918330365,1.0,True
7,7,none,sparse8@car,20,10000,0.95,0.27432596396764153,0.2745537267519858,0.22638765527253696,0.322898400296148,1.0,True
7,7,none,sparse32@cz,20,10000,0.95,0.24942443200902298,0.24957631876005912,0.21498118107258446,0.2845380970650277,1.0,True
7,7,none,sparse16@cz,20,10000,0.95,0.3207541359019275,0.32086400207889787,0.27890079473009705,0.3605596441456553,1.0,True
7,7,none,sparse8@cz,20,10000,0.95,0.3106045586227897,0.3107688939747527,0.26811300500400836,0.3525452176628799,1.0,True
7,7,none,drop_left_motor@cz,20,10000,0.95,0.1760862631791047,0.17613128975603917,0.14652927534528062,0.20422724247831192,1.0,True
7,7,none,drop_right_motor@cz,20,10000,0.95,0.0762781739915459,0.07605732211971608,0.0515879954181249,0.09992358957848717,1.0,True
