seed,probe_seed,reference_seed,encoder,defense,train_view,training_views,test_view,reference_view,montage,n_observed_channels,observed_channel_fraction,missing_channel_fill,channel_policy,n_train,n_val,n_test,probe,probe_objective,consistency_weight,set_queries,set_heads,selected_c,selected_epoch,validation_balanced_accuracy,validation_consistency_loss,validation_prediction_disagreement,accuracy,balanced_accuracy,macro_f1,macro_auroc_ovr,paired_cosine_to_car,relative_l2_to_car,linear_cka_to_car,balanced_accuracy_gap_from_car
7,7,7,reve,none,car,car,car,car,full,64,1.0,none,full,6300,1734,1803,reve_set,car_only,0.0,4,8,,13,0.5594972475095404,0.0,0.0,0.6112035496394898,0.611212242089543,0.6123183203820777,0.8383253221316116,1.0,0.0,1.0,0.0
7,7,7,reve,none,car,car,cz,cz,full,64,1.0,none,full,6300,1734,1803,reve_set,car_only,0.0,4,8,,13,0.5594972475095404,0.0,0.0,0.5740432612312812,0.5739055722260291,0.5759865203293918,0.814476024260536,0.9802468118460795,0.1913736298905901,0.7696884956064689,0.03730666986351383
7,7,7,reve,none,car,car,pz,pz,full,64,1.0,none,full,6300,1734,1803,reve_set,car_only,0.0,4,8,,13,0.5594972475095404,0.0,0.0,0.5662784248474765,0.5659707226599519,0.5681783224144258,0.8198910953573929,0.9796095851304871,0.1962992147883425,0.7506596117282506,0.04524151942959109
7,7,7,reve,none,car,car,fcz,fcz,full,64,1.0,none,full,6300,1734,1803,reve_set,car_only,0.0,4,8,,13,0.5594972475095404,0.0,0.0,0.5834719911259013,0.58334498091672,0.5827760167119994,0.8227805068806714,0.9796015676877232,0.19487758555681647,0.7725128605043469,0.0278672611728229
