epoch,train_loss,train_ce_loss,train_consistency_loss,validation_car_balanced_accuracy,validation_balanced_accuracy,validation_consistency_loss,validation_prediction_disagreement,learning_rate
1.0,1.426100369559394,1.426100369559394,0.0,0.2484222678747015,0.2470701448393189,0.0015178103931248188,0.7177777777777777,6.450892358088527e-06
2.0,1.408723576510394,1.408723576510394,0.0,0.25558035714285715,0.25520502645502646,0.0007327244966290891,0.8333333333333334,1.6722788633201854e-05
3.0,1.4106190699118155,1.4106190699118155,0.0,0.25,0.25,0.0006213631713762879,0.0,3.3002647113295634e-05
4.0,1.4117791666807953,1.4117791666807953,0.0,0.30190664945919365,0.27550292839194024,0.002856795210391283,0.31,5.880448399262659e-05
5.0,1.3791657018661498,1.3791657018661498,0.0,0.32408554572271386,0.2793466622965148,0.014894627034664154,0.14333333333333334,9.969763961567034e-05
6.0,1.2910591952006023,1.2910591952006023,0.0,0.5085189282202557,0.4430214039893243,0.029750850051641464,0.7022222222222222,9.969763961567034e-05
7.0,1.1898929929733277,1.1898929929733277,0.0,0.5341938825677764,0.45651592081440906,0.05077969655394554,0.6733333333333333,9.969763961567034e-05
8.0,1.141671549655773,1.141671549655773,0.0,0.568923347731423,0.4762474198545363,0.048609573394060135,0.6388888888888888,9.969763961567034e-05
9.0,1.088912694895709,1.088912694895709,0.0,0.5746333754740834,0.48786659526150683,0.06516876071691513,0.6466666666666666,9.969763961567034e-05
10.0,1.0676714143046626,1.0676714143046626,0.0,0.5909898247647141,0.5106677650575143,0.0660167708992958,0.6333333333333333,9.969763961567034e-05
11.0,1.04087321528682,1.04087321528682,0.0,0.6077394999297654,0.5280645153423547,0.07424835115671158,0.71,9.969763961567034e-05
12.0,1.0213357697592842,1.0213357697592842,0.0,0.5696256496698975,0.48469909846108217,0.0849352702498436,0.6511111111111111,9.969763961567034e-05
13.0,0.9865438123985573,0.9865438123985573,0.0,0.6120947464531535,0.5250836620702033,0.09533631056547165,0.6844444444444444,9.969763961567034e-05
14.0,0.9628475413499055,0.9628475413499055,0.0,0.6333349136114623,0.5458693431895865,0.09244482964277267,0.6877777777777778,9.969763961567034e-05
15.0,0.9435055448390819,0.9435055448390819,0.0,0.6088554396684928,0.5325682641132494,0.09631377458572388,0.6888888888888889,9.969763961567034e-05
16.0,0.91230398133949,0.91230398133949,0.0,0.630011149740132,0.5446642786908273,0.11080468446016312,0.7022222222222222,9.969763961567034e-05
17.0,0.8937401146358914,0.8937401146358914,0.0,0.6400062333192864,0.5538541520344618,0.10626975446939468,0.6833333333333333,9.969763961567034e-05
18.0,0.8820347649962814,0.8820347649962814,0.0,0.6232167000280938,0.553418053799691,0.10903763025999069,0.6755555555555556,9.969763961567034e-05
19.0,0.8620796135619835,0.8620796135619835,0.0,0.6388262923163366,0.5604982607185778,0.12574298679828644,0.6755555555555556,9.969763961567034e-05
20.0,0.8521566821910717,0.8521566821910717,0.0,0.6143072675235286,0.5443894127218242,0.12405654788017273,0.6788888888888889,9.969763961567034e-05
