held_out_reference,batch_size,prior_match_mse_from_source_subjects,nested_topology_mse,prior_match_weight,topology_weight,n_source_views,n_random_source_resamples,target_reference_labels_used
cp1,32,0.058263145833546415,0.05199259782298686,0.4715636219819375,0.5284363780180625,46,20,False
cp1,64,0.038864279453929215,0.05199259782298686,0.5722472462323617,0.4277527537676383,46,20,False
cp1,128,0.016352862308937195,0.05199259782298686,0.7607322815974605,0.23926771840253946,46,20,False
cp1,256,0.0054493088880044616,0.05199259782298686,0.9051335653702848,0.09486643462971522,46,20,False
cp1,450,5.245413130165561e-05,0.05199259782298686,0.9989921398993371,0.001007860100662894,46,1,False
cp2,16,0.17622805369607208,0.05210825820041364,0.22820837284976586,0.7717916271502341,46,20,False
cp2,32,0.05805412975925651,0.05210825820041364,0.47301315054544923,0.5269868494545508,46,20,False
cp2,64,0.03907920230193827,0.05210825820041364,0.5714410502644677,0.4285589497355323,46,20,False
cp2,128,0.016211076975742388,0.05210825820041364,0.7627161193248821,0.23728388067511785,46,20,False
cp2,256,0.005423173049481372,0.05210825820041364,0.9057354748237508,0.09426452517624917,46,20,False
cp2,450,5.2456815155860246e-05,0.05210825820041364,0.9989943233113234,0.0010056766886765711,46,1,False
cp3,16,0.17641470481160904,0.05155867286614348,0.22616093769959084,0.7738390623004092,46,20,False
cp3,32,0.05842441853311845,0.05155867286614348,0.4687872672988848,0.5312127327011151,46,20,False
cp3,64,0.038863137903852644,0.05155867286614348,0.5702017292851178,0.4297982707148822,46,20,False
cp3,128,0.016462194153406877,0.05155867286614348,0.7579831767114147,0.24201682328858531,46,20,False
cp3,256,0.0054572367139511255,0.05155867286614348,0.9042857203517042,0.09571427964829582,46,20,False
cp3,450,5.24871981077228e-05,0.05155867286614348,0.9989830261896384,0.0010169738103615877,46,1,False
cp4,16,0.1760640913483436,0.050615905807233526,0.22329233475547622,0.7767076652445237,46,20,False
cp4,32,0.05793135057718486,0.050615905807233526,0.4663029494543657,0.5336970505456343,46,20,False
cp4,64,0.03914574244687806,0.050615905807233526,0.5638923392309145,0.43610766076908547,46,20,False
cp4,128,0.016254773076105244,0.050615905807233526,0.7569222662676569,0.2430777337323431,46,20,False
cp4,256,0.005444758464062266,0.050615905807233526,0.9028773822994085,0.0971226177005915,46,20,False
cp4,450,5.25070181687741e-05,0.050615905807233526,0.9989637129872273,0.0010362870127726964,46,1,False
cp5,16,0.1748513738652751,0.05136033445755611,0.22704542942692763,0.7729545705730724,47,20,False
cp5,32,0.058033295087562255,0.05136033445755611,0.46950023206216984,0.5304997679378302,47,20,False
cp5,64,0.03839459426290449,0.05136033445755611,0.5722285693916214,0.42777143060837863,47,20,False
cp5,128,0.016299494829390037,0.05136033445755611,0.7590964239613481,0.24090357603865187,47,20,False
cp5,256,0.005375936813950354,0.05136033445755611,0.9052469135974008,0.09475308640259916,47,20,False
cp5,450,5.202765203778081e-05,0.05136033445755611,0.9989880322571666,0.0010119677428334084,47,1,False
cp6,16,0.17525814571147696,0.04627915346734563,0.20890005267234743,0.7910999473276525,47,20,False
cp6,32,0.057356242117323215,0.04627915346734563,0.4465574064368397,0.5534425935631603,47,20,False
cp6,64,0.03875129048332778,0.04627915346734563,0.5442656925817346,0.45573430741826537,47,20,False
cp6,128,0.016159116485318537,0.04627915346734563,0.7411985229960869,0.2588014770039131,47,20,False
cp6,256,0.005392151697416931,0.04627915346734563,0.8956451423043571,0.1043548576956429,47,20,False
cp6,450,5.207626027075887e-05,0.04627915346734563,0.9988760009052874,0.0011239990947126133,47,1,False
cpz,16,0.17586090610973537,0.05256774207396306,0.2301276240609233,0.7698723759390766,46,20,False
cpz,32,0.05818555798464203,0.05256774207396306,0.4746381556680193,0.5253618443319807,46,20,False
cpz,64,0.038991012986793874,0.05256774207396306,0.5741421673883611,0.4258578326116389,46,20,False
cpz,128,0.016214991875536024,0.05256774207396306,0.7642578166863618,0.23574218331363817,46,20,False
cpz,256,0.005435949711383717,0.05256774207396306,0.9062826943584825,0.09371730564151748,46,20,False
cpz,450,5.243709587238007e-05,0.05256774207396306,0.9990034793362611,0.000996520663738898,46,1,False
cz,16,0.17662402593799043,0.052201208433843904,0.22812697461949702,0.771873025380503,46,20,False
cz,32,0.05799470448138857,0.052201208433843904,0.4737127453538078,0.5262872546461922,46,20,False
cz,64,0.03909124892341434,0.052201208433843904,0.5718019861111081,0.4281980138888919,46,20,False
cz,128,0.016341783966063148,0.052201208433843904,0.7615834472075762,0.2384165527924238,46,20,False
cz,256,0.00541585534698932,0.052201208433843904,0.9060025799372485,0.09399742006275147,46,20,False
cz,450,5.242573523749468e-05,0.052201208433843904,0.9989967064287268,0.001003293571273156,46,1,False
f1,16,0.17535301377327692,0.051308001175193754,0.22636447289737127,0.7736355271026287,47,20,False
f1,32,0.05784146099106792,0.051308001175193754,0.47007103980997134,0.5299289601900287,47,20,False
f1,64,0.03903054878385996,0.051308001175193754,0.5679524543890653,0.4320475456109347,47,20,False
f1,128,0.016285226833440306,0.051308001175193754,0.759070141888177,0.240929858111823,47,20,False
f1,256,0.005336143013408709,0.051308001175193754,0.9057953281871207,0.09420467181287928,47,20,False
f1,450,5.2178858986980416e-05,0.051308001175193754,0.9989840600451118,0.0010159399548882453,47,1,False
f2,16,0.17647637878631253,0.0515403550096609,0.22603759887104855,0.7739624011289514,47,20,False
f2,32,0.05785551573304884,0.0515403550096609,0.4711362015745517,0.5288637984254483,47,20,False
f2,64,0.039148230293633846,0.0515403550096609,0.5683224061472754,0.43167759385272464,47,20,False
f2,128,0.016249425120368574,0.0515403550096609,0.7602968310385415,0.2397031689614585,47,20,False
f2,256,0.00535356489065337,0.0515403550096609,0.9059026887225642,0.09409731127743581,47,20,False
f2,450,5.224073168910301e-05,0.0515403550096609,0.9989874374231721,0.0010125625768279134,47,1,False
f3,16,0.17577621235704327,0.051589169817792435,0.22689984431368818,0.7731001556863119,47,20,False
f3,32,0.05796591594866666,0.051589169817792435,0.4708970784593804,0.5291029215406196,47,20,False
f3,64,0.03917037638132691,0.051589169817792435,0.5684159075080635,0.4315840924919365,47,20,False
f3,128,0.016353396306847758,0.051589169817792435,0.7593055835299544,0.24069441647004564,47,20,False
f3,256,0.005365664613371352,0.051589169817792435,0.9057908838299521,0.0942091161700479,47,20,False
f3,450,5.225689601306799e-05,0.051589169817792435,0.9989880818687935,0.0010119181312064907,47,1,False
f4,16,0.17675452430569602,0.04787383281557355,0.2131246180540243,0.7868753819459757,47,20,False
f4,32,0.05807919962138017,0.04787383281557355,0.45184013816745067,0.5481598618325494,47,20,False
f4,64,0.03920520672341454,0.04787383281557355,0.5497744700564696,0.4502255299435304,47,20,False
f4,128,0.016242164674186425,0.04787383281557355,0.7466753180159058,0.2533246819840942,47,20,False
f4,256,0.005366941147615329,0.04787383281557355,0.8991949074345523,0.10080509256544767,47,20,False
f4,450,5.227508959486677e-05,0.04787383281557355,0.9989092565225972,0.001090743477402789,47,1,False
fc1,16,0.17645873049497085,0.05075327687612458,0.22337409656889953,0.7766259034311005,46,20,False
fc1,32,0.058227296012448894,0.05075327687612458,0.46570939692175195,0.534290603078248,46,20,False
fc1,64,0.03914140022754672,0.05075327687612458,0.564586007885575,0.435413992114425,46,20,False
fc1,128,0.0165072328316527,0.05075327687612458,0.7545776429085851,0.2454223570914149,46,20,False
fc1,256,0.0054335292475154165,0.05075327687612458,0.9032952818930685,0.09670471810693149,46,20,False
fc1,450,5.247857253512304e-05,0.05075327687612458,0.9989670742601563,0.0010329257398437042,46,1,False
fc2,16,0.17788916666998383,0.051944145504369314,0.22600790552487066,0.7739920944751293,46,20,False
fc2,32,0.05807875110378952,0.051944145504369314,0.4721212320864978,0.5278787679135022,46,20,False
fc2,64,0.039313199021047796,0.051944145504369314,0.5692050954857859,0.4307949045142141,46,20,False
fc2,128,0.01646943925929048,0.051944145504369314,0.7592665357883893,0.24073346421161068,46,20,False
fc2,256,0.005440963929698247,0.051944145504369314,0.9051850909868939,0.09481490901310607,46,20,False
fc2,450,5.253084317049097e-05,0.051944145504369314,0.9989897269044778,0.0010102730955221517,46,1,False
fc3,16,0.17836652044951698,0.05205210201049991,0.2259023227149628,0.7740976772850372,46,20,False
fc3,32,0.05859282365475081,0.05205210201049991,0.4704427401214971,0.5295572598785029,46,20,False
fc3,64,0.03945323188901455,0.05205210201049991,0.5688422717265895,0.4311577282734105,46,20,False
fc3,128,0.01662150621023002,0.05205210201049991,0.7579636975414868,0.24203630245851315,46,20,False
fc3,256,0.005432862802489008,0.05205210201049991,0.9054907170916205,0.09450928290837946,46,20,False
fc3,450,5.263944277423919e-05,0.05205210201049991,0.9989897379527073,0.0010102620472927093,46,1,False
fc4,16,0.17972798243432914,0.05046706116194284,0.2192360894201293,0.7807639105798707,46,20,False
fc4,32,0.058776176313967074,0.05046706116194284,0.46196965897382647,0.5380303410261735,46,20,False
fc4,64,0.0397668142638653,0.05046706116194284,0.5592917396464672,0.44070826035353283,46,20,False
fc4,128,0.016585395748888624,0.05046706116194284,0.7526504394768947,0.2473495605231053,46,20,False
fc4,256,0.0054816521934557185,0.05046706116194284,0.9020236236955967,0.09797637630440326,46,20,False
fc4,450,5.270562557701627e-05,0.05046706116194284,0.9989567326033256,0.0010432673966743744,46,1,False
fc5,16,0.17705985301922647,0.04920514613422845,0.2174668919997524,0.7825331080002476,47,20,False
fc5,32,0.057960603326320095,0.04920514613422845,0.4591499278633103,0.5408500721366897,47,20,False
fc5,64,0.038994665436467256,0.04920514613422845,0.557882667297861,0.44211733270213904,47,20,False
fc5,128,0.016501754550019856,0.04920514613422845,0.7488581202556132,0.25114187974438684,47,20,False
fc5,256,0.005398930914321493,0.04920514613422845,0.9011258644748971,0.09887413552510294,47,20,False
fc5,450,5.2321981356001306e-05,0.04920514613422845,0.9989377858148691,0.0010622141851308609,47,1,False
fc6,16,0.1786969467985643,0.03310873085531381,0.1563165408125574,0.8436834591874426,47,20,False
fc6,32,0.05850920097551915,0.03310873085531381,0.36137828254459076,0.6386217174554092,47,20,False
fc6,64,0.039499814723446415,0.03310873085531381,0.4559894512609397,0.5440105487390603,47,20,False
fc6,128,0.016482309882773345,0.03310873085531381,0.6676353301431216,0.3323646698568784,47,20,False
fc6,256,0.005449957173908984,0.03310873085531381,0.8586581273258421,0.14134187267415788,47,20,False
fc6,450,5.267160802757919e-05,0.03310873085531381,0.9984116592147813,0.0015883407852187448,47,1,False
fz,16,0.17739250240741028,0.0519572857084657,0.2265416773884917,0.7734583226115083,46,20,False
fz,32,0.05826531807656326,0.0519572857084657,0.4713850328722032,0.5286149671277969,46,20,False
fz,64,0.03946478634817562,0.0519572857084657,0.5683232127606462,0.43167678723935377,46,20,False
fz,128,0.01647469843245782,0.0519572857084657,0.7592544094800597,0.24074559051994027,46,20,False
fz,256,0.005429168892513581,0.0519572857084657,0.9053928504511423,0.09460714954885774,46,20,False
fz,450,5.260648526726988e-05,0.0519572857084657,0.9989885292384127,0.001011470761587252,46,1,False
o1,16,0.17513872711662423,0.05566472763768386,0.24117805210905252,0.7588219478909475,47,20,False
o1,32,0.05782424982207829,0.05566472763768386,0.4904857624382064,0.5095142375617936,47,20,False
o1,64,0.03881952611106815,0.05566472763768386,0.5891429040198045,0.4108570959801955,47,20,False
o1,128,0.016217553625026422,0.05566472763768386,0.774387326888588,0.22561267311141198,47,20,False
o1,256,0.005383825801755001,0.05566472763768386,0.9118107555636704,0.08818924443632958,47,20,False
o1,450,5.2146340119993833e-05,0.05566472763768386,0.9990640835280751,0.0009359164719249247,47,1,False
o2,16,0.17545525538332138,0.051323004643082835,0.22631360094705374,0.7736863990529462,47,20,False
o2,32,0.057939210962473085,0.051323004643082835,0.4697232648874923,0.5302767351125077,47,20,False
o2,64,0.038947326221897456,0.051323004643082835,0.5685478733854206,0.43145212661457943,47,20,False
o2,128,0.01623725481934151,0.051323004643082835,0.759662633794763,0.24033736620523705,47,20,False
o2,256,0.005397291560956361,0.051323004643082835,0.9048437345682971,0.09515626543170286,47,20,False
o2,450,5.222991827079505e-05,0.051323004643082835,0.9989833638966958,0.0010166361033041582,47,1,False
p3,16,0.17546921057228132,0.05141356004474861,0.22660848113289694,0.773391518867103,47,20,False
p3,32,0.05804808167825157,0.05141356004474861,0.4696947646268085,0.5303052353731915,47,20,False
p3,64,0.03860315358303047,0.05141356004474861,0.5711557106755165,0.4288442893244835,47,20,False
p3,128,0.01618849535046655,0.05141356004474861,0.7605324977794631,0.23946750222053692,47,20,False
p3,256,0.005386306861086307,0.05141356004474861,0.9051704316487934,0.0948295683512066,47,20,False
p3,450,5.215861727200454e-05,0.05141356004474861,0.9989865366961154,0.001013463303884632,47,1,False
p4,16,0.1752565535798512,0.051425897982835395,0.22686316310909543,0.7731368368909046,47,20,False
p4,32,0.05764334402839608,0.051425897982835395,0.47149771131204693,0.5285022886879531,47,20,False
p4,64,0.03879923565912256,0.051425897982835395,0.5699730873983487,0.43002691260165127,47,20,False
p4,128,0.01607560744638073,0.051425897982835395,0.7618481640644587,0.23815183593554135,47,20,False
p4,256,0.005379243571409794,0.051425897982835395,0.9053035794960045,0.09469642050399552,47,20,False
p4,450,5.2164898064833806e-05,0.051425897982835395,0.998986657711159,0.0010133422888409793,47,1,False
po3,16,0.17599003642996192,0.04905886044321069,0.21799200584776937,0.7820079941522307,47,20,False
po3,32,0.05815097505505267,0.04905886044321069,0.4575966394800165,0.5424033605199835,47,20,False
po3,64,0.03873606917594822,0.04905886044321069,0.5587892222935947,0.44121077770640527,47,20,False
po3,128,0.01625114128733799,0.04905886044321069,0.7511691799613514,0.24883082003864865,47,20,False
po3,256,0.0054060931644934855,0.04905886044321069,0.9007418017202024,0.09925819827979765,47,20,False
po3,450,5.2199524492130546e-05,0.04905886044321069,0.9989371126478137,0.0010628873521862925,47,1,False
po4,16,0.17508454033144646,0.05241870620008663,0.23040860734627422,0.7695913926537258,47,20,False
po4,32,0.05776441890130089,0.05241870620008663,0.4757416904979992,0.5242583095020008,47,20,False
po4,64,0.03886217231825901,0.05241870620008663,0.5742572491735113,0.4257427508264887,47,20,False
po4,128,0.016098099979976844,0.05241870620008663,0.7650488854125697,0.23495111458743034,47,20,False
po4,256,0.005387894677664074,0.05241870620008663,0.9067944733671786,0.09320552663282144,47,20,False
po4,450,5.216604654712579e-05,0.05241870620008663,0.9990058094269536,0.000994190573046394,47,1,False
pz,16,0.17615352229528392,0.05152809165683663,0.22631643707371354,0.7736835629262865,46,20,False
pz,32,0.05856983523149899,0.05152809165683663,0.46802054419333305,0.531979455806667,46,20,False
pz,64,0.039042976579135164,0.05152809165683663,0.5689244110777905,0.43107558892220954,46,20,False
pz,128,0.01623348176891236,0.05152809165683663,0.7604323372641207,0.23956766273587926,46,20,False
pz,256,0.0054294708794727095,0.05152809165683663,0.9046751539620129,0.09532484603798708,46,20,False
pz,450,5.2517438820647224e-05,0.05152809165683663,0.9989818375598618,0.0010181624401381928,46,1,False
