condition,batch_size,method,n_rows,n_target_views,n_repeats,mean_target_bias_rmse,p90_target_bias_rmse,worst_target_bias_rmse,mean_balanced_accuracy,worst_balanced_accuracy,mean_max_class_recall_gap,worst_class_recall_gap,mean_class_recall_gap,mean_nll,mean_ece_15
skew_0.7_class_0,128,oracle,48,48,1,0.0,0.0,0.0,0.46317251840349666,0.3729641131815045,0.07132505175983436,0.19047619047619047,0.03776634748102139,1.4133290414216824,0.19623036249433187
skew_0.7_class_0,128,prior_match,960,48,20,0.5018136186311462,0.7617427628385518,0.9091695012166353,0.45273699893604785,0.3747066942719116,0.12699296928916495,0.2666666666666667,0.06410126595928227,1.4715969743017352,0.2102682364409766
skew_0.7_class_0,128,topology_ridge,48,48,1,0.22257884504599754,0.36894403686722016,0.57945000043967,0.4611549631930067,0.3711870255348516,0.10729957441913963,0.2857142857142857,0.056694271911663215,1.4303348885601472,0.20185391974516456
skew_0.7_class_0,128,topology_shrinkage,960,48,20,0.37295321881548615,0.5703675317272014,0.7441756758211284,0.4554559178743961,0.36984126984126986,0.10879313319530712,0.2380952380952381,0.05491887364849322,1.449957196786982,0.20696821904736334
skew_0.7_class_1,128,identity,48,48,1,1.3092777647878242,1.645791438748595,2.089566859974682,0.4197665056360709,0.30935127674258106,0.22961668967103746,0.4782608695652174,0.11243889463998159,1.7121568284914404,0.2956377650059144
skew_0.7_class_1,128,oracle,48,48,1,0.0,0.0,0.0,0.46317251840349666,0.3729641131815045,0.07132505175983436,0.19047619047619047,0.03776634748102139,1.4133290414216824,0.19623036249433187
skew_0.7_class_1,128,prior_match,960,48,20,0.5128487389871995,0.7553050681687977,0.8730694571765704,0.4614695479641132,0.3571256038647343,0.12591586151368758,0.2523809523809524,0.07117962100299055,1.4593192664223316,0.1965089237557519
skew_0.7_class_1,128,topology_ridge,48,48,1,0.22257884504599754,0.36894403686722016,0.57945000043967,0.4611549631930067,0.3711870255348516,0.10729957441913963,0.2857142857142857,0.056694271911663215,1.4303348885601472,0.20185391974516456
skew_0.7_class_1,128,topology_shrinkage,960,48,20,0.3792370764635739,0.5551058447018055,0.6740241283547892,0.46390642972164714,0.36644237405106966,0.10674919484702093,0.2142857142857143,0.059481467103749706,1.4395763558363037,0.19471807496830587
skew_0.7_class_2,128,identity,48,48,1,1.3092777647878242,1.645791438748595,2.089566859974682,0.4197665056360709,0.30935127674258106,0.22961668967103746,0.4782608695652174,0.11243889463998159,1.7121568284914404,0.2956377650059144
skew_0.7_class_2,128,oracle,48,48,1,0.0,0.0,0.0,0.46317251840349666,0.3729641131815045,0.07132505175983436,0.19047619047619047,0.03776634748102139,1.4133290414216824,0.19623036249433187
skew_0.7_class_2,128,prior_match,960,48,20,0.18578031083750154,0.2976031699718476,0.4663320739184022,0.46568632102599494,0.36459627329192545,0.12048036001840348,0.29047619047619044,0.060620291292845636,1.3961470537257066,0.18758829983850644
skew_0.7_class_2,128,topology_ridge,48,48,1,0.22257884504599754,0.36894403686722016,0.57945000043967,0.4611549631930067,0.3711870255348516,0.10729957441913963,0.2857142857142857,0.056694271911663215,1.4303348885601472,0.20185391974516456
skew_0.7_class_2,128,topology_shrinkage,960,48,20,0.15342865971538133,0.2440299455992523,0.42353093515138857,0.4654004557740971,0.36656314699792963,0.10427148033126293,0.26190476190476186,0.05352919398435703,1.3997218209172497,0.1892717170298251
skew_0.7_class_3,128,identity,48,48,1,1.3092777647878242,1.645791438748595,2.089566859974682,0.4197665056360709,0.30935127674258106,0.22961668967103746,0.4782608695652174,0.11243889463998159,1.7121568284914404,0.2956377650059144
skew_0.7_class_3,128,oracle,48,48,1,0.0,0.0,0.0,0.46317251840349666,0.3729641131815045,0.07132505175983436,0.19047619047619047,0.03776634748102139,1.4133290414216824,0.19623036249433187
skew_0.7_class_3,128,prior_match,960,48,20,0.1921154568312702,0.27796167254600723,0.4169712978048257,0.4553376610305958,0.36892684610075915,0.12070091442374051,0.24154589371980675,0.05843732027835288,1.4375972937229784,0.20884207190874374
skew_0.7_class_3,128,topology_ridge,48,48,1,0.22257884504599754,0.36894403686722016,0.57945000043967,0.4611549631930067,0.3711870255348516,0.10729957441913963,0.2857142857142857,0.056694271911663215,1.4303348885601472,0.20185391974516456
skew_0.7_class_3,128,topology_shrinkage,960,48,20,0.15256301591893787,0.22008926140458732,0.346960293103075,0.45787642698987807,0.37011732229123534,0.09970784449045318,0.22705314009661834,0.04973151383137796,1.4277306870358177,0.204688812482485
