method,run_dir,probe_seed,test_view,n_trials,n_subjects,balanced_accuracy,macro_f1,worst_class_recall,class_0_recall,class_1_recall,class_2_recall,class_3_recall
gqba_odd_even,outputs/reve_gqba_screen/gqba_odd_even_s21,21,native32@cz,1734,19,0.4361387091503808,0.42750197838000825,0.2695852534562212,0.4850574712643678,0.6319444444444444,0.2695852534562212,0.3579676674364896
gqba_odd_even,outputs/reve_gqba_screen/gqba_odd_even_s21,21,native32@fz,1734,19,0.4407547095570194,0.43479061258077556,0.2672811059907834,0.4528735632183908,0.5601851851851852,0.2672811059907834,0.48267898383371827
gqba_odd_even,outputs/reve_gqba_screen/gqba_odd_even_s21,21,native32@pz,1734,19,0.4545556417880394,0.45227946875069935,0.31336405529953915,0.4689655172413793,0.5416666666666666,0.31336405529953915,0.4942263279445728
gqba_odd_even,outputs/reve_gqba_screen/gqba_odd_even_s21,21,pz,1734,19,0.529577932445084,0.5256388060515438,0.3663594470046083,0.5310344827586206,0.6574074074074074,0.3663594470046083,0.5635103926096998
gqba_odd_even,outputs/reve_gqba_screen/gqba_odd_even_s42,42,car,1734,19,0.5369090249792233,0.5387642714334376,0.4815668202764977,0.542528735632184,0.4930555555555556,0.4815668202764977,0.6304849884526559
gqba_odd_even,outputs/reve_gqba_screen/gqba_odd_even_s42,42,cz,1734,19,0.5202156405398652,0.5206335114993036,0.4444444444444444,0.4827586206896552,0.4444444444444444,0.46543778801843316,0.6882217090069284
gqba_odd_even,outputs/reve_gqba_screen/gqba_odd_even_s42,42,fz,1734,19,0.5294205029010365,0.5312745433332555,0.4838709677419355,0.5264367816091954,0.4930555555555556,0.4838709677419355,0.6143187066974596
gqba_odd_even,outputs/reve_gqba_screen/gqba_odd_even_s42,42,native16@car,1734,19,0.4295658673900504,0.42782315635152357,0.3101851851851852,0.4436781609195402,0.3101851851851852,0.4147465437788018,0.5496535796766744
gqba_odd_even,outputs/reve_gqba_screen/gqba_odd_even_s42,42,native16@cz,1734,19,0.41921454144523407,0.41834212715929764,0.3333333333333333,0.4367816091954023,0.3333333333333333,0.38018433179723504,0.5265588914549654
gqba_odd_even,outputs/reve_gqba_screen/gqba_odd_even_s42,42,native16@fz,1734,19,0.4267068827692063,0.4252423653209992,0.3055555555555556,0.4160919540229885,0.3055555555555556,0.41705069124423966,0.5681293302540416
gqba_odd_even,outputs/reve_gqba_screen/gqba_odd_even_s42,42,native16@pz,1734,19,0.4416866675857051,0.4407704852230823,0.33101851851851855,0.4528735632183908,0.33101851851851855,0.423963133640553,0.558891454965358
gqba_odd_even,outputs/reve_gqba_screen/gqba_odd_even_s42,42,native32@car,1734,19,0.4745889172069339,0.47431202970745434,0.39814814814814814,0.49885057471264366,0.39814814814814814,0.41244239631336405,0.5889145496535797
gqba_odd_even,outputs/reve_gqba_screen/gqba_odd_even_s42,42,native32@cz,1734,19,0.4584623616224677,0.45836747699547287,0.37037037037037035,0.4574712643678161,0.37037037037037035,0.3986175115207373,0.6073903002309469
gqba_odd_even,outputs/reve_gqba_screen/gqba_odd_even_s42,42,native32@fz,1734,19,0.45732900489555306,0.45761454492925924,0.37557603686635943,0.46436781609195404,0.39814814814814814,0.37557603686635943,0.5912240184757506
gqba_odd_even,outputs/reve_gqba_screen/gqba_odd_even_s42,42,native32@pz,1734,19,0.4543756268055319,0.4556175292324787,0.36342592592592593,0.4896551724137931,0.36342592592592593,0.4055299539170507,0.558891454965358
gqba_odd_even,outputs/reve_gqba_screen/gqba_odd_even_s42,42,pz,1734,19,0.5178890431334768,0.5205431458209979,0.48148148148148145,0.5080459770114942,0.48148148148148145,0.4815668202764977,0.6004618937644342
joint_multiview_ce,outputs/reve_benchmark_lock/joint_multiview_ce_s7,7,car,1734,19,0.5566049736567016,0.5568062978703846,0.45852534562211983,0.5471264367816092,0.5925925925925926,0.45852534562211983,0.628175519630485
joint_multiview_ce,outputs/reve_benchmark_lock/joint_multiview_ce_s7,7,cz,1734,19,0.531253876545516,0.5279578917434012,0.3640552995391705,0.5287356321839081,0.5532407407407407,0.3640552995391705,0.6789838337182448
joint_multiview_ce,outputs/reve_benchmark_lock/joint_multiview_ce_s7,7,fz,1734,19,0.5502645464842122,0.5500834882261134,0.45622119815668205,0.5379310344827586,0.5902777777777778,0.45622119815668205,0.6166281755196305
joint_multiview_ce,outputs/reve_benchmark_lock/joint_multiview_ce_s7,7,native16@car,1734,19,0.44758736171761326,0.44514550085989535,0.33410138248847926,0.4896551724137931,0.5347222222222222,0.33410138248847926,0.43187066974595845
joint_multiview_ce,outputs/reve_benchmark_lock/joint_multiview_ce_s7,7,native16@cz,1734,19,0.44131080947275714,0.434257335381848,0.2557603686635945,0.47126436781609193,0.5486111111111112,0.2557603686635945,0.4896073903002309
joint_multiview_ce,outputs/reve_benchmark_lock/joint_multiview_ce_s7,7,native16@fz,1734,19,0.4534087360747468,0.4515546235634247,0.3456221198156682,0.43448275862068964,0.5185185185185185,0.3456221198156682,0.5150115473441108
joint_multiview_ce,outputs/reve_benchmark_lock/joint_multiview_ce_s7,7,native16@pz,1734,19,0.4441456516231028,0.4429514892231774,0.3387096774193548,0.45977011494252873,0.5185185185185185,0.3387096774193548,0.45958429561200925
joint_multiview_ce,outputs/reve_benchmark_lock/joint_multiview_ce_s7,7,native32@car,1734,19,0.5040497212298878,0.5053929261969203,0.44930875576036866,0.5333333333333333,0.5300925925925926,0.44930875576036866,0.5034642032332564
joint_multiview_ce,outputs/reve_benchmark_lock/joint_multiview_ce_s7,7,native32@cz,1734,19,0.4833494720636451,0.4842179094346658,0.39631336405529954,0.4804597701149425,0.5185185185185185,0.39631336405529954,0.5381062355658198
joint_multiview_ce,outputs/reve_benchmark_lock/joint_multiview_ce_s7,7,native32@fz,1734,19,0.4931449249979574,0.4918979216054835,0.3686635944700461,0.5218390804597701,0.5393518518518519,0.3686635944700461,0.5427251732101617
joint_multiview_ce,outputs/reve_benchmark_lock/joint_multiview_ce_s7,7,native32@pz,1734,19,0.504080227326049,0.5058474678232037,0.47235023041474655,0.496551724137931,0.5324074074074074,0.47235023041474655,0.5150115473441108
joint_multiview_ce,outputs/reve_benchmark_lock/joint_multiview_ce_s7,7,pz,1734,19,0.541041280418061,0.5407467644278727,0.4423963133640553,0.5310344827586206,0.5879629629629629,0.4423963133640553,0.6027713625866051
joint_multiview_ce,outputs/reve_benchmark_lock/joint_multiview_ce_s21,21,car,1734,19,0.5399371850366765,0.5370173554687123,0.37327188940092165,0.535632183908046,0.6157407407407407,0.37327188940092165,0.6351039260969977
joint_multiview_ce,outputs/reve_benchmark_lock/joint_multiview_ce_s21,21,cz,1734,19,0.5105473931346179,0.4998804984725256,0.25806451612903225,0.5494252873563218,0.625,0.25806451612903225,0.6096997690531177
joint_multiview_ce,outputs/reve_benchmark_lock/joint_multiview_ce_s21,21,fz,1734,19,0.5203225842216159,0.5172233796945125,0.3433179723502304,0.5264367816091954,0.5949074074074074,0.3433179723502304,0.6166281755196305
joint_multiview_ce,outputs/reve_benchmark_lock/joint_multiview_ce_s21,21,native16@car,1734,19,0.44182166519850224,0.43525199905348055,0.2626728110599078,0.5080459770114942,0.5138888888888888,0.2626728110599078,0.48267898383371827
joint_multiview_ce,outputs/reve_benchmark_lock/joint_multiview_ce_s21,21,native16@cz,1734,19,0.43493605130905166,0.42559286319003636,0.271889400921659,0.5080459770114942,0.5972222222222222,0.271889400921659,0.3625866050808314
