epoch,train_loss,train_ce_loss,train_consistency_loss,train_auxiliary_preservation_loss,train_auxiliary_residual_consistency_loss,train_auxiliary_gate_supervision_loss,validation_auxiliary_preservation_loss,validation_auxiliary_consistency_loss,validation_auxiliary_gate_target_mean,validation_auxiliary_gate_nontarget_mean,validation_auxiliary_gate_supervision_loss,validation_car_balanced_accuracy,validation_balanced_accuracy,validation_consistency_loss,validation_prediction_disagreement,learning_rate
1.0,1.431072285970052,1.431072285970052,0.0,0.0,0.0,0.0,1.6390595192206092e-05,3.241035030957483e-14,0.25219833850860596,0.2522047162055969,0.8341621773828465,0.2448083912768647,0.246221633032105,0.0011342823272570968,0.75,6.450892358088527e-06
2.0,1.4074162479683205,1.4074162479683205,0.0,0.0,0.0,0.0,0.00024230882991105318,2.7239805463347144e-12,0.2609613835811615,0.26100295782089233,0.8267182102279064,0.2600099206349206,0.2658201058201058,0.0006702946848236024,0.5811111111111111,1.6722788633201854e-05
3.0,1.4072659488960548,1.4072659488960548,0.0,0.0,0.0,0.0,0.0006090114475227892,2.075020884284573e-11,0.22023098170757294,0.2197599560022354,0.9053767072117013,0.25,0.25,0.0006615091115236282,0.0,3.3002647113295634e-05
4.0,1.3914312265537403,1.3914312265537403,0.0,0.0,0.0,0.0,0.002622652566060424,1.911227842654739e-09,0.16759060323238373,0.157470703125,1.1377809793844764,0.3977200537294563,0.3660842268733124,0.015557277016341686,0.8344444444444444,5.880448399262659e-05
5.0,1.3169853307582713,1.3169853307582713,0.0,0.0,0.0,0.0,0.002868607174605131,4.213312365664024e-09,0.1519208401441574,0.15058259665966034,1.035482676943945,0.45414752774266043,0.39070172152768023,0.034810204058885574,0.4444444444444444,9.969763961567034e-05
6.0,1.2429542755197596,1.2429542755197596,0.0,0.0,0.0,0.0,0.0028183814138174057,6.008141895108565e-08,0.20105597376823425,0.20111900568008423,0.9431996036002704,0.5501249297654165,0.47708199204788443,0.049731332808732986,0.6666666666666666,9.969763961567034e-05
7.0,1.146142956415812,1.146142956415812,0.0,0.0,0.0,0.0,0.00555051863193512,1.5473109726826806e-07,0.15295730531215668,0.14775875210762024,1.1442383973291457,0.5184557609917123,0.4496780329634312,0.05436050891876221,0.5988888888888889,9.969763961567034e-05
8.0,1.0946289696516813,1.0946289696516813,0.0,0.0,0.0,0.0,0.007602674886584282,6.059822226234246e-07,0.15478484332561493,0.14496618509292603,1.1605625658484744,0.6100703223767383,0.5119287879852039,0.058190833777189255,0.5955555555555555,9.969763961567034e-05
9.0,1.0464339507067646,1.0464339507067646,0.0,0.0,0.0,0.0,0.010134194977581501,1.961970383490552e-06,0.18641456961631775,0.18158027529716492,1.033908344715358,0.5901348504003371,0.5138433778542554,0.06855735182762146,0.5988888888888889,9.969763961567034e-05
10.0,1.0155089675938642,1.0155089675938642,0.0,0.0,0.0,0.0,0.00715201860293746,2.385387233516667e-06,0.14279848337173462,0.13893629610538483,1.1859880511429934,0.6299674287118977,0.547370948830204,0.08247427642345428,0.6411111111111111,9.969763961567034e-05
11.0,0.9930648704811379,0.9930648704811379,0.0,0.0,0.0,0.0,0.011902241967618465,3.0898065688234055e-06,0.17395174503326416,0.17452310025691986,1.1800073106775115,0.6478040718499789,0.5631302675937632,0.07644601166248322,0.6566666666666666,9.969763961567034e-05
12.0,0.9574631263591625,0.9574631263591625,0.0,0.0,0.0,0.0,0.010471449233591557,7.787346476106904e-06,0.1948859840631485,0.1892736405134201,1.0432459644128917,0.6043669230228964,0.5300213288773391,0.09914552420377731,0.6388888888888888,9.969763961567034e-05
13.0,0.9384024032840023,0.9384024032840023,0.0,0.0,0.0,0.0,0.01092742383480072,1.2286495802982245e-05,0.18921397626399994,0.18532465398311615,1.023346781622918,0.6298976330945358,0.5534202876496386,0.10895413160324097,0.6388888888888888,9.969763961567034e-05
14.0,0.9167792374999435,0.9167792374999435,0.0,0.0,0.0,0.0,0.009360856376588345,1.2858796253567562e-05,0.17192316055297852,0.1659657210111618,1.1551928508774678,0.6465697429414243,0.570481306870503,0.11113487929105759,0.6577777777777778,9.969763961567034e-05
15.0,0.8969296329992789,0.8969296329992789,0.0,0.0,0.0,0.0,0.01285917591303587,1.7037349607562646e-05,0.17817378044128418,0.17568263411521912,1.156868094389497,0.641057908414103,0.5707550022631143,0.10107062011957169,0.6577777777777778,9.969763961567034e-05
16.0,0.8670447360144721,0.8670447360144721,0.0,0.0,0.0,0.0,0.008337839506566525,1.9009192328667268e-05,0.17648866772651672,0.17049473524093628,1.1165140945584968,0.6412901654024441,0.5666827474598493,0.11091834306716919,0.6777777777777778,9.969763961567034e-05
17.0,0.8518415511978997,0.8518415511978997,0.0,0.0,0.0,0.0,0.012948033399879932,3.3541251468705013e-05,0.1848086714744568,0.17717909812927246,1.1511746082171623,0.6555076643489254,0.5800560754865695,0.11806777864694595,0.6544444444444445,9.969763961567034e-05
18.0,0.8427812367898446,0.8427812367898446,0.0,0.0,0.0,0.0,0.01514147873967886,2.615846460685134e-05,0.20293791592121124,0.19638684391975403,1.2461395932397934,0.6342387888046074,0.5692562742894601,0.11268022656440735,0.6244444444444445,9.969763961567034e-05
19.0,0.8116294353979605,0.8116294353979605,0.0,0.0,0.0,0.0,0.009512551128864288,8.263205381808802e-05,0.16807876527309418,0.16044916212558746,1.1559992243909611,0.6356564738727349,0.5599289508904185,0.12611444294452667,0.6433333333333333,9.969763961567034e-05
20.0,0.8023301706490693,0.8023301706490693,0.0,0.0,0.0,0.0,0.02519412524998188,0.0001518477947684005,0.18018709123134613,0.17648936808109283,1.1168180879874359,0.6097931591515663,0.5437732359413775,0.12512139976024628,0.64,9.969763961567034e-05
