held_out_reference,batch_size,prior_match_mse_from_source_subjects,nested_topology_mse,prior_match_weight,topology_weight,n_source_views,n_random_source_resamples,target_reference_labels_used
fc4,450,7.169733065834734e-05,0.06793894888293588,0.9989457925391096,0.001054207460890355,46,1,False
fc5,16,0.27528522862279686,0.06584908533378675,0.19302979102292067,0.8069702089770794,47,20,False
fc5,32,0.09315443225420546,0.06584908533378675,0.41413602876644545,0.5858639712335545,47,20,False
fc5,64,0.041287318461442235,0.06584908533378675,0.6146284829537946,0.3853715170462054,47,20,False
fc5,128,0.023017956155990935,0.06584908533378675,0.7409843315348956,0.2590156684651044,47,20,False
fc5,256,0.007568950146849299,0.06584908533378675,0.8969061199023011,0.10309388009769893,47,20,False
fc5,450,7.161994082223318e-05,0.06584908533378675,0.9989135440750537,0.0010864559249462724,47,1,False
fc6,16,0.2725261642859866,0.059435787615538235,0.17904397559744925,0.8209560244025508,47,20,False
fc6,32,0.09356569736579724,0.059435787615538235,0.3884654297491868,0.6115345702508133,47,20,False
fc6,64,0.04097360354669657,0.059435787615538235,0.591934548427904,0.40806545157209595,47,20,False
fc6,128,0.02269294411848094,0.059435787615538235,0.7236905570151265,0.2763094429848735,47,20,False
fc6,256,0.00753223460840121,0.059435787615538235,0.8875249057943866,0.11247509420561341,47,20,False
fc6,450,7.094166288588694e-05,0.059435787615538235,0.9988078379748623,0.0011921620251377218,47,1,False
fz,16,0.27624599867771227,0.06664368247863993,0.19435896190836807,0.8056410380916319,46,20,False
fz,32,0.09461984451384901,0.06664368247863993,0.41325948725990563,0.5867405127400944,46,20,False
fz,64,0.04148331544483871,0.06664368247863993,0.6163463682382415,0.3836536317617585,46,20,False
fz,128,0.02312867939303435,0.06664368247863993,0.7423630289899713,0.2576369710100287,46,20,False
fz,256,0.0076158278228162235,0.06664368247863993,0.8974430643038204,0.10255693569617963,46,20,False
fz,450,7.168993764838459e-05,0.06664368247863993,0.9989254359969534,0.0010745640030466186,46,1,False
o1,16,0.2683192141082137,0.0690081759633795,0.20457329583800904,0.7954267041619909,47,20,False
o1,32,0.0922444577342876,0.0690081759633795,0.4279506906706595,0.5720493093293405,47,20,False
o1,64,0.04081435965345281,0.0690081759633795,0.6283607965868414,0.3716392034131586,47,20,False
o1,128,0.02270683146472092,0.0690081759633795,0.7524196737101958,0.2475803262898042,47,20,False
o1,256,0.007416198219064531,0.0690081759633795,0.902960301626282,0.09703969837371795,47,20,False
o1,450,7.080921981776701e-05,0.0690081759633795,0.9989749528075726,0.001025047192427353,47,1,False
o2,16,0.268528283937681,0.07056776988793564,0.20810554735687303,0.791894452643127,47,20,False
o2,32,0.09225186414702043,0.07056776988793564,0.4334106897254498,0.5665893102745502,47,20,False
o2,64,0.04085685018260005,0.07056776988793564,0.6333229571997981,0.36667704280020186,47,20,False
o2,128,0.022689773016804627,0.07056776988793564,0.7566977178459277,0.24330228215407235,47,20,False
o2,256,0.007436287715051013,0.07056776988793564,0.9046679372386098,0.09533206276139017,47,20,False
o2,450,7.072657006819836e-05,0.07056776988793564,0.9989987531783007,0.0010012468216993309,47,1,False
p3,16,0.2699513306400492,0.06622799257432932,0.19700198079135378,0.8029980192086462,47,20,False
p3,32,0.0925854282658665,0.06622799257432932,0.417017606093697,0.582982393906303,47,20,False
p3,64,0.04088418642853274,0.06622799257432932,0.6183049695269451,0.38169503047305486,47,20,False
p3,128,0.022802396431350163,0.06622799257432932,0.7438807503144175,0.25611924968558253,47,20,False
p3,256,0.0074614602403432016,0.06622799257432932,0.8987445291647282,0.10125547083527175,47,20,False
p3,450,7.094187066157644e-05,0.06622799257432932,0.9989299696706221,0.0010700303293779134,47,1,False
p4,16,0.26820937869826805,0.06564091131994779,0.19661780529340328,0.8033821947065967,47,20,False
p4,32,0.09236427503728725,0.06564091131994779,0.41543516914400386,0.5845648308559961,47,20,False
p4,64,0.04071893742296645,0.06564091131994779,0.6171587501841086,0.3828412498158914,47,20,False
p4,128,0.022662796815889688,0.06564091131994779,0.7433539622024985,0.2566460377975015,47,20,False
p4,256,0.007467464378078868,0.06564091131994779,0.8978576078762419,0.10214239212375809,47,20,False
p4,450,7.077182898601891e-05,0.06564091131994779,0.9989229947310038,0.001077005268996234,47,1,False
po3,16,0.2690840797512229,0.06591165563673758,0.19675371556716958,0.8032462844328304,47,20,False
po3,32,0.09225805174626862,0.06591165563673758,0.41671478519672056,0.5832852148032794,47,20,False
po3,64,0.04087833190872749,0.06591165563673758,0.6172081966830099,0.38279180331699014,47,20,False
po3,128,0.022721934765427457,0.06591165563673758,0.7436419458770742,0.2563580541229258,47,20,False
po3,256,0.007424545985787589,0.06591165563673758,0.8987601509006004,0.10123984909939965,47,20,False
po3,450,7.084099547116435e-05,0.06591165563673758,0.9989263668535303,0.001073633146469688,47,1,False
po4,16,0.267232086459081,0.06525431862358383,0.1962616143879925,0.8037383856120075,47,20,False
po4,32,0.09239570843729235,0.06525431862358383,0.41391885456756716,0.5860811454324328,47,20,False
po4,64,0.040782013080175705,0.06525431862358383,0.6153958513567688,0.3846041486432312,47,20,False
po4,128,0.02266608211744569,0.06525431862358383,0.7421976932952241,0.2578023067047759,47,20,False
po4,256,0.0074494167428875826,0.06525431862358383,0.8975373589082053,0.1024626410917947,47,20,False
po4,450,7.076262879641772e-05,0.06525431862358383,0.998916761717861,0.0010832382821389652,47,1,False
pz,16,0.272652237254257,0.06813038285444774,0.19992329078494417,0.8000767092150558,46,20,False
pz,32,0.09316604909490672,0.06813038285444774,0.42239237428289816,0.5776076257171019,46,20,False
pz,64,0.041166380888886904,0.06813038285444774,0.6233522432049377,0.37664775679506235,46,20,False
pz,128,0.023011866520057777,0.06813038285444774,0.747517022259331,0.25248297774066897,46,20,False
pz,256,0.0075229912629505916,0.06813038285444774,0.9005597390636342,0.09944026093636582,46,20,False
pz,450,7.124692532040595e-05,0.06813038285444774,0.9989553486397544,0.0010446513602455632,46,1,False
