epoch,train_loss,train_ce_loss,train_consistency_loss,train_auxiliary_preservation_loss,train_auxiliary_residual_consistency_loss,train_auxiliary_gate_supervision_loss,validation_auxiliary_preservation_loss,validation_auxiliary_consistency_loss,validation_auxiliary_gate_target_mean,validation_auxiliary_gate_nontarget_mean,validation_auxiliary_gate_supervision_loss,validation_car_balanced_accuracy,validation_balanced_accuracy,validation_consistency_loss,validation_prediction_disagreement,learning_rate
11.0,1.0024097214804755,1.0024097214804755,0.0,0.0,0.0,0.0,0.0077131884172558784,5.759689429396531e-06,0.1753915399312973,0.16089050471782684,1.1548362728128196,0.6165590760640539,0.5435509971359898,0.08435617387294769,0.6444444444444445,9.969763961567034e-05
12.0,0.9850357943994028,0.9850357943994028,0.0,0.0,0.0,0.0,0.008092636242508888,9.017192496685311e-06,0.1543266773223877,0.1398480385541916,1.2935449681921631,0.5676474926253687,0.5003138851820638,0.08855018019676208,0.5944444444444444,9.969763961567034e-05
13.0,0.9591445673836602,0.9591445673836602,0.0,0.0,0.0,0.0,0.010555514134466648,6.9439624894584995e-06,0.15926985442638397,0.1520761251449585,1.2723979142191457,0.6213347643629723,0.5288058950227091,0.08041594177484512,0.67,9.969763961567034e-05
14.0,0.9382491183280944,0.9382491183280944,0.0,0.0,0.0,0.0,0.006553913466632366,5.582513040280901e-06,0.14306697249412537,0.13413016498088837,1.2835897675195371,0.625399327503863,0.5370662673050209,0.08060272783041,0.64,9.969763961567034e-05
15.0,0.9209018419407032,0.9209018419407032,0.0,0.0,0.0,0.0,0.012612086720764637,1.714870086289011e-05,0.18129901587963104,0.17378577589988708,1.233343955910508,0.6174775249332772,0.5480508586177835,0.10156608372926712,0.6511111111111111,9.969763961567034e-05
16.0,0.9016921612951491,0.9016921612951491,0.0,0.0,0.0,0.0,0.013731269165873528,1.5539217201876454e-05,0.18011474609375,0.1742730289697647,1.230907246452549,0.6389650056187667,0.5516910487974278,0.09073780477046967,0.6577777777777778,9.969763961567034e-05
17.0,0.8914675067089222,0.8914675067089222,0.0,0.0,0.0,0.0,0.006646051071584225,2.3649516151635908e-05,0.16066713631153107,0.14956560730934143,1.2884873549537386,0.6288170301306364,0.5563053292441198,0.12577414512634277,0.6633333333333333,9.969763961567034e-05
18.0,0.8676824323336283,0.8676824323336283,0.0,0.0,0.0,0.0,0.01389688067138195,2.933486393885687e-05,0.18271806836128235,0.1698576658964157,1.2064200654217572,0.6366984039190897,0.5730193652354418,0.10681825876235962,0.6755555555555556,9.969763961567034e-05
19.0,0.8528388939080415,0.8528388939080415,0.0,0.0,0.0,0.0,0.02019493095576763,3.703139009303413e-05,0.18055932223796844,0.16752278804779053,1.3404511426020187,0.6311228315072341,0.571835536943391,0.1098046600818634,0.6744444444444444,9.969763961567034e-05
20.0,0.8253841389550103,0.8253841389550103,0.0,0.0,0.0,0.0,0.014142779633402824,5.9790254454128444e-05,0.21667341887950897,0.20626838505268097,1.134388639362197,0.6357000193145105,0.5582870955658567,0.14328959584236145,0.6866666666666666,9.969763961567034e-05
