epoch,train_loss,train_ce_loss,train_consistency_loss,validation_car_balanced_accuracy,validation_balanced_accuracy,validation_consistency_loss,validation_prediction_disagreement,learning_rate
1.0,1.4333993366786413,1.4333993366786413,0.0,0.26588765724965946,0.2727913042152182,0.0008164304890669882,0.22722029988465975,6.45769549087854e-06
2.0,1.3733360659130036,1.3733360659130036,0.0,0.3026810175621355,0.30133692540996954,0.0009342373814433813,0.12629757785467127,1.6733570872048158e-05
3.0,1.3027163193717834,1.3027163193717834,0.0,0.43518942511038555,0.43211847493946126,0.0018373065395280719,0.19838523644752018,3.301973581024263e-05
4.0,1.1741680544898623,1.1741680544898623,0.0,0.4222110314871678,0.42103061174627365,0.004001532215625048,0.17704728950403692,5.883156775208591e-05
5.0,1.0243147493544078,1.0243147493544078,0.0,0.4718323728233459,0.46319441516452287,0.006747917737811804,0.18742791234140715,9.974056448166367e-05
6.0,0.9082415623513479,0.9082415623513479,0.0,0.45655186474951576,0.4544450510711832,0.009916922077536583,0.17647058823529413,9.974056448166367e-05
7.0,0.7647730503763471,0.7647730503763471,0.0,0.48295122398544665,0.47469288918902336,0.012215564958751202,0.19204152249134948,9.974056448166367e-05
8.0,0.650192209122673,0.650192209122673,0.0,0.5122048844706268,0.5070210044591837,0.015795277431607246,0.22606689734717417,9.974056448166367e-05
9.0,0.5487862389428275,0.5487862389428275,0.0,0.5085910711314114,0.5066736089219132,0.015743793919682503,0.20126874279123413,9.974056448166367e-05
10.0,0.5033659204225691,0.5033659204225691,0.0,0.5136773543398205,0.5096326920234231,0.018068747594952583,0.19204152249134948,9.974056448166367e-05
11.0,0.4270083359309605,0.4270083359309605,0.0,0.5311611769651094,0.5219494589821464,0.022438032552599907,0.23414071510957324,9.974056448166367e-05
12.0,0.36717066405311466,0.36717066405311466,0.0,0.506938107408575,0.5067269961016225,0.023267580196261406,0.23356401384083045,9.974056448166367e-05
13.0,0.3421057048014232,0.3421057048014232,0.0,0.49038342922105543,0.48327759931410724,0.022639742121100426,0.2041522491349481,9.974056448166367e-05
14.0,0.29017357097731694,0.29017357097731694,0.0,0.488349711337805,0.48296357667181816,0.02516649290919304,0.20818915801614762,9.974056448166367e-05
15.0,0.2567036317076002,0.2567036317076002,0.0,0.5011727984378264,0.5057864044746307,0.02729349210858345,0.22837370242214533,9.974056448166367e-05
16.0,0.23783271485850924,0.23783271485850924,0.0,0.5002680966888615,0.4943028271482563,0.027990691363811493,0.2179930795847751,9.974056448166367e-05
17.0,0.21025398917614468,0.21025398917614468,0.0,0.537523617768074,0.5286737314422442,0.029472121968865395,0.21568627450980393,9.974056448166367e-05
18.0,0.17872551778006177,0.17872551778006177,0.0,0.5271156637611651,0.522300728898672,0.030833318829536438,0.24509803921568626,9.974056448166367e-05
19.0,0.18102408843381065,0.18102408843381065,0.0,0.5139740412155458,0.5084136567666189,0.03095497004687786,0.2116493656286044,9.974056448166367e-05
20.0,0.14813283786887213,0.14813283786887213,0.0,0.49575534173148084,0.4919137861606522,0.03072555549442768,0.22145328719723184,9.974056448166367e-05
