probe_seed,reference_seed,defense,test_view,n_subjects,n_resamples,confidence,point_gap,bootstrap_mean_gap,ci_lower,ci_upper,probability_gap_positive,ci_excludes_zero
7,7,none,sparse32@car,20,10000,0.95,0.32782092318656464,0.3279115658081199,0.2813447516342325,0.37066800099089414,1.0,True
7,7,none,sparse16@car,20,10000,0.95,0.3328320590440257,0.33291507220109134,0.2863378910513471,0.3750266082685354,1.0,True
7,7,none,sparse8@car,20,10000,0.95,0.31666958587547933,0.31682839955807296,0.27152625454273976,0.35982142763051084,1.0,True
7,7,none,sparse32@cz,20,10000,0.95,0.3272641303135134,0.3273262487562654,0.28003955434928324,0.37051799507523336,1.0,True
7,7,none,sparse16@cz,20,10000,0.95,0.3328320590440257,0.33291507220109134,0.2863378910513471,0.3750266082685354,1.0,True
7,7,none,sparse8@cz,20,10000,0.95,0.33446806581492006,0.3345762697286701,0.2884265692471827,0.3764924355949253,1.0,True
7,7,none,drop_left_motor@cz,20,10000,0.95,0.11742307309461875,0.11725292610163472,0.07714530138933624,0.15567211369840056,1.0,True
7,7,none,drop_right_motor@cz,20,10000,0.95,0.06990210816582643,0.06972729652744399,0.03383732355809677,0.10818570332596841,1.0,True
