probe_seed,reference_seed,defense,test_view,n_subjects,n_resamples,confidence,point_gap,bootstrap_mean_gap,ci_lower,ci_upper,probability_gap_positive,ci_excludes_zero
7,7,none,native32@car,20,10000,0.95,0.12117476273041194,0.12107296002339471,0.08337680426793147,0.16244980971460515,1.0,True
7,7,none,native16@car,20,10000,0.95,0.22678067042735162,0.22657869816088524,0.18369656319280261,0.2707829747530952,1.0,True
7,7,none,native8@car,20,10000,0.95,0.2312794144704231,0.2310767304817242,0.18439387479540117,0.27887871574742396,1.0,True
7,7,none,native32@cz,20,10000,0.95,0.12408981521655854,0.12398482929428419,0.08279788591527963,0.17008478153179432,1.0,True
7,7,none,native16@cz,20,10000,0.95,0.2262533983170934,0.2259792144174212,0.1790177556502813,0.2723794041995695,1.0,True
7,7,none,native8@cz,20,10000,0.95,0.23082833710593342,0.2305788129634645,0.1830689079269019,0.27904330538866484,1.0,True
7,7,none,native_drop_left_motor@cz,20,10000,0.95,0.05238345202667649,0.052393907673317856,0.03365495130136988,0.07198296063097545,1.0,True
7,7,none,native_drop_right_motor@cz,20,10000,0.95,0.0547826418285422,0.05467583499797127,0.026130381390540743,0.08223145978669467,1.0,True
