epoch,train_loss,train_ce_loss,train_consistency_loss,validation_car_balanced_accuracy,validation_balanced_accuracy,validation_consistency_loss,validation_prediction_disagreement,learning_rate
1.0,1.4171750497817994,1.4171750497817994,0.0,0.25115535889872176,0.2564267033837462,0.0008894237689673901,0.2611111111111111,6.450892358088527e-06
2.0,1.4089014720916748,1.4089014720916748,0.0,0.2511111111111111,0.25099530208674753,0.0006631329306401312,0.057777777777777775,1.6722788633201854e-05
3.0,1.4146505615446303,1.4146505615446303,0.0,0.2688888888888889,0.26888888888888884,0.0005623167380690575,0.17666666666666667,3.3002647113295634e-05
4.0,1.4169011843646013,1.4169011843646013,0.0,0.26898809523809525,0.26825397800877154,0.0010601088870316744,0.14777777777777779,5.880448399262659e-05
5.0,1.3345838882305003,1.3345838882305003,0.0,0.38615399810366624,0.35058504920322764,0.021796315908432007,0.5066666666666667,9.969763961567034e-05
6.0,1.2106285907604075,1.2106285907604075,0.0,0.5900402970922882,0.5147407807354342,0.03738858923316002,0.6622222222222223,9.969763961567034e-05
7.0,1.1153299674281367,1.1153299674281367,0.0,0.6042533185840708,0.520120091382997,0.05645367503166199,0.6844444444444444,9.969763961567034e-05
8.0,1.0840490821555808,1.0840490821555808,0.0,0.6300118959825818,0.5442883383277926,0.06650897860527039,0.65,9.969763961567034e-05
9.0,1.0239193425355133,1.0239193425355133,0.0,0.6423223942969518,0.5520271115247147,0.06783001124858856,0.6733333333333333,9.969763961567034e-05
10.0,1.00067489694666,1.00067489694666,0.0,0.6232161732687176,0.5513495038707059,0.07531680911779404,0.62,9.969763961567034e-05
11.0,0.9698214446173774,0.9698214446173774,0.0,0.632174199325748,0.5555485711164178,0.09495856612920761,0.6477777777777778,9.969763961567034e-05
12.0,0.9246577518074601,0.9246577518074601,0.0,0.6276964812473662,0.5516000950117836,0.08934619277715683,0.6255555555555555,9.969763961567034e-05
13.0,0.8985198910148056,0.8985198910148056,0.0,0.6376914331366765,0.5385097587051865,0.10072910040616989,0.63,9.969763961567034e-05
14.0,0.8920284878766095,0.8920284878766095,0.0,0.6235764327855036,0.5575277182734779,0.10041334480047226,0.6766666666666666,9.969763961567034e-05
15.0,0.8594037160166987,0.8594037160166987,0.0,0.6289883147211688,0.5498688856893135,0.08850903064012527,0.6511111111111111,9.969763961567034e-05
16.0,0.8449544545456216,0.8449544545456216,0.0,0.6400113253265908,0.5707399310920697,0.10655258595943451,0.6188888888888889,9.969763961567034e-05
17.0,0.8306004059756243,0.8306004059756243,0.0,0.6220356616097766,0.5624505626570522,0.11007789522409439,0.6311111111111111,9.969763961567034e-05
18.0,0.8184842079657095,0.8184842079657095,0.0,0.5951725136957438,0.5221580209845329,0.1037154570221901,0.6288888888888889,9.969763961567034e-05
19.0,0.7993032506660179,0.7993032506660179,0.0,0.6222785415788734,0.5532420283747718,0.10199452936649323,0.6455555555555555,9.969763961567034e-05
20.0,0.7726771225752654,0.7726771225752654,0.0,0.6088798900828768,0.5607450572411855,0.11896009743213654,0.66,9.969763961567034e-05
