epoch,train_loss,train_ce_loss,train_consistency_loss,train_auxiliary_preservation_loss,train_auxiliary_residual_consistency_loss,train_auxiliary_gate_supervision_loss,validation_auxiliary_preservation_loss,validation_auxiliary_consistency_loss,validation_auxiliary_gate_target_mean,validation_auxiliary_gate_nontarget_mean,validation_auxiliary_gate_supervision_loss,validation_car_balanced_accuracy,validation_balanced_accuracy,validation_consistency_loss,validation_prediction_disagreement,learning_rate
11.0,0.9793546507976674,0.9793546507976674,0.0,0.0,0.0,0.0,0.008828162215650082,2.424500053166412e-06,0.1299099624156952,0.12014274299144745,1.429229221154984,0.6177688228683804,0.5444929306940738,0.08953290432691574,0.6244444444444445,9.969763961567034e-05
12.0,0.9390142373685484,0.9390142373685484,0.0,0.0,0.0,0.0,0.007067393511533737,1.776060912561661e-06,0.1295616626739502,0.12985669076442719,1.472820409430279,0.6254148230088495,0.5418486717859874,0.08557604998350143,0.6533333333333333,9.969763961567034e-05
13.0,0.9137958541622868,0.9137958541622868,0.0,0.0,0.0,0.0,0.005031026899814606,1.982121602850384e-06,0.11301348358392715,0.11256984621286392,1.4757391404583118,0.5887138730861076,0.49823177607654007,0.09765197336673737,0.5788888888888889,9.969763961567034e-05
14.0,0.9027869055006239,0.9027869055006239,0.0,0.0,0.0,0.0,0.005020781885832548,1.454286234547908e-06,0.09476137906312943,0.09027861058712006,1.6889475421713251,0.6313148791965163,0.5599437830687831,0.10224781185388565,0.6555555555555556,9.969763961567034e-05
15.0,0.8661308033378036,0.8661308033378036,0.0,0.0,0.0,0.0,0.005403292365372181,1.5442625453943037e-06,0.0912969708442688,0.09285297989845276,1.7717974946139585,0.6255663541227701,0.5586517935181283,0.09365908056497574,0.6444444444444445,9.969763961567034e-05
16.0,0.8630490948535778,0.8630490948535778,0.0,0.0,0.0,0.0,0.00510930921882391,1.6138917544594733e-06,0.09319419413805008,0.09310959279537201,1.8741637286345765,0.635522457508077,0.5632831838897473,0.10192569345235825,0.6188888888888889,9.969763961567034e-05
17.0,0.842228588881316,0.842228588881316,0.0,0.0,0.0,0.0,0.004644312430173159,4.1840335143206175e-06,0.08848286420106888,0.0829501673579216,1.7830967012333236,0.6297938176007867,0.5551489704780634,0.10948818176984787,0.6255555555555555,9.969763961567034e-05
18.0,0.8237345841195848,0.8237345841195848,0.0,0.0,0.0,0.0,0.007847032509744167,4.734867161459988e-06,0.0903506726026535,0.08715396374464035,1.878672392265361,0.6443428237814299,0.5720585707652448,0.10877393931150436,0.6644444444444444,9.969763961567034e-05
19.0,0.8117644062748661,0.8117644062748661,0.0,0.0,0.0,0.0,0.005863739177584648,4.478956725506578e-06,0.09142078459262848,0.087675079703331,1.9333477755277915,0.6399577714566652,0.5560617566839912,0.11104126274585724,0.6322222222222222,9.969763961567034e-05
20.0,0.7851297452714708,0.7851297452714708,0.0,0.0,0.0,0.0,0.013622133061289787,8.038347914407495e-06,0.10558915138244629,0.10715977847576141,1.9415521291809734,0.6100750632111251,0.5540228467247273,0.11203416436910629,0.6633333333333333,9.969763961567034e-05
