seed,probe_seed,reference_seed,encoder,defense,train_view,training_views,test_view,n_train,n_val,n_test,probe,probe_objective,consistency_weight,selected_c,selected_epoch,validation_balanced_accuracy,validation_consistency_loss,validation_prediction_disagreement,accuracy,balanced_accuracy,macro_f1,macro_auroc_ovr,paired_cosine_to_car,relative_l2_to_car,linear_cka_to_car,balanced_accuracy_gap_from_car
21,21,7,reve,none,car,car|pz|fcz,car,6300,1734,1803,reve_token,rule_consistency,10.0,,15,0.5357474742222176,0.015549861826002598,0.19607843137254902,0.6001109262340544,0.6002948791531201,0.6023045917282477,0.8381287281981635,1.0,0.0,1.0,0.0
21,21,7,reve,none,car,car|pz|fcz,cz,6300,1734,1803,reve_token,rule_consistency,10.0,,15,0.5357474742222176,0.015549861826002598,0.19607843137254902,0.5990016638935108,0.5991003564435884,0.6041112878601453,0.8312172462188028,0.9802468118460795,0.1913736298905901,0.7696884956064689,0.0011945227095316868
21,21,7,reve,none,car,car|pz|fcz,pz,6300,1734,1803,reve_token,rule_consistency,10.0,,15,0.5357474742222176,0.015549861826002598,0.19607843137254902,0.6023294509151415,0.6024004190887255,0.6065693365936282,0.8360825091328756,0.9796095851304871,0.1962992147883425,0.7506596117282506,-0.0021055399356054716
21,21,7,reve,none,car,car|pz|fcz,fcz,6300,1734,1803,reve_token,rule_consistency,10.0,,15,0.5357474742222176,0.015549861826002598,0.19607843137254902,0.5940099833610649,0.5942463358343386,0.5954983378474755,0.8352100488288485,0.9796015676877232,0.19487758555681647,0.7725128605043469,0.006048543318781463
21,21,7,reve,none,car,car|pz|fcz,random_linear,6300,1734,1803,reve_token,rule_consistency,10.0,,15,0.5357474742222176,0.015549861826002598,0.19607843137254902,0.6006655574043261,0.6008541303455269,0.6028083632931391,0.8389571553853717,0.9997478882625613,0.021351401162681874,0.9949260851422678,-0.0005592511924068511
