probe_seed,reference_seed,defense,test_view,n_subjects,n_resamples,confidence,point_gap,bootstrap_mean_gap,ci_lower,ci_upper,probability_gap_positive,ci_excludes_zero
21,7,none,cz,20,10000,0.95,0.0011945227095316868,0.001142519773876797,-0.011282970485077225,0.014396818137429395,0.5624,False
21,7,none,pz,20,10000,0.95,-0.0021055399356054716,-0.001995669746592997,-0.01316042781318592,0.00969327097392339,0.3683,False
21,7,none,fcz,20,10000,0.95,0.006048543318781463,0.005902913763113443,-0.009449346634368416,0.022658587372550203,0.7591,False
21,7,none,random_linear,20,10000,0.95,-0.0005592511924068511,-0.0005997900276285877,-0.00722486159991591,0.005696714855936529,0.4283,False
